試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-24,ヴォレアス北海道,0,,越川優,4,■,■,■,■,nan,18,8,0,44.4,44.4,2.00,1,0,0,0.0,2,0.50,11,0,2,2,0.0,22,10,5,56.8,,,,,,,,
2020-10-24,ヴォレアス北海道,3,,田城貴之,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,5,,家近滉一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,6,,本澤凌斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,7,,関根俊哉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,9,,加藤伊織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,10,L,白石啓丈,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,9,1,73.1,,,,,,,,
2020-10-24,ヴォレアス北海道,11,L,藤村昇太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,13,,佐々木博秋,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,14,,張育陞,4,■,■,■,■,nan,37,16,2,43.2,37.8,4.00,17,8,1,47.1,3,0.75,20,3,4,9,21.2,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,17,,辰巳遼,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,1,0.25,21,0,1,0,-1.2,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,18,,後藤万澄,4,■,■,■,■,nan,8,2,0,25.0,25.0,0.50,0,0,0,-,0,-,14,0,2,1,-1.8,0,0,0,-,,,,,,,,
2020-10-24,ヴォレアス北海道,20,,戸田拓也,4,■,■,■,■,nan,11,4,1,36.4,27.3,1.00,1,0,0,0.0,2,0.50,11,0,5,2,-6.8,23,12,5,63.0,,,,,,,,
2020-10-24,ヴォレアス北海道,23,,田城広光,4,■,■,■,■,nan,14,10,1,71.4,64.3,2.50,0,0,0,-,3,0.75,15,0,2,5,5.0,1,1,0,100.0,,,,,,,,
2020-10-24,ヴォレアス北海道,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,91,42,4,46.2,41.8,10.50,19,8,1,42.1,11,2.75,92,3,16,19,4.1,59,32,11,63.6,113,48,15,42.5,5,1.25,5.8,66.2
