試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,1,,中元南,2,nan,□,□,nan,nan,4,1,1,25.0,0.0,0.50,0,0,0,-,0,-,2,0,2,0,-25.0,4,1,0,25.0,1,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,5,,大竹里歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,6,,田代佳奈美,2,■,■,nan,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,4,0,2,2,0.0,0,0,0,-,1,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,10,,森谷史佳,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,11,L,井上琴絵,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,5,6,40.0,0,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,13,,奥村麻依,3,■,■,■,nan,nan,9,3,1,33.3,22.2,1.00,0,0,0,-,1,0.33,9,2,0,2,27.8,2,0,1,25.0,6,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,14,,松井珠己,3,□,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,15,,鍋谷友理枝,3,■,■,■,nan,nan,19,5,1,26.3,21.1,1.67,2,0,0,0.0,2,0.67,8,0,1,3,6.2,24,5,6,33.3,7,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,16,,横田真未,3,■,■,■,nan,nan,12,4,0,33.3,33.3,1.33,0,0,0,-,1,0.33,16,2,0,5,20.3,1,1,0,100.0,7,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,19,,福留慧美,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,20,,東谷玲衣奈,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,21,,工藤嶺,3,■,■,■,nan,nan,22,10,2,45.5,36.4,3.33,2,1,1,50.0,0,-,7,0,1,3,7.1,7,2,2,42.9,10,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,22,,プラマーキャサリン,3,■,■,■,nan,nan,33,15,2,45.5,39.4,5.00,7,1,1,14.3,1,0.33,7,0,1,1,0.0,9,3,1,38.9,16,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,24,,兵頭由希,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2021-02-20,デンソーエアリービーズ,東レアローズ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,102,39,7,38.2,31.4,13.00,11,2,2,18.2,5,1.67,60,4,7,17,10.8,67,17,16,37.3,48,107,45,5,42.1,7,2.33,15.5,45.3
