試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-11,ブレス浜松,1,,熊本比奈,3,■,■,■,nan,nan,46,11,3,0.2391304347826087,0.17391304347826086,3.67,6,2,2,33.3,0,-,6,0,0,1,4.2,15,11,1,76.7
2020-01-11,ブレス浜松,2,,中野祐希,1,nan,nan,□,nan,nan,10,2,0,0.2,0.2,2.00,0,0,0,-,0,-,2,0,0,2,25.0,2,0,1,25.0
2020-01-11,ブレス浜松,3,,播磨若奈,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-
2020-01-11,ブレス浜松,6,L,松川美咲,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,17,3,74.0
2020-01-11,ブレス浜松,9,,和田法子,1,nan,nan,□,nan,nan,5,3,0,0.6,0.6,3.00,0,0,0,-,0,-,2,1,1,1,50.0,0,0,0,-
2020-01-11,ブレス浜松,10,,多田遥,3,■,■,■,nan,nan,39,12,1,0.3076923076923077,0.28205128205128205,4.00,6,1,0,16.7,0,-,11,0,2,3,2.3,0,0,0,-
2020-01-11,ブレス浜松,11,,加藤彩夏,3,■,■,■,nan,nan,13,4,2,0.3076923076923077,0.15384615384615385,1.33,0,0,0,-,1,0.33,12,0,2,4,4.2,27,13,6,59.3
2020-01-11,ブレス浜松,12,,高田真央,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,ブレス浜松,14,,藤原ちひろ,3,■,■,■,nan,nan,14,7,0,0.5,0.5,2.33,0,0,0,-,2,0.67,10,1,1,4,17.5,0,0,0,-
2020-01-11,ブレス浜松,15,,勝呂詩保,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,ブレス浜松,16,,山本悠維,3,■,■,■,nan,nan,9,2,0,0.2222222222222222,0.2222222222222222,0.67,0,0,0,-,1,0.33,15,2,0,5,21.7,0,0,0,-
2020-01-11,ブレス浜松,19,,金田梨花,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,ブレス浜松,22,,島原玖南,3,□,□,□,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,0,-,3,0,1,1,0.0,0,0,0,-
2020-01-11,ブレス浜松,25,L,小川祐奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-11,ブレス浜松,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,138,42,6,0.30434782608695654,0.2608695652173913,14.00,12,3,2,25.0,4,1.33,65,4,7,22,11.9,69,41,11,67.4
