試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-02,3,,播磨若奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,6,L,松川美咲,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,15,3,71.7
2020-02-02,7,,平井裕菜,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,9,L,和田法子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,10,,多田遥,3,■,■,■,,,34,6,3,0.17647058823529413,0.08823529411764706,2.00,10,1,2,10.0,0,-,5,0,0,2,10.0,0,0,0,-
2020-02-02,11,,加藤彩夏,3,■,■,■,,,21,4,2,0.19047619047619047,0.09523809523809523,1.33,0,0,0,-,0,-,14,0,1,2,1.8,13,6,4,61.5
2020-02-02,12,,高田真央,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,14,,藤原ちひろ,3,■,■,■,,,21,4,2,0.19047619047619047,0.09523809523809523,1.33,0,0,0,-,1,0.33,9,1,1,1,11.1,1,1,0,100.0
2020-02-02,15,,勝呂詩保,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2020-02-02,16,,山本悠維,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-02,21,,水上真悠子,3,■,■,■,,,66,10,2,0.15151515151515152,0.12121212121212122,3.33,4,1,0,25.0,2,0.67,9,1,0,4,22.2,30,10,12,53.3
2020-02-02,22,,島原玖南,3,■,■,■,,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,3,1.00,7,0,3,1,-7.1,0,0,0,-
2020-02-02,23,,浅野奈菜,3,■,■,■,,,18,5,0,0.2777777777777778,0.2777777777777778,1.67,0,0,0,-,1,0.33,6,0,1,0,-4.2,3,2,1,83.3
2020-02-02,25,,小川祐奈,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0
2020-02-02,チーム合計,チーム合計,チーム合計,3,,,,,,163,30,9,0.18404907975460122,0.12883435582822086,10.00,14,2,2,14.3,7,2.33,51,2,6,10,5.9,71,34,21,62.7
