月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,VC長野トライデンツ,7,,栗木勇,0,0,0,0,0,0,0,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,
11,VC長野トライデンツ,7,,栗木勇,27,8,8,8,2,0,132,53,12,40.2,31.1,2.0,3,1,1,33.3,5,0.2,84,3,15,17,4.2,166,67,38,51.8
12,VC長野トライデンツ,7,,栗木勇,16,5,4,5,2,0,61,16,7,26.2,14.8,1.0,2,1,0,50.0,1,0.1,48,2,6,14,8.3,95,45,28,62.1
01,VC長野トライデンツ,7,,栗木勇,13,2,2,1,2,0,33,14,0,42.4,42.4,1.1,1,0,0,0.0,0,0.0,24,0,5,3,-2.1,51,16,17,48.0
02,VC長野トライデンツ,7,,栗木勇,16,2,2,2,2,1,41,14,2,34.1,29.3,0.9,1,0,0,0.0,3,0.2,29,0,2,3,0.9,60,24,19,55.8
