月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,VC長野トライデンツ,9,,池田幸太,3,1,1,1,0,0,23,9,3,39.1,26.1,3.0,4,1,2,25.0,1,0.3,11,1,5,4,6.8,15,7,3,56.7
11,VC長野トライデンツ,9,,池田幸太,28,9,8,6,2,0,172,78,17,45.3,35.5,2.8,27,17,1,63.0,11,0.4,90,4,19,24,5.8,148,60,37,53.0
12,VC長野トライデンツ,9,,池田幸太,20,6,6,6,2,0,127,59,14,46.5,35.4,3.0,18,9,2,50.0,6,0.3,72,4,12,25,10.1,137,44,32,43.8
01,VC長野トライデンツ,9,,池田幸太,21,6,6,6,3,0,144,61,13,42.4,33.3,2.9,23,11,3,47.8,5,0.2,67,7,18,24,12.7,149,42,44,43.0
02,VC長野トライデンツ,9,,池田幸太,20,5,5,5,3,2,132,71,13,53.8,43.9,3.6,18,9,3,50.0,5,0.2,76,8,24,23,10.2,122,57,32,59.8
