試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2010-02-27,フォレストリーヴズ熊本,1,,上岡奈々瀬,2,nan,□,nan,□,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,2,,坂本久美子,4,■,■,■,■,nan,29,7,2,0.2413793103448276,0.1724137931034483,1.75,0,0,0,-,1,0.25,15,2,0,4,17.3,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,3,L,福田優,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,4,,木村亜沙美,4,■,■,■,■,nan,46,15,1,0.32608695652173914,0.30434782608695654,3.75,0,0,0,-,1,0.25,11,0,0,6,13.6,1,1,0,100.0
2010-02-27,フォレストリーヴズ熊本,5,,山下麻衣,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,1,0,1,52.5,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,7,,梅野早也佳,4,■,■,■,■,nan,27,11,2,0.4074074074074074,0.3333333333333333,2.75,0,0,0,-,0,-,16,1,0,4,12.5,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,8,,丸山香菜子,4,■,■,■,■,nan,32,5,1,0.15625,0.125,1.25,0,0,0,-,1,0.25,10,0,0,4,10.0,37,23,0,62.2
2010-02-27,フォレストリーヴズ熊本,9,,松田亜也,4,■,■,■,■,nan,35,10,1,0.2857142857142857,0.2571428571428571,2.50,0,0,0,-,0,-,11,0,0,2,4.5,23,18,0,78.3
2010-02-27,フォレストリーヴズ熊本,10,,山口有香,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,11,,永溝友美子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,12,,城奈津希,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0
2010-02-27,フォレストリーヴズ熊本,13,,和多桃子,4,■,■,■,■,nan,2,2,0,1.0,1.0,0.50,0,0,0,-,0,-,10,1,0,1,10.5,0,0,0,-
2010-02-27,フォレストリーヴズ熊本,15,L,久保みゆき,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,10,0,34.5
2010-02-27,フォレストリーヴズ熊本,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,173,50,7,0.28901734104046245,0.24855491329479767,12.50,0,0,0,-,3,0.75,77,5,0,22,12.6,92,53,0,57.6
2010-02-27,PFUブルーキャッツ,1,,餅田千佳,4,■,■,□,■,nan,27,9,3,0.3333333333333333,0.2222222222222222,2.25,0,0,0,-,0,-,7,0,0,3,10.7,14,9,0,64.3
2010-02-27,PFUブルーキャッツ,2,,松永真果,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-02-27,PFUブルーキャッツ,3,,大久保梨紗,4,■,■,■,■,nan,35,15,3,0.42857142857142855,0.34285714285714286,3.75,1,0,0,0.0,1,0.25,12,1,0,3,12.9,14,7,0,50.0
2010-02-27,PFUブルーキャッツ,4,,時長真菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-02-27,PFUブルーキャッツ,5,,塚原佳代子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2010-02-27,PFUブルーキャッツ,7,,東山由香,4,■,■,■,■,nan,2,1,0,0.5,0.5,0.25,1,0,0,0.0,0,-,19,0,0,6,7.9,0,0,0,-
2010-02-27,PFUブルーキャッツ,8,L,足立史織,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,22,0,73.3
2010-02-27,PFUブルーキャッツ,9,,松下琴美,4,■,■,■,■,nan,22,15,1,0.6818181818181818,0.6363636363636364,3.75,2,0,1,0.0,7,1.75,15,0,1,7,11.7,5,4,0,80.0
