試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-15,1,L,川崎翔太,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,7,1,93.8
2019-12-15,2,,加藤克貴,4,■,■,■,■,,13,5,3,0.38461538461538464,0.15384615384615385,1.25,1,0,1,0.0,0,-,14,0,0,3,5.4,27,19,5,79.6
2019-12-15,3,,小島大輝,4,■,■,■,■,,14,6,0,0.42857142857142855,0.42857142857142855,1.50,0,0,0,-,0,-,9,0,1,2,2.8,0,0,0,-
2019-12-15,4,,池田大輔,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,5,,佐藤匠,2,,□,■,,,6,0,0,0.0,0.0,-,0,0,0,-,1,0.50,3,0,0,1,8.3,0,0,0,-
2019-12-15,6,,浜田翔太,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,2,0.50,10,0,2,1,-2.5,0,0,0,-
2019-12-15,7,,笠原啓太,2,■,■,,,,6,0,1,0.0,-0.16666666666666666,-,0,0,0,-,0,-,4,0,0,0,0.0,1,1,0,100.0
2019-12-15,8,,筒井匠,3,□,,□,■,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-
2019-12-15,10,,川畑貴裕,2,,,□,□,,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,5,0,2,2,0.0,3,3,0,100.0
2019-12-15,14,,阪本龍一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,16,,林佑樹,4,■,■,■,■,,23,11,1,0.4782608695652174,0.43478260869565216,2.75,1,0,0,0.0,1,0.25,12,3,3,3,25.0,37,20,9,66.2
2019-12-15,17,,茂木祐太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,18,,前田将武,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,2,0,2,50.0
2019-12-15,21,,石井和希,4,■,■,■,■,,41,22,2,0.5365853658536586,0.4878048780487805,5.50,14,9,0,64.3,0,-,11,1,1,3,13.6,0,0,0,-
2019-12-15,チーム合計,チーム合計,チーム合計,4,,,,,,110,47,7,0.42727272727272725,0.36363636363636365,11.75,16,9,1,56.2,4,1.00,80,4,9,18,7.8,78,50,17,75.0
