試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-16,埼玉アザレア,1,L,川崎翔太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,8,3,79.2
2020-02-16,埼玉アザレア,2,,加藤克貴,3,■,■,■,nan,nan,13,5,2,0.38461538461538464,0.23076923076923078,1.67,3,0,1,0.0,0,-,13,0,0,5,9.6,31,12,10,54.8
2020-02-16,埼玉アザレア,3,,小島大輝,4,■,■,■,■,nan,16,6,3,0.375,0.1875,1.50,0,0,0,-,1,0.25,9,0,0,1,2.8,1,0,0,0.0
2020-02-16,埼玉アザレア,5,,佐藤匠,2,nan,nan,□,■,nan,4,1,0,0.25,0.25,0.50,0,0,0,-,2,1.00,3,0,0,2,16.7,0,0,0,-
2020-02-16,埼玉アザレア,6,,浜田翔太,4,■,■,■,■,nan,4,2,0,0.5,0.5,0.50,0,0,0,-,0,-,10,0,2,1,-2.5,1,0,0,0.0
2020-02-16,埼玉アザレア,7,,笠原啓太,4,■,■,■,□,nan,8,2,0,0.25,0.25,0.50,0,0,0,-,3,0.75,8,0,2,1,-3.1,2,1,1,75.0
2020-02-16,埼玉アザレア,8,,筒井匠,2,□,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,1,0,1,41.7,0,0,0,-
2020-02-16,埼玉アザレア,10,,川畑貴裕,3,nan,□,■,■,nan,11,3,0,0.2727272727272727,0.2727272727272727,1.00,1,0,0,0.0,0,-,9,0,0,2,5.6,7,1,1,21.4
2020-02-16,埼玉アザレア,14,,阪本龍一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,埼玉アザレア,15,,丸尾修一朗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,埼玉アザレア,16,,林佑樹,3,■,■,nan,■,nan,8,3,0,0.375,0.375,1.00,0,0,0,-,2,0.67,8,0,3,0,-9.4,28,13,6,57.1
2020-02-16,埼玉アザレア,17,,茂木祐太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,埼玉アザレア,18,,前田将武,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2020-02-16,埼玉アザレア,21,,石井和希,4,■,■,■,■,nan,51,29,6,0.5686274509803921,0.45098039215686275,7.25,16,11,4,68.8,0,-,18,0,0,7,9.7,1,0,0,0.0
2020-02-16,埼玉アザレア,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,116,51,11,0.4396551724137931,0.3448275862068966,12.75,20,11,5,55.0,8,2.00,85,1,7,22,5.6,83,35,21,54.8
