試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,1,,芥川愛加,3,■,■,■,nan,nan,18,6,3,33.3,16.7,2.00,0,0,0,-,3,1.00,8,0,1,2,3.1,0,0,0,-,9
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,2,,林琴奈,3,■,■,■,nan,nan,17,6,2,35.3,23.5,2.00,2,1,0,50.0,0,-,11,0,1,3,4.5,33,14,10,57.6,6
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,3,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,4,,橘井友香,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,2,50.0,0,0,0,-,1
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,5,,柴田真果,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,6,,田中瑞稀,3,■,■,■,nan,nan,42,8,5,19.0,7.1,2.67,5,0,3,0.0,1,0.33,11,0,0,3,6.8,17,6,6,52.9,9
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,7,,田中美咲,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,2,0.67,8,0,0,4,12.5,0,0,0,-,2
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,8,,カムンタラーケオカラヤー,3,■,■,■,nan,nan,10,1,1,10.0,0.0,0.33,0,0,0,-,0,-,6,1,0,2,25.0,0,0,0,-,2
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,9,,ミハイロヴィッチブランキツァ,3,■,■,■,nan,nan,42,14,4,33.3,23.8,4.67,11,2,1,18.2,1,0.33,8,1,2,3,15.6,0,0,0,-,16
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,10,,栗原恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,11,,目黒優佳,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,1,1,50.0,0
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,12,,深萱知代,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,14,,ヒックマンジャスティス,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,6,4,0,66.7,0
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,15,L,小幡真子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,2,75.0,0
2019-03-17,JTマーヴェラス,久光製薬スプリングス,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,129,35,15,27.1,15.5,11.67,18,3,4,16.7,7,2.33,57,3,4,19,11.8,67,30,19,59.0,45
