試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,1,,芥川愛加,4,■,■,■,■,nan,18,12,0,66.7,66.7,3.00,0,0,0,-,3,0.75,20,4,1,6,26.2,0,0,0,-,19
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,2,,林琴奈,4,■,■,■,■,nan,22,9,1,40.9,36.4,2.25,0,0,0,-,1,0.25,7,0,2,2,0.0,23,18,2,82.6,10
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,3,,小川杏奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,4,,橘井友香,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,0,2,25.0,0,0,0,-,1
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,5,,柴田真果,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,6,,田中瑞稀,4,■,■,■,■,nan,25,11,1,44.0,40.0,2.75,6,3,1,50.0,0,-,15,0,1,5,6.7,23,18,1,80.4,11
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,7,,田中美咲,4,■,■,■,■,nan,2,2,0,100.0,100.0,0.50,0,0,0,-,0,-,16,0,0,6,9.4,0,0,0,-,2
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,8,,カムンタラーケオカラヤー,4,■,■,■,■,nan,10,3,0,30.0,30.0,0.75,0,0,0,-,3,0.75,8,0,1,2,3.1,0,0,0,-,6
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,9,,ミハイロヴィッチブランキツァ,4,■,■,■,■,nan,51,19,7,37.3,23.5,4.75,6,2,1,33.3,0,-,17,2,1,5,17.6,0,0,0,-,21
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,10,,栗原恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,11,,目黒優佳,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,7,6,1,92.9,0
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,14,,ヒックマンジャスティス,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,3,1,87.5,0
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,0,62.5,0
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,16,,山本美沙,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2019-03-10,JTマーヴェラス,NECレッドロケッツ,3,1,1,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,128,56,9,43.8,36.7,14.00,12,5,2,41.7,7,1.75,96,7,6,29,13.3,65,50,5,80.8,70
