試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-29,日立リヴァーレ,1,,上坂瑠子,5,■,■,■,■,■,59,22,2,37.3,33.9,4.40,5,0,1,0.0,1,0.20,20,2,0,9,21.2,42,15,11,48.8,,,,,,,,
2020-11-29,日立リヴァーレ,2,,小野寺友香,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,2,0.40,14,0,0,4,7.1,0,0,0,-,,,,,,,,
2020-11-29,日立リヴァーレ,3,,堀井有蘭,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,日立リヴァーレ,4,,窪田美侑,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,4,1,3,62.5,,,,,,,,
2020-11-29,日立リヴァーレ,5,,タップハンナ,5,■,■,■,■,■,28,16,1,57.1,53.6,3.20,0,0,0,-,1,0.20,13,2,2,3,17.3,0,0,0,-,,,,,,,,
2020-11-29,日立リヴァーレ,6,,芳賀舞波,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,日立リヴァーレ,7,L,齋藤加奈子,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,6,3,68.2,,,,,,,,
2020-11-29,日立リヴァーレ,10,,小池杏菜,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,,,,,,,,
2020-11-29,日立リヴァーレ,11,,中村安里,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,日立リヴァーレ,13,,長内美和子,5,■,■,■,■,■,53,13,5,24.5,15.1,2.60,2,0,0,0.0,4,0.80,12,0,4,6,4.2,9,1,5,38.9,,,,,,,,
2020-11-29,日立リヴァーレ,14,,入澤まい,5,■,■,■,■,■,12,4,1,33.3,25.0,0.80,0,0,0,-,1,0.20,17,3,0,4,23.5,1,0,1,50.0,,,,,,,,
2020-11-29,日立リヴァーレ,18,,境紗里奈,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-29,日立リヴァーレ,19,,野中瑠衣,5,■,■,■,■,■,21,10,1,47.6,42.9,2.00,1,0,0,0.0,2,0.40,24,0,1,10,9.4,20,6,7,47.5,,,,,,,,
2020-11-29,日立リヴァーレ,21,,雑賀恵斗,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-29,日立リヴァーレ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,173,65,10,37.6,31.8,13.00,8,0,1,0.0,11,2.20,105,7,7,38,14.0,88,29,30,50.0,166,54,9,32.5,12,2.40,9.8,40.7
