試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,2,,杉山祥子,4,■,■,■,■,nan,30,13,3,43.3,33.3,3.25,0,0,0,-,6,1.50,16,0,4,3,4.7,0,0,0,-,19
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,3,,大貫美奈子,4,■,■,■,■,nan,2,1,0,50.0,50.0,0.25,1,0,0,0.0,0,-,18,4,4,5,25.8,0,0,0,-,5
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,4,,仁木希,4,■,■,■,■,nan,25,14,2,56.0,48.0,3.50,0,0,0,-,1,0.25,13,0,0,3,5.8,19,19,0,100.0,15
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,5,,山本愛,4,■,■,■,■,nan,39,17,3,43.6,35.9,4.25,5,3,2,60.0,2,0.50,15,0,3,4,6.7,1,0,0,0.0,19
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,7,,松崎さ代子,4,■,■,■,■,nan,32,10,4,31.2,18.8,2.50,4,2,0,50.0,0,-,18,3,4,2,16.1,3,3,0,100.0,13
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,8,L,中村真美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,36,25,0,69.4,0
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,9,,梅尾千草,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,11,,渡邊絢子,2,nan,nan,□,■,nan,3,2,1,66.7,33.3,1.00,0,0,0,-,0,-,3,0,0,0,0.0,13,12,0,92.3,2
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,15,,石原亜津子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,18,,内山みなみ,3,■,■,■,nan,nan,13,5,1,38.5,30.8,1.67,0,0,0,-,0,-,12,2,3,3,21.2,18,10,0,55.6,7
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,19,,松田祥子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,21,,高崎紗緒梨,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2005-09-24,NECレッドロケッツ,日立リヴァーレ,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,144,62,14,43.1,33.3,15.50,10,5,2,50.0,9,2.25,95,9,18,20,13.3,90,69,0,76.7,80
