試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-11,2020-01,1,日立リヴァーレ,KUROBEアクアフェアリーズ,13,,長内美和子,4,■,■,■,■,,48,14,3,29.2,22.9,3.50,5,1,1,20.0,1,0.25,19,1,3,2,3.9,23,7,7,45.7,16
2020-01-11,2020-01,1,日立リヴァーレ,KUROBEアクアフェアリーズ,14,,入澤まい,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,2020-01,1,日立リヴァーレ,KUROBEアクアフェアリーズ,15,,土井さくら,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,1,0,0,50.0,0,0,0,-,1
2020-01-11,2020-01,1,日立リヴァーレ,KUROBEアクアフェアリーズ,17,,オクム大庭冬美ハウィ,1,,,,□,,6,1,1,16.7,0.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,1,,丸山紗季,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,3,,間橋香織,1,■,,,,,8,1,1,12.5,0.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,12,6,2,58.3,1
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,4,L,馬場ゆりか,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,7,8,55.0,0
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,5,,白崎麻友香,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,6,,綿引菜都美,3,,□,■,■,,19,6,0,31.6,31.6,2.00,0,0,0,-,2,0.67,8,0,1,1,0.0,0,0,0,-,8
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,7,,雪丸梢,2,■,■,,,,10,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,9,,舛田紗淑,4,■,■,■,■,,16,5,2,31.2,18.8,1.25,0,0,0,-,0,-,13,0,2,6,7.7,21,9,8,61.9,5
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,10,,リーシモーン,4,■,■,■,■,,51,13,5,25.5,15.7,3.25,10,2,0,20.0,0,-,8,0,0,5,15.6,1,1,0,100.0,13
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,11,,杉原若葉,1,,,□,,,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,12,,浮島杏加子,2,□,,,□,,5,1,0,20.0,20.0,0.50,2,0,0,0.0,0,-,2,0,1,1,0.0,0,0,0,-,1
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,14,,細沼綾,4,■,■,■,■,,17,4,0,23.5,23.5,1.00,0,0,0,-,3,0.75,7,0,3,1,-7.1,0,0,0,-,7
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,15,,小西愛衣,4,■,■,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,2,2,0.0,0,0,0,-,0
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,16,,星加輝,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-11,2020-01,1,KUROBEアクアフェアリーズ,日立リヴァーレ,17,,白岩蘭奈,3,,■,■,■,,15,3,3,20.0,0.0,1.00,0,0,0,-,1,0.33,10,0,1,4,7.5,31,12,8,51.6,4
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,1,,有田妃奈乃,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,2,,ドリスジェニファー,5,■,■,■,■,■,20,8,1,40.0,35.0,1.60,0,0,0,-,3,0.60,18,0,0,5,6.9,0,0,0,-,11
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,4,,宇田沙織,1,,,,□,,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,1
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,6,,村上華澄,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,8,,高相みな実,1,,,,□,,6,2,0,33.3,33.3,2.00,0,0,0,-,0,-,1,0,0,1,25.0,2,0,0,0.0,2
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,9,,山下遥香,2,,□,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,11,,堀口あやか,5,■,■,■,■,■,53,20,1,37.7,35.8,4.00,9,2,0,22.2,0,-,24,3,2,4,14.6,31,13,2,45.2,23
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,12,,清水眞衣,5,■,■,■,■,■,6,1,1,16.7,0.0,0.20,0,0,0,-,3,0.60,12,0,2,3,2.1,0,0,0,-,4
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,13,,津賀菜緒,5,■,■,■,■,■,52,20,3,38.5,32.7,4.00,7,1,1,14.3,2,0.40,15,0,2,5,5.0,0,0,0,-,22
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,14,,島畑奈緒子,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,2,0.40,18,0,3,9,8.3,0,0,0,-,4
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,16,,和田実莉,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,17,L,筒井さやか,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,4,4,35.3,0
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,19,,スークソッドタナッチャ,1,,□,,,,3,2,0,66.7,66.7,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2020-01-11,2020-01,1,PFUブルーキャッツ,ヴィクトリーナ姫路,33,,和才奈々美,5,■,■,■,■,■,45,10,3,22.2,15.6,2.00,1,0,0,0.0,0,-,13,0,0,4,7.7,44,18,7,48.9,10
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,1,,貞包里穂,5,■,■,□,■,■,37,11,2,29.7,24.3,2.20,1,0,0,0.0,1,0.20,11,0,1,4,6.8,20,7,4,45.0,12
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,4,,浅津ゆうこ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,5,,長野有紗,5,■,■,■,■,■,13,4,0,30.8,30.8,0.80,0,0,0,-,1,0.20,13,1,1,8,21.2,2,1,1,75.0,6
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,6,,金杉由香,3,■,■,■,,,33,13,2,39.4,33.3,4.33,1,0,0,0.0,0,-,9,0,1,6,13.9,20,7,4,45.0,13
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,7,,堀込奈央,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,17,0,1,6,7.4,1,0,0,0.0,0
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,9,,吉岡可奈,4,■,■,■,■,,6,4,0,66.7,66.7,1.00,1,0,0,0.0,0,-,12,0,4,4,0.0,2,2,0,100.0,4
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,11,,マライブナ,5,■,■,■,■,■,73,25,3,34.2,30.1,5.00,16,4,0,25.0,3,0.60,15,0,1,4,5.0,0,0,0,-,28
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,13,,田中咲希,3,,□,□,,□,15,9,2,60.0,46.7,3.00,0,0,0,-,1,0.33,0,0,0,0,-,0,0,0,-,10
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,14,,高木理江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,18,L,溝口由利香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,17,6,7,55.9,0
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,19,,兒島晴香,3,,□,□,,□,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,21,,孫田菜奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,23,,松本愛希穂,5,□,□,■,■,■,26,11,0,42.3,42.3,2.20,0,0,0,-,1,0.20,17,0,0,9,13.2,33,14,7,53.0,12
2020-01-11,2020-01,1,ヴィクトリーナ姫路,PFUブルーキャッツ,25,,佐々木千紘,3,,□,,□,■,0,0,0,,,-,0,0,0,-,0,-,11,0,0,5,11.4,0,0,0,-,0
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,1,,上坂瑠子,1,,,□,,,6,1,1,16.7,0.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,4,0,1,12.5,1
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,2,,小野寺友香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,3,,堀井有蘭,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,4,,窪田美侑,4,■,■,■,■,,26,6,0,23.1,23.1,1.50,0,0,0,-,0,-,16,0,0,6,9.4,24,6,7,39.6,6
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,5,,タップハンナ,4,■,■,■,■,,33,20,3,60.6,51.5,5.00,0,0,0,-,11,2.75,9,0,1,5,11.1,0,0,0,-,31
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,6,,芳賀舞波,4,■,■,■,■,,10,5,0,50.0,50.0,1.25,0,0,0,-,2,0.50,19,3,0,8,26.3,0,0,0,-,10
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,7,,齋藤加奈子,3,,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,8,,佐藤美弥,4,■,■,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,13,1,0,5,17.3,0,0,0,-,1
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,9,,渡邊久惠,4,■,■,■,■,,56,15,3,26.8,21.4,3.75,5,1,1,20.0,1,0.25,13,1,0,3,13.5,1,0,1,50.0,17
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,10,L,小池杏菜,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,4,4,46.2,0
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,13,,長内美和子,4,■,■,■,■,,31,12,4,38.7,25.8,3.00,2,1,0,50.0,0,-,19,0,2,5,3.9,35,14,6,48.6,12
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,14,,入澤まい,2,□,,,□,,4,2,0,50.0,50.0,1.00,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,2
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,15,,土井さくら,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2020-01-12,2020-01,1,日立リヴァーレ,ヴィクトリーナ姫路,17,,オクム大庭冬美ハウィ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,1,,貞包里穂,4,■,■,■,■,,38,16,1,42.1,39.5,4.00,0,0,0,-,0,-,12,0,1,4,6.2,28,6,6,32.1,16
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,4,,浅津ゆうこ,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,5,,長野有紗,4,■,■,■,■,,13,5,1,38.5,30.8,1.25,0,0,0,-,2,0.50,12,0,0,7,14.6,2,0,0,0.0,7
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,6,,金杉由香,2,■,■,,,,33,7,2,21.2,15.2,3.50,1,0,0,0.0,1,0.50,4,0,0,2,12.5,14,4,3,39.3,8
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,7,,堀込奈央,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,0,-,10,0,1,4,7.5,1,0,0,0.0,0
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,9,,吉岡可奈,4,■,■,■,■,,9,6,0,66.7,66.7,1.50,0,0,0,-,2,0.50,26,3,1,9,19.2,0,0,0,-,11
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,11,,マライブナ,4,■,■,■,■,,51,16,5,31.4,21.6,4.00,19,8,2,42.1,1,0.25,12,0,0,4,8.3,0,0,0,-,17
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,13,,田中咲希,2,□,,,□,,12,2,1,16.7,8.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,14,,高木理江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,18,L,溝口由利香,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,12,2,72.2,0
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,19,,兒島晴香,2,□,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,21,,孫田菜奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,23,,松本愛希穂,4,□,□,■,■,,15,3,1,20.0,13.3,0.75,0,0,0,-,0,-,6,0,1,1,0.0,26,13,4,57.7,3
2020-01-12,2020-01,1,ヴィクトリーナ姫路,日立リヴァーレ,25,,佐々木千紘,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,2,,ドリスジェニファー,5,■,■,■,■,■,24,10,2,41.7,33.3,2.00,0,0,0,-,4,0.80,16,1,0,3,10.9,0,0,0,-,15
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,4,,宇田沙織,2,,,□,,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,5,,江畑幸子,3,□,,□,,□,9,4,1,44.4,33.3,1.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,4
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,6,,村上華澄,2,,□,,,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,8,,高相みな実,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,1,0,25.0,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,9,,山下遥香,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,11,,堀口あやか,5,■,■,■,■,■,59,25,2,42.4,39.0,5.00,13,8,0,61.5,2,0.40,20,0,4,11,8.8,14,6,3,53.6,27
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,12,,清水眞衣,5,■,■,■,■,■,21,9,1,42.9,38.1,1.80,0,0,0,-,0,-,18,0,3,5,2.8,1,0,1,50.0,9
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,13,,津賀菜緒,5,■,■,■,■,■,51,20,1,39.2,37.3,4.00,7,4,0,57.1,1,0.20,23,0,2,6,4.3,0,0,0,-,21
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,14,,島畑奈緒子,5,■,■,■,■,■,2,0,0,0.0,0.0,-,1,0,0,0.0,2,0.40,14,1,5,3,3.6,0,0,0,-,3
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,16,,和田実莉,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,17,L,筒井さやか,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,39,18,10,59.0,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,19,,スークソッドタナッチャ,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,PFUブルーキャッツ,KUROBEアクアフェアリーズ,33,,和才奈々美,5,■,■,■,■,■,25,6,1,24.0,20.0,1.20,2,1,0,50.0,1,0.20,10,0,4,1,-7.5,46,19,13,55.4,7
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,1,,丸山紗季,4,□,□,□,,□,0,0,0,,,-,0,0,0,-,0,-,9,0,1,4,8.3,0,0,0,-,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,3,,間橋香織,5,■,■,■,■,■,45,19,2,42.2,37.8,3.80,0,0,0,-,1,0.20,16,0,0,5,7.8,25,10,4,48.0,20
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,4,L,馬場ゆりか,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,6,5,60.7,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,5,,白崎麻友香,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,6,,綿引菜都美,5,■,■,■,■,■,28,8,1,28.6,25.0,1.60,0,0,0,-,1,0.20,14,1,1,1,7.1,0,0,0,-,10
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,7,,雪丸梢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,9,,舛田紗淑,5,■,■,■,■,■,33,10,0,30.3,30.3,2.00,0,0,0,-,0,-,20,3,0,5,21.2,40,19,9,58.8,13
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,10,,リーシモーン,5,■,■,■,■,■,79,36,7,45.6,36.7,7.20,26,12,2,46.2,3,0.60,18,0,1,8,9.7,1,1,0,100.0,39
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,11,,杉原若葉,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,12,,浮島杏加子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,14,,細沼綾,5,■,■,■,■,■,5,1,0,20.0,20.0,0.20,0,0,0,-,0,-,16,0,0,1,1.6,3,1,1,50.0,1
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,15,,小西愛衣,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,13,0,1,4,5.8,1,0,0,0.0,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,16,,星加輝,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,2020-01,1,KUROBEアクアフェアリーズ,PFUブルーキャッツ,17,,白岩蘭奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,1,,上坂瑠子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,2,,小野寺友香,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,3,,堀井有蘭,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,4,,窪田美侑,3,■,■,■,,,15,7,0,46.7,46.7,2.33,0,0,0,-,0,-,12,1,1,5,16.7,15,8,3,63.3,8
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,5,,タップハンナ,3,■,■,■,,,22,15,0,68.2,68.2,5.00,0,0,0,-,1,0.33,4,0,1,1,0.0,1,0,1,50.0,16
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,7,,齋藤加奈子,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,1,83.3,0
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,8,,佐藤美弥,3,■,■,■,,,3,3,0,100.0,100.0,1.00,0,0,0,-,1,0.33,19,0,2,8,7.9,1,0,0,0.0,4
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,9,,渡邊久惠,3,■,■,■,,,37,14,1,37.8,35.1,4.67,5,0,0,0.0,1,0.33,8,0,0,2,6.2,0,0,0,-,15
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,10,L,小池杏菜,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,1,50.0,0
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,11,,中村安里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,13,,長内美和子,3,■,■,■,,,25,11,2,44.0,36.0,3.67,1,1,0,100.0,1,0.33,16,2,0,3,17.2,25,3,10,32.0,14
2020-01-13,2020-01,1,日立リヴァーレ,PFUブルーキャッツ,14,,入澤まい,3,■,■,■,,,9,4,1,44.4,33.3,1.33,0,0,0,-,1,0.33,11,0,0,6,13.6,1,0,0,0.0,5
