試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,1,,都築有美子,3,■,■,■,nan,nan,24,10,0,41.7,41.7,3.33,0,0,0,-,2,0.67,18,1,1,8,15.6,22,12,0,54.5,13,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,2,,今西郁瑠,3,■,■,■,nan,nan,33,11,2,33.3,27.3,3.67,0,0,0,-,3,1.00,8,0,1,0,0.0,15,6,0,40.0,14,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,3,,原田美樹,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,4,,船崎恵視,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,2,3,9.4,0,0,0,-,0,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,5,,羽根翠,3,■,■,■,nan,nan,26,18,0,69.2,69.2,6.00,0,0,0,-,2,0.67,11,0,0,7,15.9,9,6,0,66.7,20,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,7,,前田見奈子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,9,,梅尾千草,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,11,L,八田奈都己,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,6,0,50.0,0,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,14,,田辺友紀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-,0,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,15,,堀崎智恵美,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,2,2,0,100.0,0,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,17,,及川英香,3,■,■,■,nan,nan,11,6,1,54.5,45.5,2.00,0,0,0,-,0,-,11,0,2,2,4.5,0,0,0,-,6,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,19,,ジョインズジェニファー,3,■,■,■,nan,nan,20,10,0,50.0,50.0,3.33,0,0,0,-,2,0.67,11,1,1,5,18.6,0,0,0,-,13,,,,,,,,
2008-01-14,トヨタ車体クインシーズ,日立リヴァーレ,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,114,55,3,48.2,45.6,18.33,0,0,0,-,9,3.00,76,2,7,29,11.6,60,32,0,53.3,66,111,41,9,36.9,9,3.00,12.2,55.1
