名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
井口拓也,2018-11,ヴィアティン三重,2,9,0,0,0,,,0,0,0,0,22,0,1,2,0,0,0,,0.0,0.0,1.1,
井口拓也,2018-12,ヴィアティン三重,2,5,4,1,0,25.0,25.0,0,0,0,0,11,1,0,4,3,1,0,,0.2,0.0,18.2,33.3
井口拓也,2019-01,ヴィアティン三重,2,8,0,0,0,,,0,0,0,0,14,2,1,4,0,0,0,,0.0,0.0,19.6,
井口拓也,2019-02,ヴィアティン三重,2,5,8,3,1,37.5,25.0,0,0,0,0,9,0,2,2,16,4,7,,0.6,0.0,0.0,46.9
井口拓也,2019-03,ヴィアティン三重,2,2,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
今中聖也,2018-11,近畿クラブスフィーダ,5,3,6,2,0,33.3,33.3,0,0,0,0,0,0,0,0,0,0,0,,0.67,0.0,,
今中聖也,2018-12,近畿クラブスフィーダ,5,3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
今中聖也,2019-01,近畿クラブスフィーダ,5,6,17,11,1,64.7,58.8,0,0,0,2,10,1,0,1,1,0,1,,1.83,0.33,12.5,50.0
今中聖也,2019-02,近畿クラブスフィーダ,5,3,2,1,0,50.0,50.0,0,0,0,0,3,0,1,1,0,0,0,,0.33,0.0,0.0,
今中聖也,2019-03,近畿クラブスフィーダ,5,2,2,0,0,0.0,0.0,0,0,0,1,3,0,0,1,0,0,0,,0.0,0.5,8.3,
仲村鴻輝,2018-11,兵庫デルフィーノ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
仲村鴻輝,2018-12,兵庫デルフィーノ,13,6,5,2,1,40.0,20.0,0,0,0,0,10,0,1,1,1,0,0,,0.33,0.0,0.0,0.0
仲村鴻輝,2019-01,兵庫デルフィーノ,13,7,5,2,0,40.0,40.0,0,0,0,1,7,0,0,1,0,0,0,,0.29,0.14,3.6,
仲村鴻輝,2019-02,兵庫デルフィーノ,13,3,3,1,0,33.3,33.3,0,0,0,1,6,0,0,0,1,0,1,,0.33,0.33,0.0,50.0
仲村鴻輝,2019-03,兵庫デルフィーノ,13,6,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
伊藤優介,2018-11,東京トヨペットグリーンスパークル,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤優介,2018-12,東京トヨペットグリーンスパークル,1,1,1,0,0,0.0,0.0,0,0,0,4,5,0,0,4,0,0,0,,0.0,4.0,20.0,
伊藤優介,2019-01,東京トヨペットグリーンスパークル,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤優介,2019-02,東京トヨペットグリーンスパークル,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
伊藤優介,2019-03,東京トヨペットグリーンスパークル,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐々木博秋,2018-11,ヴォレアス北海道,13,14,128,70,6,54.7,50.0,38,20,2,2,67,0,3,15,111,71,16,52.6,5.0,0.14,4.5,71.2
佐々木博秋,2018-12,ヴォレアス北海道,13,7,46,22,3,47.8,41.3,11,6,1,4,32,0,7,6,46,21,18,54.5,3.14,0.57,-0.8,65.2
佐々木博秋,2019-01,ヴォレアス北海道,13,8,57,21,5,36.8,28.1,14,6,3,4,25,1,7,7,37,17,8,42.9,2.62,0.5,4.0,56.8
佐々木博秋,2019-02,ヴォレアス北海道,13,10,73,35,6,47.9,39.7,19,11,1,4,42,5,8,14,50,34,9,57.9,3.5,0.4,15.5,77.0
佐々木博秋,2019-03,ヴォレアス北海道,13,13,99,47,12,47.5,35.4,24,12,4,7,59,3,11,16,62,27,19,50.0,3.62,0.54,7.2,58.9
倉内哲,2018-11,ヴォレアス北海道,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
倉内哲,2018-12,ヴォレアス北海道,18,1,3,0,0,0.0,0.0,0,0,0,1,3,0,1,0,0,0,0,,0.0,1.0,-8.3,
倉内哲,2019-01,ヴォレアス北海道,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
倉内哲,2019-03,ヴォレアス北海道,18,6,10,5,0,50.0,50.0,0,0,0,5,20,0,3,2,2,0,2,,0.83,0.83,-1.2,50.0
前川将太,2018-11,ヴィアティン三重,11,4,23,11,0,47.8,47.8,2,1,0,3,9,0,5,2,12,7,1,50.0,2.75,0.75,-8.3,62.5
前川将太,2018-12,ヴィアティン三重,11,4,20,10,2,50.0,40.0,0,0,0,2,13,1,3,2,8,5,1,,2.5,0.5,5.8,68.8
前川将太,2019-01,ヴィアティン三重,11,11,59,27,5,45.8,37.3,2,0,1,2,32,0,7,13,18,11,6,0.0,2.45,0.18,4.7,77.8
前川将太,2019-02,ヴィアティン三重,11,14,55,23,4,41.8,34.5,3,1,0,7,40,4,13,11,28,11,7,33.3,1.64,0.5,8.8,51.8
前川将太,2019-03,ヴィアティン三重,11,10,54,28,7,51.9,38.9,2,1,0,1,27,1,9,5,11,7,1,50.0,2.8,0.1,0.0,68.2
加藤伊織,2018-11,ヴォレアス北海道,9,2,10,6,1,60.0,50.0,0,0,0,0,7,0,1,1,0,0,0,,3.0,0.0,0.0,
加藤伊織,2018-12,ヴォレアス北海道,9,5,5,3,0,60.0,60.0,0,0,0,4,16,0,2,6,0,0,0,,0.6,0.8,6.2,
加藤伊織,2019-01,ヴォレアス北海道,9,6,16,6,1,37.5,31.2,0,0,0,5,21,1,6,5,0,0,0,,1.0,0.83,3.6,
加藤伊織,2019-02,ヴォレアス北海道,9,4,11,4,2,36.4,18.2,0,0,0,5,10,0,2,0,0,0,0,,1.0,1.25,-5.0,
加藤伊織,2019-03,ヴォレアス北海道,9,5,5,2,0,40.0,40.0,0,0,0,1,16,2,3,4,0,0,0,,0.4,0.2,14.1,
加藤遼太,2018-11,兵庫デルフィーノ,8,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
加藤遼太,2018-12,兵庫デルフィーノ,8,5,10,3,2,30.0,10.0,1,1,0,0,4,0,3,0,6,0,4,100.0,0.6,0.0,-18.8,33.3
加藤遼太,2019-01,兵庫デルフィーノ,8,11,32,9,8,28.1,3.1,0,0,0,0,10,0,4,1,4,1,1,,0.82,0.0,-7.5,37.5
加藤遼太,2019-02,兵庫デルフィーノ,8,10,18,5,2,27.8,16.7,0,0,0,0,14,0,3,1,3,0,1,,0.5,0.0,-3.6,16.7
加藤遼太,2019-03,兵庫デルフィーノ,8,3,1,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
北村將,2018-11,近畿クラブスフィーダ,4,15,88,35,4,39.8,35.2,0,0,0,3,58,3,0,8,161,97,26,,2.33,0.2,8.6,68.3
北村將,2018-12,近畿クラブスフィーダ,4,9,40,12,1,30.0,27.5,0,0,0,3,33,0,0,7,113,62,21,,1.33,0.33,5.3,64.2
北村將,2019-01,近畿クラブスフィーダ,4,18,55,18,1,32.7,30.9,0,0,0,5,65,1,2,13,165,95,23,,1.0,0.28,5.8,64.5
北村將,2019-02,近畿クラブスフィーダ,4,8,21,9,0,42.9,42.9,0,0,0,0,17,1,1,8,41,16,13,,1.12,0.0,16.2,54.9
北村將,2019-03,近畿クラブスフィーダ,4,8,33,10,3,30.3,21.2,0,0,0,1,25,0,2,7,72,28,26,,1.25,0.12,5.0,56.9
北田陽季,2018-11,ヴィアティン三重,23,5,25,12,2,48.0,40.0,5,3,1,0,7,1,1,1,0,0,0,60.0,2.4,0.0,14.3,
北田陽季,2018-12,ヴィアティン三重,23,4,20,16,1,80.0,75.0,4,4,0,1,7,1,3,0,1,1,0,100.0,4.0,0.25,3.6,100.0
北田陽季,2019-01,ヴィアティン三重,23,16,125,43,23,34.4,16.0,34,8,4,2,45,5,10,10,8,2,2,23.5,2.69,0.12,11.1,37.5
北田陽季,2019-02,ヴィアティン三重,23,11,78,25,11,32.1,17.9,21,8,4,1,24,0,8,4,3,0,2,38.1,2.27,0.09,-4.2,33.3
北田陽季,2019-03,ヴィアティン三重,23,7,59,27,7,45.8,33.9,12,4,4,2,23,1,7,2,0,0,0,33.3,3.86,0.29,-1.1,
南本大貴,2018-11,奈良ドリーマーズ,18,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
南本大貴,2018-12,奈良ドリーマーズ,18,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
南本大貴,2019-01,奈良ドリーマーズ,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南本大貴,2019-03,奈良ドリーマーズ,18,1,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
古田史郎,2018-11,ヴォレアス北海道,4,14,163,76,12,46.6,39.3,70,25,7,13,58,2,13,10,0,0,0,35.7,5.43,0.93,2.2,
古田史郎,2018-12,ヴォレアス北海道,4,7,70,36,5,51.4,44.3,17,9,2,5,26,4,6,4,0,0,0,52.9,5.14,0.71,13.5,
古田史郎,2019-01,ヴォレアス北海道,4,16,215,104,16,48.4,40.9,83,40,9,6,58,3,15,13,0,0,0,48.2,6.5,0.38,4.3,
古田史郎,2019-02,ヴォレアス北海道,4,19,225,99,17,44.0,36.4,106,41,9,8,65,5,17,13,0,0,0,38.7,5.21,0.42,6.2,
古田史郎,2019-03,ヴォレアス北海道,4,21,200,109,9,54.5,50.0,73,40,2,17,77,5,12,21,0,0,0,54.8,5.19,0.81,9.4,
吉田裕哉,2019-01,近畿クラブスフィーダ,21,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
吉田裕哉,2019-02,近畿クラブスフィーダ,21,5,0,0,0,,,0,0,0,0,8,1,0,0,0,0,0,,0.0,0.0,12.5,
壇亮太,2018-11,兵庫デルフィーノ,3,11,52,29,4,55.8,48.1,0,0,0,7,34,1,2,3,5,4,1,,2.64,0.64,3.7,90.0
壇亮太,2018-12,兵庫デルフィーノ,3,12,54,17,11,31.5,11.1,4,0,3,4,30,0,2,5,0,0,0,0.0,1.42,0.33,2.5,
壇亮太,2019-01,兵庫デルフィーノ,3,6,25,9,6,36.0,12.0,0,0,0,4,13,0,0,0,0,0,0,,1.5,0.67,0.0,
壇亮太,2019-02,兵庫デルフィーノ,3,12,39,11,4,28.2,17.9,0,0,0,5,21,0,2,4,1,1,0,,0.92,0.42,2.4,100.0
壇亮太,2019-03,兵庫デルフィーノ,3,15,58,28,3,48.3,43.1,0,0,0,6,36,0,6,5,4,0,3,,1.87,0.4,-0.7,37.5
大原悠,2018-11,近畿クラブスフィーダ,16,15,10,2,1,20.0,10.0,0,0,0,0,6,1,0,1,76,54,13,,0.13,0.0,20.8,79.6
大原悠,2018-12,近畿クラブスフィーダ,16,9,0,0,0,,,0,0,0,0,0,0,0,0,35,19,9,,0.0,0.0,,67.1
大原悠,2019-01,近畿クラブスフィーダ,16,17,0,0,0,,,0,0,0,0,11,1,1,1,41,32,5,,0.0,0.0,9.1,84.1
大原悠,2019-02,近畿クラブスフィーダ,16,6,0,0,0,,,0,0,0,0,0,0,0,0,23,13,6,,0.0,0.0,,69.6
大原悠,2019-03,近畿クラブスフィーダ,16,11,0,0,0,,,0,0,0,0,0,0,0,0,42,24,4,,0.0,0.0,,61.9
大楽祥生,2018-11,東京トヨペットグリーンスパークル,9,16,109,42,6,38.5,33.0,10,1,1,4,40,0,11,8,96,45,20,10.0,2.62,0.25,-1.9,57.3
大楽祥生,2018-12,東京トヨペットグリーンスパークル,9,9,35,9,6,25.7,8.6,9,0,3,2,18,1,6,1,6,3,2,0.0,1.0,0.22,-1.4,66.7
大楽祥生,2019-01,東京トヨペットグリーンスパークル,9,15,74,29,5,39.2,32.4,8,3,0,3,47,0,11,13,0,0,0,37.5,1.93,0.2,1.1,
大楽祥生,2019-02,東京トヨペットグリーンスパークル,9,15,72,23,3,31.9,27.8,4,1,1,0,28,2,4,5,2,0,0,25.0,1.53,0.0,8.0,0.0
大楽祥生,2019-03,東京トヨペットグリーンスパークル,9,14,69,22,4,31.9,26.1,8,2,0,0,21,2,10,4,2,1,1,25.0,1.57,0.0,2.4,75.0
大浦坂健太,2018-11,ヴィアティン三重,12,14,0,0,0,,,0,0,0,0,0,0,0,0,90,59,15,,0.0,0.0,,73.9
大浦坂健太,2018-12,ヴィアティン三重,12,8,0,0,0,,,0,0,0,0,0,0,0,0,50,25,15,,0.0,0.0,,65.0
大浦坂健太,2019-01,ヴィアティン三重,12,19,0,0,0,,,0,0,0,0,0,0,0,0,92,51,21,,0.0,0.0,,66.8
大浦坂健太,2019-02,ヴィアティン三重,12,19,0,0,0,,,0,0,0,0,0,0,0,0,112,71,21,,0.0,0.0,,72.8
大浦坂健太,2019-03,ヴィアティン三重,12,14,0,0,0,,,0,0,0,0,0,0,0,0,67,46,8,,0.0,0.0,,74.6
大貫智博,2018-11,東京トヨペットグリーンスパークル,6,16,41,13,4,31.7,22.0,0,0,0,5,51,2,2,6,2,2,0,,0.81,0.31,5.9,100.0
大貫智博,2018-12,東京トヨペットグリーンスパークル,6,8,11,4,0,36.4,36.4,0,0,0,2,21,0,1,3,0,0,0,,0.5,0.25,2.4,
大貫智博,2019-01,東京トヨペットグリーンスパークル,6,15,26,11,1,42.3,38.5,0,0,0,13,47,1,4,3,2,2,0,,0.73,0.87,1.6,100.0
大貫智博,2019-02,東京トヨペットグリーンスパークル,6,15,30,7,0,23.3,23.3,0,0,0,3,50,0,2,3,1,0,1,,0.47,0.2,0.5,50.0
大貫智博,2019-03,東京トヨペットグリーンスパークル,6,14,19,6,0,31.6,31.6,0,0,0,6,27,0,2,2,1,1,0,,0.43,0.43,0.0,100.0
太田友広,2018-11,兵庫デルフィーノ,12,3,2,0,0,0.0,0.0,0,0,0,0,7,0,0,1,1,1,0,,0.0,0.0,3.6,100.0
太田友広,2018-12,兵庫デルフィーノ,12,5,8,3,0,37.5,37.5,0,0,0,1,8,0,1,1,3,1,1,,0.6,0.2,0.0,50.0
太田友広,2019-01,兵庫デルフィーノ,12,6,5,4,0,80.0,80.0,0,0,0,2,12,0,0,1,0,0,0,,0.67,0.33,2.1,
太田友広,2019-02,兵庫デルフィーノ,12,15,69,23,4,33.3,27.5,7,2,1,6,51,3,8,10,24,9,6,28.6,1.53,0.4,6.9,50.0
太田友広,2019-03,兵庫デルフィーノ,12,15,49,13,4,26.5,18.4,3,1,0,2,31,1,14,4,31,9,8,33.3,0.87,0.13,-4.8,41.9
奥長勝之,2018-11,兵庫デルフィーノ,10,10,13,5,0,38.5,38.5,0,0,0,0,16,0,0,2,41,29,4,,0.5,0.0,3.1,75.6
奥長勝之,2018-12,兵庫デルフィーノ,10,12,36,12,1,33.3,30.6,1,0,0,1,21,0,4,5,72,33,12,0.0,1.0,0.08,1.2,54.2
奥長勝之,2019-01,兵庫デルフィーノ,10,11,35,11,5,31.4,17.1,0,0,0,1,25,0,3,3,68,36,11,,1.0,0.09,0.0,61.0
奥長勝之,2019-02,兵庫デルフィーノ,10,19,0,0,0,,,0,0,0,0,0,0,0,0,118,56,24,,0.0,0.0,,57.6
奥長勝之,2019-03,兵庫デルフィーノ,10,15,1,0,0,0.0,0.0,0,0,0,0,1,0,0,0,104,50,26,,0.0,0.0,0.0,60.6
宇野佑樹,2018-11,東京トヨペットグリーンスパークル,4,6,4,1,0,25.0,25.0,0,0,0,0,9,1,0,2,1,1,0,,0.17,0.0,16.7,100.0
宇野佑樹,2018-12,東京トヨペットグリーンスパークル,4,3,5,3,0,60.0,60.0,0,0,0,1,8,1,0,1,0,0,0,,1.0,0.33,15.6,
家近滉一,2018-11,ヴォレアス北海道,5,14,64,23,5,35.9,28.1,6,3,2,3,52,3,12,8,67,32,15,50.0,1.64,0.21,3.8,59.0
家近滉一,2018-12,ヴォレアス北海道,5,7,39,19,6,48.7,33.3,7,3,2,2,29,3,8,5,24,8,10,42.9,2.71,0.29,7.8,54.2
家近滉一,2019-01,ヴォレアス北海道,5,16,92,46,7,50.0,42.4,7,3,1,3,69,3,13,13,88,29,22,42.9,2.88,0.19,4.3,45.5
家近滉一,2019-02,ヴォレアス北海道,5,18,90,45,8,50.0,41.1,7,3,2,4,79,5,13,21,115,43,34,42.9,2.5,0.22,8.9,52.2
家近滉一,2019-03,ヴォレアス北海道,5,20,98,54,8,55.1,46.9,16,8,4,6,67,2,16,13,96,40,25,50.0,2.7,0.3,1.9,54.7
小寺秀哉,2018-11,奈良ドリーマーズ,5,1,0,0,0,,,0,0,0,0,0,0,0,0,8,2,3,,0.0,0.0,,43.8
小寺秀哉,2018-12,奈良ドリーマーズ,5,2,0,0,0,,,0,0,0,0,0,0,0,0,9,4,5,,0.0,0.0,,72.2
小寺秀哉,2019-01,奈良ドリーマーズ,5,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小寺秀哉,2019-02,奈良ドリーマーズ,5,4,0,0,0,,,0,0,0,0,0,0,0,0,49,23,17,,0.0,0.0,,64.3
小寺秀哉,2019-03,奈良ドリーマーズ,5,2,0,0,0,,,0,0,0,0,6,1,1,1,0,0,0,,0.0,0.0,16.7,
小林洸,2018-11,近畿クラブスフィーダ,2,4,0,0,0,,,0,0,0,0,4,0,0,1,0,0,0,,0.0,0.0,6.2,
小林洸,2018-12,近畿クラブスフィーダ,2,9,0,0,0,,,0,0,0,0,14,3,4,3,0,0,0,,0.0,0.0,19.6,
小林洸,2019-01,近畿クラブスフィーダ,2,4,0,0,0,,,0,0,0,0,7,0,2,2,0,0,0,,0.0,0.0,0.0,
小林洸,2019-03,近畿クラブスフィーダ,2,10,25,8,3,32.0,20.0,1,0,0,0,20,1,9,2,48,22,13,0.0,0.8,0.0,-3.8,59.4
山口功太郎,2018-11,ヴォレアス北海道,2,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山口功太郎,2018-12,ヴォレアス北海道,2,2,0,0,0,,,0,0,0,0,5,0,0,0,0,0,0,,0.0,0.0,0.0,
