試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-02,15,,高瀬太一,4,■,■,■,■,,37,19,3,0.5135135135135135,0.4324324324324325,4.75,13,5,3,38.5,0,-,14,1,4,7,12.5,0,0,0,-
2019-11-03,15,,高瀬太一,3,■,■,■,,,16,7,3,0.4375,0.25,2.33,8,1,3,12.5,2,0.67,7,0,2,3,3.6,0,0,0,-
2019-11-16,15,,高瀬太一,3,■,■,■,,,23,8,3,0.3478260869565217,0.21739130434782608,2.67,5,1,1,20.0,0,-,8,0,2,5,9.4,0,0,0,-
2019-11-17,15,,高瀬太一,4,■,■,■,■,,25,11,4,0.44,0.28,2.75,6,2,2,33.3,1,0.25,10,0,4,3,-2.5,0,0,0,-
2019-11-30,15,,高瀬太一,2,■,,■,,,13,7,1,0.5384615384615384,0.4615384615384616,3.50,4,2,1,50.0,0,-,4,0,3,0,-18.8,0,0,0,-
2019-12-01,15,,高瀬太一,3,■,□,□,,,6,1,1,0.16666666666666666,0.0,0.33,2,1,0,50.0,0,-,1,0,1,0,-25.0,0,0,0,-
2019-12-07,15,,高瀬太一,3,■,■,■,,,14,2,3,0.14285714285714285,-0.07142857142857142,0.67,4,0,2,0.0,0,-,4,0,4,0,-25.0,0,0,0,-
2019-12-08,15,,高瀬太一,5,■,■,■,■,■,23,11,3,0.4782608695652174,0.3478260869565217,2.20,2,0,0,0.0,1,0.20,16,2,5,5,12.5,0,0,0,-
2019-12-21,15,,高瀬太一,5,■,■,■,■,■,22,10,1,0.4545454545454545,0.4090909090909091,2.00,6,3,0,50.0,1,0.20,11,0,2,5,6.8,0,0,0,-
2019-12-22,15,,高瀬太一,2,■,■,,,,13,7,1,0.5384615384615384,0.4615384615384616,3.50,1,0,0,0.0,0,-,3,0,3,0,-25.0,0,0,0,-
2020-01-25,15,,高瀬太一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-26,15,,高瀬太一,3,■,■,■,,,11,1,2,0.09090909090909093,-0.09090909090909093,0.33,1,0,1,0.0,0,-,5,0,2,1,-5.0,0,0,0,-
2020-02-02,15,,高瀬太一,3,■,■,■,,,17,5,2,0.29411764705882354,0.17647058823529413,1.67,5,1,0,20.0,0,-,5,0,3,1,-10.0,0,0,0,-
2020-02-09,15,,高瀬太一,1,,,,■,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-15,15,,高瀬太一,4,■,■,■,■,,25,8,4,0.32,0.16,2.00,5,2,2,40.0,0,-,12,1,8,0,-8.3,0,0,0,-
2020-02-16,15,,高瀬太一,3,■,■,■,,,17,8,1,0.4705882352941176,0.4117647058823529,2.67,6,2,0,33.3,2,0.67,10,0,4,2,-5.0,0,0,0,-
2020-02-22,15,,高瀬太一,3,■,■,■,,,17,8,2,0.4705882352941176,0.35294117647058826,2.67,4,2,1,50.0,0,-,7,1,3,0,3.6,0,0,0,-
2020-02-23,15,,高瀬太一,3,■,■,,□,,8,2,1,0.25,0.125,0.67,1,0,1,0.0,2,0.67,3,0,1,1,0.0,0,0,0,-
