試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-02,18,,酒井駿,4,■,■,■,■,,22,5,2,0.2272727272727273,0.13636363636363635,1.25,0,0,0,-,0,-,16,0,0,3,4.7,46,18,13,53.3
2019-11-03,18,,酒井駿,3,■,■,■,,,16,6,3,0.375,0.1875,2.00,0,0,0,-,0,-,8,0,1,0,-3.1,25,10,7,54.0
2019-11-16,18,,酒井駿,3,■,■,■,,,19,8,3,0.42105263157894735,0.2631578947368421,2.67,0,0,0,-,0,-,11,0,2,1,-2.3,27,13,3,53.7
2019-11-17,18,,酒井駿,4,■,■,■,■,,25,13,1,0.52,0.48,3.25,1,1,0,100.0,2,0.50,17,0,0,3,4.4,42,14,12,47.6
2019-11-30,18,,酒井駿,3,■,■,■,,,20,7,4,0.35,0.15,2.33,0,0,0,-,3,1.00,10,1,1,2,12.5,27,12,9,61.1
2019-12-01,18,,酒井駿,3,■,■,■,,,18,4,2,0.2222222222222222,0.1111111111111111,1.33,0,0,0,-,1,0.33,11,0,0,3,6.8,23,13,1,58.7
2019-12-07,18,,酒井駿,3,■,■,■,,,22,7,2,0.3181818181818182,0.2272727272727273,2.33,2,0,0,0.0,2,0.67,15,0,0,8,13.3,21,7,9,54.8
2019-12-08,18,,酒井駿,3,■,■,,,□,17,4,2,0.2352941176470588,0.1176470588235294,1.33,0,0,0,-,0,-,12,0,2,2,0.0,15,6,2,46.7
2019-12-21,18,,酒井駿,5,■,■,■,■,■,47,21,1,0.44680851063829785,0.425531914893617,4.20,3,2,1,66.7,2,0.40,16,0,2,2,0.0,31,11,7,46.8
2019-12-22,18,,酒井駿,3,■,■,■,,,18,5,0,0.2777777777777778,0.2777777777777778,1.67,0,0,0,-,2,0.67,8,1,0,1,15.6,19,3,6,31.6
2020-01-18,18,,酒井駿,4,■,■,■,■,,30,7,4,0.2333333333333333,0.1,1.75,3,0,1,0.0,2,0.50,14,0,0,2,3.6,35,18,7,61.4
2020-01-19,18,,酒井駿,5,■,■,■,■,■,37,16,6,0.4324324324324325,0.2702702702702703,3.20,0,0,0,-,4,0.80,16,0,0,3,4.7,25,14,7,70.0
2020-01-25,18,,酒井駿,3,■,■,■,,,25,8,1,0.32,0.28,2.67,0,0,0,-,1,0.33,7,0,0,1,3.6,24,8,8,50.0
2020-01-26,18,,酒井駿,3,■,■,■,,,29,9,2,0.3103448275862069,0.2413793103448276,3.00,4,1,0,25.0,0,-,11,0,0,3,6.8,32,18,6,65.6
2020-02-02,18,,酒井駿,3,■,■,■,,,27,6,3,0.2222222222222222,0.1111111111111111,2.00,1,0,0,0.0,0,-,9,0,1,2,2.8,19,5,6,42.1
2020-02-09,18,,酒井駿,5,■,■,■,■,■,38,10,4,0.2631578947368421,0.15789473684210525,2.00,2,0,1,0.0,1,0.20,24,1,2,10,12.5,39,15,13,55.1
2020-02-15,18,,酒井駿,4,■,■,■,■,,29,11,3,0.3793103448275862,0.27586206896551724,2.75,2,0,0,0.0,2,0.50,18,2,1,1,11.1,24,9,5,47.9
2020-02-16,18,,酒井駿,3,■,■,■,,,24,8,1,0.3333333333333333,0.2916666666666667,2.67,3,1,1,33.3,0,-,8,0,0,1,3.1,27,17,3,68.5
2020-02-23,18,,酒井駿,3,■,■,,□,,12,3,1,0.25,0.16666666666666666,1.00,2,1,0,50.0,0,-,8,0,1,3,6.2,24,3,8,29.2
