名前,月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
佐藤円,01,プレステージ・インターナショナルアランマーレ,3,9,0,0,0,,,0,0,0,0,0,0,0,0,30,14,8,,0.0,0.0,,60.0
佐藤円,02,プレステージ・インターナショナルアランマーレ,3,19,0,0,0,,,0,0,0,0,0,0,0,0,58,19,18,,0.0,0.0,,48.3
佐藤円,11,プレステージ・インターナショナルアランマーレ,3,24,0,0,0,,,0,0,0,0,0,0,0,0,82,29,28,,0.0,0.0,,52.4
佐藤円,12,プレステージ・インターナショナルアランマーレ,3,8,0,0,0,,,0,0,0,0,0,0,0,0,36,17,6,,0.0,0.0,,55.6
佐藤梨夏,01,プレステージ・インターナショナルアランマーレ,12,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
佐藤梨夏,02,プレステージ・インターナショナルアランマーレ,12,3,0,0,0,,,0,0,0,0,3,0,1,2,0,0,0,,0.0,0.0,8.3,
佐藤梨夏,11,プレステージ・インターナショナルアランマーレ,12,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
佐藤梨夏,12,プレステージ・インターナショナルアランマーレ,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
入江彩水,02,大阪スーペリアーズ,22,6,4,0,0,0.0,0.0,0,0,0,1,7,1,1,0,0,0,0,,0.0,0.2,10.7,
入江彩水,12,大阪スーペリアーズ,22,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
加藤彩夏,01,ブレス浜松,11,7,53,14,2,26.4,22.6,1,0,0,4,15,0,0,1,21,10,7,0.0,2.0,0.6,1.7,64.3
加藤彩夏,02,ブレス浜松,11,12,68,19,2,27.9,25.0,0,0,0,2,27,0,1,6,24,5,6,,1.6,0.2,4.6,33.3
加藤彩夏,11,ブレス浜松,11,21,127,31,10,24.4,16.5,0,0,0,3,60,3,0,15,110,46,16,,1.5,0.1,11.2,49.1
加藤彩夏,12,ブレス浜松,11,14,74,21,4,28.4,23.0,0,0,0,2,31,0,2,4,66,25,15,,1.5,0.1,1.6,49.2
勝見咲子,01,GSS東京サンビームズ,29,3,22,6,0,27.3,27.3,0,0,0,0,8,0,0,2,2,0,1,,2.0,0.0,6.2,25.0
勝見咲子,02,GSS東京サンビームズ,29,15,91,30,5,33.0,27.5,2,1,0,0,26,1,2,11,4,1,1,50.0,2.0,0.0,12.5,37.5
勝見咲子,11,GSS東京サンビームズ,29,20,226,65,24,28.8,18.1,16,2,3,4,78,8,5,33,71,18,19,12.5,3.2,0.2,19.2,38.7
勝見咲子,12,GSS東京サンビームズ,29,9,80,28,5,35.0,28.7,6,1,0,1,37,2,2,16,19,5,3,16.7,3.1,0.1,14.9,34.2
南涼音,01,大阪スーペリアーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南涼音,02,大阪スーペリアーズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南涼音,11,大阪スーペリアーズ,17,7,0,0,0,,,0,0,0,0,0,0,0,0,44,15,8,,0.0,0.0,,43.2
南涼音,12,大阪スーペリアーズ,17,6,0,0,0,,,0,0,0,0,0,0,0,0,32,15,4,,0.0,0.0,,53.1
原まなみ,11,大阪スーペリアーズ,1,20,1,0,0,0.0,0.0,0,0,0,0,55,2,1,15,1,0,0,,0.0,0.0,10.0,0.0
原田美愛実,11,柏エンゼルクロス,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
原田茉由,01,大阪スーペリアーズ,13,6,5,0,1,0.0,-20.0,0,0,0,0,2,0,0,0,9,3,2,,0.0,0.0,0.0,44.4
原田茉由,02,大阪スーペリアーズ,13,2,9,4,0,44.4,44.4,0,0,0,0,3,0,0,1,15,5,3,,2.0,0.0,8.3,43.3
原田茉由,11,大阪スーペリアーズ,13,13,73,18,4,24.7,19.2,0,0,0,0,48,2,4,19,126,35,42,,1.4,0.0,12.0,44.4
原田茉由,12,大阪スーペリアーズ,13,12,22,5,5,22.7,0.0,0,0,0,0,18,1,1,7,48,19,9,,0.4,0.0,13.9,49.0
古市彩音,01,群馬銀行グリーンウイングス,15,4,6,4,0,66.7,66.7,0,0,0,1,10,0,0,1,0,0,0,,1.0,0.2,2.5,
古市彩音,02,群馬銀行グリーンウイングス,15,12,9,4,1,44.4,33.3,1,0,0,1,27,0,0,5,0,0,0,0.0,0.3,0.1,4.6,
古市彩音,12,群馬銀行グリーンウイングス,15,4,6,1,1,16.7,0.0,0,0,0,0,9,0,0,4,0,0,0,,0.2,0.0,11.1,
名原寧音,01,柏エンゼルクロス,16,2,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
名原寧音,02,柏エンゼルクロス,16,3,1,0,0,0.0,0.0,0,0,0,1,2,0,0,0,0,0,0,,0.0,0.3,0.0,
名原寧音,11,柏エンゼルクロス,16,5,1,0,0,0.0,0.0,0,0,0,0,17,2,1,5,0,0,0,,0.0,0.0,17.6,
名原寧音,12,柏エンゼルクロス,16,2,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
和田法子,01,ブレス浜松,9,3,8,2,1,25.0,12.5,0,0,0,0,2,0,0,0,2,1,0,,0.7,0.0,0.0,50.0
和田法子,02,ブレス浜松,9,2,2,2,0,100.0,100.0,0,0,0,1,1,0,1,0,0,0,0,,1.0,0.5,-25.0,
和田法子,11,ブレス浜松,9,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
和田法子,12,ブレス浜松,9,4,14,6,0,42.9,42.9,0,0,0,0,3,1,0,0,2,2,0,,1.5,0.0,33.3,100.0
土屋智菜実,01,群馬銀行グリーンウイングス,12,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
土屋智菜実,02,群馬銀行グリーンウイングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
土屋智菜実,11,群馬銀行グリーンウイングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
土屋智菜実,12,群馬銀行グリーンウイングス,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂根朱里,01,大阪スーペリアーズ,8,6,34,5,0,14.7,14.7,0,0,0,1,17,0,3,3,3,0,3,,0.8,0.2,0.0,50.0
坂根朱里,02,大阪スーペリアーズ,8,9,37,10,5,27.0,13.5,0,0,0,1,28,1,1,9,0,0,0,,1.1,0.1,10.7,
坂根朱里,11,大阪スーペリアーズ,8,20,237,69,23,29.1,19.4,37,10,4,1,64,1,8,22,15,4,1,27.0,3.4,0.0,7.0,30.0
坂根朱里,12,大阪スーペリアーズ,8,11,47,10,5,21.3,10.6,4,0,1,4,27,3,3,11,5,5,0,0.0,0.9,0.4,18.5,100.0
城野真衣,01,柏エンゼルクロス,2,6,54,20,5,37.0,27.8,0,0,0,0,21,4,2,5,32,10,10,,3.3,0.0,22.6,46.9
城野真衣,02,柏エンゼルクロス,2,2,4,0,1,0.0,-25.0,0,0,0,0,3,0,1,1,7,4,3,,0.0,0.0,0.0,78.6
城野真衣,12,柏エンゼルクロス,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
堀部ジェニファー,02,GSS東京サンビームズ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
堀部ジェニファー,11,GSS東京サンビームズ,13,5,0,0,0,,,0,0,0,0,4,0,0,0,10,7,1,,0.0,0.0,0.0,75.0
堀部ジェニファー,12,GSS東京サンビームズ,13,4,0,0,0,,,0,0,0,0,0,0,0,0,10,4,1,,0.0,0.0,,45.0
多田遥,01,ブレス浜松,10,7,74,14,10,18.9,5.4,13,1,1,1,22,1,0,9,25,9,6,7.7,2.0,0.1,14.8,48.0
多田遥,02,ブレス浜松,10,12,115,49,7,42.6,36.5,4,1,0,2,47,5,3,19,20,4,7,25.0,4.1,0.2,19.1,37.5
多田遥,11,ブレス浜松,10,21,291,117,18,40.2,34.0,56,14,7,4,76,4,3,27,81,27,25,25.0,5.6,0.2,13.2,48.8
多田遥,12,ブレス浜松,10,16,186,61,10,32.8,27.4,19,5,2,6,52,0,3,10,66,20,9,26.3,3.8,0.4,3.4,37.1
大原萌,01,GSS東京サンビームズ,19,2,0,0,0,,,0,0,0,0,0,0,0,0,3,0,1,,0.0,0.0,,16.7
大原萌,02,GSS東京サンビームズ,19,6,0,0,0,,,0,0,0,0,0,0,0,0,11,6,2,,0.0,0.0,,63.6
大原萌,11,GSS東京サンビームズ,19,3,0,0,0,,,0,0,0,0,0,0,0,0,14,8,2,,0.0,0.0,,64.3
大原萌,12,GSS東京サンビームズ,19,1,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,,0.0,0.0,,33.3
安福若菜,01,群馬銀行グリーンウイングス,16,4,10,5,1,50.0,40.0,0,0,0,3,7,0,1,1,1,1,0,,1.2,0.8,0.0,100.0
安福若菜,02,群馬銀行グリーンウイングス,16,5,4,2,0,50.0,50.0,0,0,0,1,8,0,0,2,0,0,0,,0.4,0.2,6.2,
寺坂茜,01,群馬銀行グリーンウイングス,7,14,128,44,7,34.4,28.9,1,0,1,3,36,0,2,7,0,0,0,0.0,3.1,0.2,3.5,
寺坂茜,02,群馬銀行グリーンウイングス,7,13,104,46,10,44.2,34.6,0,0,0,3,25,0,6,2,0,0,0,,3.5,0.2,-4.0,
寺坂茜,11,群馬銀行グリーンウイングス,7,22,194,68,10,35.1,29.9,8,1,0,8,64,6,7,14,2,0,0,12.5,3.1,0.4,12.1,0.0
寺坂茜,12,群馬銀行グリーンウイングス,7,10,72,21,2,29.2,26.4,2,0,0,0,24,1,6,1,0,0,0,0.0,2.1,0.0,-1.0,
寺田遥,01,大阪スーペリアーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
寺田遥,02,大阪スーペリアーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
寺田遥,11,大阪スーペリアーズ,5,5,0,0,0,,,0,0,0,0,0,0,0,0,17,7,3,,0.0,0.0,,50.0
寺田遥,12,大阪スーペリアーズ,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小松沙季,01,ブレス浜松,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小松沙季,02,ブレス浜松,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小松沙季,11,ブレス浜松,15,15,44,8,3,18.2,11.4,0,0,0,0,46,2,3,13,50,20,16,,0.5,0.0,9.8,56.0
小松沙季,12,ブレス浜松,15,16,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
小林愛里,01,群馬銀行グリーンウイングス,4,4,6,1,0,16.7,16.7,0,0,0,0,2,0,0,1,4,2,0,,0.2,0.0,12.5,50.0
小林愛里,02,群馬銀行グリーンウイングス,4,6,68,19,7,27.9,17.6,1,0,0,0,32,3,1,16,52,13,11,0.0,3.2,0.0,21.1,35.6
小林愛里,11,群馬銀行グリーンウイングス,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
小林愛里,12,群馬銀行グリーンウイングス,4,5,35,7,3,20.0,11.4,0,0,0,1,6,1,0,2,30,10,7,,1.4,0.2,25.0,45.0
小清水茉弥,01,柏エンゼルクロス,17,12,75,22,4,29.3,24.0,0,0,0,3,53,2,5,15,0,0,0,,1.8,0.2,8.5,
小清水茉弥,02,柏エンゼルクロス,17,14,76,30,6,39.5,31.6,0,0,0,8,54,3,6,11,0,0,0,,2.1,0.6,7.9,
小清水茉弥,11,柏エンゼルクロス,17,22,128,49,3,38.3,35.9,2,0,0,5,95,8,3,34,2,2,0,0.0,2.2,0.2,16.6,100.0
小清水茉弥,12,柏エンゼルクロス,17,6,36,15,2,41.7,36.1,0,0,0,2,26,3,2,5,0,0,0,,2.5,0.3,14.4,
山本直美,01,柏エンゼルクロス,3,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
山本直美,02,柏エンゼルクロス,3,2,7,1,1,14.3,0.0,0,0,0,2,0,0,0,0,0,0,0,,0.5,1.0,,
山本直美,11,柏エンゼルクロス,3,11,135,33,8,24.4,18.5,1,0,0,1,51,4,0,11,41,17,6,0.0,3.0,0.1,13.2,48.8
山本直美,12,柏エンゼルクロス,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
山本紗良,01,大阪スーペリアーズ,7,6,32,5,2,15.6,9.4,0,0,0,5,20,2,0,8,2,0,0,,0.8,0.8,20.0,0.0
山本紗良,02,大阪スーペリアーズ,7,9,48,15,2,31.2,27.1,0,0,0,3,17,0,5,5,1,0,1,,1.7,0.3,0.0,50.0
山本紗良,11,大阪スーペリアーズ,7,20,167,44,16,26.3,16.8,2,0,1,8,53,4,5,15,4,2,1,0.0,2.2,0.4,12.3,62.5
山本紗良,12,大阪スーペリアーズ,7,13,106,33,4,31.1,27.4,0,0,0,6,39,4,3,15,1,0,0,,2.5,0.5,17.9,0.0
岩本梨音,01,大阪スーペリアーズ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
岩本梨音,02,大阪スーペリアーズ,20,2,6,0,1,0.0,-16.7,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
岩本梨音,11,大阪スーペリアーズ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
岩本梨音,12,大阪スーペリアーズ,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川満理子,01,プレステージ・インターナショナルアランマーレ,7,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
川満理子,02,プレステージ・インターナショナルアランマーレ,7,4,16,4,1,25.0,18.8,0,0,0,0,6,0,1,1,20,7,6,,1.0,0.0,0.0,50.0
平岩沙紀,01,GSS東京サンビームズ,4,12,0,0,0,,,0,0,0,0,0,0,0,0,57,16,27,,0.0,0.0,,51.8
平岩沙紀,02,GSS東京サンビームズ,4,17,0,0,0,,,0,0,0,0,0,0,0,0,71,38,15,,0.0,0.0,,64.1
平岩沙紀,11,GSS東京サンビームズ,4,12,0,0,0,,,0,0,0,0,0,0,0,0,50,23,15,,0.0,0.0,,61.0
平岩沙紀,12,GSS東京サンビームズ,4,9,0,0,0,,,0,0,0,0,0,0,0,0,42,24,3,,0.0,0.0,,60.7
平川里菜,02,大阪スーペリアーズ,2,3,1,1,0,100.0,100.0,0,0,0,0,7,0,0,0,0,0,0,,0.3,0.0,0.0,
平川里菜,11,大阪スーペリアーズ,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
平川里菜,12,大阪スーペリアーズ,2,6,1,1,0,100.0,100.0,0,0,0,0,14,1,1,3,1,0,0,,0.2,0.0,10.7,0.0
張心穆意,01,GSS東京サンビームズ,21,12,100,47,5,47.0,42.0,0,0,0,7,46,1,7,16,1,0,1,,3.9,0.6,7.1,50.0
張心穆意,02,GSS東京サンビームズ,21,17,130,64,3,49.2,46.9,0,0,0,14,66,2,7,20,0,0,0,,3.8,0.8,8.0,
張心穆意,11,GSS東京サンビームズ,21,6,48,21,1,43.8,41.7,0,0,0,4,27,3,0,10,0,0,0,,3.5,0.7,20.4,
張心穆意,12,GSS東京サンビームズ,21,9,68,39,2,57.4,54.4,0,0,0,3,27,1,2,16,0,0,0,,4.3,0.3,16.7,
張歓歓,01,大阪スーペリアーズ,9,6,67,23,2,34.3,31.3,10,2,0,0,27,1,2,10,12,3,3,20.0,3.8,0.0,11.1,37.5
張歓歓,02,大阪スーペリアーズ,9,9,88,24,7,27.3,19.3,8,0,0,0,31,1,3,10,13,6,2,0.0,2.7,0.0,8.9,53.8
張歓歓,11,大阪スーペリアーズ,9,13,119,26,7,21.8,16.0,4,0,0,5,49,6,2,17,50,7,18,0.0,2.0,0.4,19.9,32.0
張歓歓,12,大阪スーペリアーズ,9,10,94,26,6,27.7,21.3,1,1,0,1,29,1,3,7,11,5,0,100.0,2.6,0.1,6.9,45.5
徳田亜留美,01,ブレス浜松,7,7,0,0,0,,,0,0,0,0,0,0,0,0,47,21,10,,0.0,0.0,,55.3
徳田亜留美,02,ブレス浜松,7,12,0,0,0,,,0,0,0,0,0,0,0,0,67,19,28,,0.0,0.0,,49.3
徳田亜留美,11,ブレス浜松,7,21,0,0,0,,,0,0,0,0,0,0,0,0,127,62,24,,0.0,0.0,,58.3
徳田亜留美,12,ブレス浜松,7,16,0,0,0,,,0,0,0,0,0,0,0,0,90,48,21,,0.0,0.0,,65.0
愛宕諒子,01,群馬銀行グリーンウイングス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
愛宕諒子,02,群馬銀行グリーンウイングス,13,4,18,10,1,55.6,50.0,0,0,0,2,0,0,0,0,0,0,0,,2.5,0.5,,
愛宕諒子,11,群馬銀行グリーンウイングス,13,6,15,5,0,33.3,33.3,0,0,0,1,5,0,0,4,0,0,0,,0.8,0.2,20.0,
愛宕諒子,12,群馬銀行グリーンウイングス,13,2,10,4,1,40.0,30.0,0,0,0,0,4,0,0,0,0,0,0,,2.0,0.0,0.0,
戸澤舞,01,群馬銀行グリーンウイングス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
戸澤舞,11,群馬銀行グリーンウイングス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
戸田さやか,01,プレステージ・インターナショナルアランマーレ,9,9,19,7,1,36.8,31.6,0,0,0,11,34,1,6,14,2,1,0,,0.8,1.2,8.8,50.0
戸田さやか,02,プレステージ・インターナショナルアランマーレ,9,19,67,33,3,49.3,44.8,0,0,0,15,78,6,7,26,5,3,1,,1.7,0.8,13.8,70.0
戸田さやか,11,プレステージ・インターナショナルアランマーレ,9,24,61,24,2,39.3,36.1,0,0,0,10,96,8,14,39,4,0,1,,1.0,0.4,14.8,12.5
戸田さやか,12,プレステージ・インターナショナルアランマーレ,9,8,30,11,0,36.7,36.7,0,0,0,4,36,3,4,17,1,0,1,,1.4,0.5,17.4,50.0
播磨若奈,01,ブレス浜松,3,6,4,1,0,25.0,25.0,0,0,0,0,12,1,1,1,0,0,0,,0.2,0.0,8.3,
播磨若奈,02,ブレス浜松,3,4,0,0,0,,,0,0,0,0,5,0,1,1,0,0,0,,0.0,0.0,0.0,
播磨若奈,12,ブレス浜松,3,3,0,0,0,,,0,0,0,0,3,0,1,1,0,0,0,,0.0,0.0,0.0,
春田詩織,01,ブレス浜松,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
春田詩織,02,ブレス浜松,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
春田詩織,11,ブレス浜松,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
春田詩織,12,ブレス浜松,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
有川由季乃,01,GSS東京サンビームズ,3,10,67,19,5,28.4,20.9,0,0,0,7,32,0,1,6,82,18,31,,1.9,0.7,3.9,40.9
有川由季乃,02,GSS東京サンビームズ,3,17,99,27,4,27.3,23.2,0,0,0,9,53,2,3,11,140,58,28,,1.6,0.5,7.5,51.4
有川由季乃,11,GSS東京サンビームズ,3,19,130,40,7,30.8,25.4,0,0,0,8,51,2,2,14,74,33,20,,2.1,0.4,9.8,58.1
有川由季乃,12,GSS東京サンビームズ,3,9,46,12,5,26.1,15.2,0,0,0,5,20,1,0,7,36,13,3,,1.3,0.6,13.8,40.3
木村友里,01,プレステージ・インターナショナルアランマーレ,20,9,79,24,3,30.4,26.6,0,0,0,0,38,2,2,7,34,12,9,,2.7,0.0,8.6,48.5
木村友里,02,プレステージ・インターナショナルアランマーレ,20,18,159,53,4,33.3,30.8,0,0,0,7,74,6,2,24,115,44,34,,2.9,0.4,15.5,53.0
木村汐里,02,柏エンゼルクロス,13,4,19,4,2,21.1,10.5,0,0,0,0,6,0,0,2,7,4,1,,1.0,0.0,8.3,64.3
木村汐里,12,柏エンゼルクロス,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
末代真歩,01,柏エンゼルクロス,8,12,90,35,5,38.9,33.3,0,0,0,11,28,2,1,12,2,0,1,,2.9,0.9,17.0,25.0
末代真歩,02,柏エンゼルクロス,8,14,80,24,7,30.0,21.2,0,0,0,9,26,0,2,6,0,0,0,,1.7,0.6,3.8,
末代真歩,11,柏エンゼルクロス,8,22,127,55,4,43.3,40.2,0,0,0,15,49,2,3,16,1,0,0,,2.5,0.7,10.7,0.0
末代真歩,12,柏エンゼルクロス,8,6,39,19,1,48.7,46.2,0,0,0,5,15,0,1,4,0,0,0,,3.2,0.8,5.0,
本間有貴,01,プレステージ・インターナショナルアランマーレ,18,1,4,0,0,0.0,0.0,0,0,0,0,2,0,1,0,1,1,0,,0.0,0.0,-12.5,100.0
本間有貴,02,プレステージ・インターナショナルアランマーレ,18,1,6,1,1,16.7,0.0,0,0,0,1,8,0,0,4,1,1,0,,1.0,1.0,12.5,100.0
村尾葉津樹,01,GSS東京サンビームズ,2,2,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
村尾葉津樹,02,GSS東京サンビームズ,2,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
村尾葉津樹,11,GSS東京サンビームズ,2,5,1,0,0,0.0,0.0,0,0,0,0,9,0,0,2,2,0,0,,0.0,0.0,5.6,0.0
村尾葉津樹,12,GSS東京サンビームズ,2,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
松尾由紀子,01,プレステージ・インターナショナルアランマーレ,6,1,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
松尾由紀子,02,プレステージ・インターナショナルアランマーレ,6,11,1,1,0,100.0,100.0,0,0,0,0,8,1,0,2,0,0,0,,0.1,0.0,18.8,
松尾由紀子,11,プレステージ・インターナショナルアランマーレ,6,14,0,0,0,,,0,0,0,0,15,1,2,2,0,0,0,,0.0,0.0,6.7,
松尾由紀子,12,プレステージ・インターナショナルアランマーレ,6,4,0,0,0,,,0,0,0,1,2,0,0,1,0,0,0,,0.0,0.2,12.5,
松岡樹里,11,大阪スーペリアーズ,19,7,21,4,3,19.0,4.8,0,0,0,0,16,0,0,1,0,0,0,,0.6,0.0,1.6,
松村美穂,01,大阪スーペリアーズ,6,1,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,,0.0,0.0,,0.0
松村美穂,02,大阪スーペリアーズ,6,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
