名前,年月,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
上出哲也,2014-11,近畿クラブスフィーダ,26,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,1,0,0,0,,1.0,0.0,25.0,
上出哲也,2015-02,近畿クラブスフィーダ,26,3,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,,0.0,0.0,0.0,
上出哲也,2015-03,近畿クラブスフィーダ,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中倉翼,2015-01,兵庫デルフィーノ,21,3,0,0,0,,,0,0,0,0,5,0,1,2,0,0,0,,0.0,0.0,5.0,
中倉翼,2015-02,兵庫デルフィーノ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中倉翼,2015-03,兵庫デルフィーノ,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中川剛,2014-11,富士通カワサキレッドスピリッツ,1,19,147,75,16,51.0,40.1,55,31,6,7,73,1,12,23,0,0,0,56.4,3.95,0.37,5.1,
中川剛,2014-12,富士通カワサキレッドスピリッツ,1,6,49,27,6,55.1,42.9,26,15,5,2,29,1,2,9,0,0,0,57.7,4.5,0.33,9.5,
中川剛,2015-01,富士通カワサキレッドスピリッツ,1,12,104,51,9,49.0,40.4,31,16,6,0,52,4,4,20,0,0,0,51.6,4.25,0.0,15.4,
中川剛,2015-02,富士通カワサキレッドスピリッツ,1,14,113,59,11,52.2,42.5,38,24,5,4,59,3,11,18,0,0,0,63.2,4.21,0.29,8.1,
中川剛,2015-03,富士通カワサキレッドスピリッツ,1,14,98,47,10,48.0,37.8,39,26,5,6,56,3,10,13,0,0,0,66.7,3.36,0.43,6.7,
中村耕平,2014-11,東京ヴェルディ,5,25,190,81,17,42.6,33.7,29,14,5,8,95,6,23,25,168,84,0,48.3,3.24,0.32,6.8,50.0
中村耕平,2014-12,東京ヴェルディ,5,6,44,14,2,31.8,27.3,10,2,2,0,21,2,4,6,52,39,0,20.0,2.33,0.0,11.9,75.0
中村耕平,2015-01,東京ヴェルディ,5,7,39,15,0,38.5,38.5,0,0,0,2,22,1,5,5,52,32,0,,2.14,0.29,4.5,61.5
中村耕平,2015-02,東京ヴェルディ,5,17,111,47,12,42.3,31.5,13,3,5,11,55,4,7,21,109,63,0,23.1,2.76,0.65,13.6,57.8
中村耕平,2015-03,東京ヴェルディ,5,17,122,45,14,36.9,25.4,17,4,5,6,61,3,10,18,28,11,0,23.5,2.65,0.35,8.2,39.3
中村航太朗,2014-11,警視庁フォートファイターズ,13,16,139,59,6,42.4,38.1,19,6,3,5,55,1,9,17,99,55,0,31.6,3.69,0.31,5.5,55.6
中村航太朗,2014-12,警視庁フォートファイターズ,13,6,46,18,5,39.1,28.3,2,0,0,1,21,3,4,7,27,21,0,0.0,3.0,0.17,17.9,77.8
中村航太朗,2015-01,警視庁フォートファイターズ,13,21,160,80,6,50.0,46.2,32,12,1,15,92,8,16,25,130,90,0,37.5,3.81,0.71,11.1,69.2
中村航太朗,2015-02,警視庁フォートファイターズ,13,19,130,65,9,50.0,43.1,21,10,1,10,83,7,11,32,121,87,0,47.6,3.42,0.53,14.8,71.9
中村航太朗,2015-03,警視庁フォートファイターズ,13,12,71,31,6,43.7,35.2,17,6,2,9,52,7,12,10,71,48,0,35.3,2.58,0.75,12.5,67.6
中津芳文,2014-11,埼玉アザレア,8,25,116,56,3,48.3,45.7,0,0,0,4,97,5,7,41,2,1,0,,2.24,0.16,13.9,50.0
中津芳文,2014-12,埼玉アザレア,8,7,35,14,1,40.0,37.1,0,0,0,3,31,3,1,14,1,1,0,,2.0,0.43,20.2,100.0
中津芳文,2015-01,埼玉アザレア,8,16,53,21,3,39.6,34.0,0,0,0,7,56,1,3,19,1,1,0,,1.31,0.44,8.9,100.0
中津芳文,2015-02,埼玉アザレア,8,18,67,30,3,44.8,40.3,0,0,0,6,64,2,2,28,1,0,0,,1.67,0.33,13.3,0.0
中津芳文,2015-03,埼玉アザレア,8,13,37,16,3,43.2,35.1,0,0,0,10,41,1,2,18,1,0,0,,1.23,0.77,12.2,0.0
中田雄大,2014-12,近畿クラブスフィーダ,12,3,2,2,0,100.0,100.0,0,0,0,0,8,1,2,3,1,0,0,,0.67,0.0,15.6,0.0
中田雄大,2015-01,近畿クラブスフィーダ,12,4,1,1,0,100.0,100.0,0,0,0,1,10,0,0,3,0,0,0,,0.25,0.25,7.5,
中田雄大,2015-02,近畿クラブスフィーダ,12,11,6,2,2,33.3,0.0,1,0,0,1,41,2,2,18,0,0,0,0.0,0.18,0.09,14.6,
中田雄大,2015-03,近畿クラブスフィーダ,12,4,0,0,0,,,0,0,0,0,12,0,2,2,0,0,0,,0.0,0.0,0.0,
中道元貴,2014-11,警視庁フォートファイターズ,14,16,2,1,1,50.0,0.0,0,0,0,5,67,3,15,32,1,0,0,,0.06,0.31,10.8,0.0
中道元貴,2014-12,警視庁フォートファイターズ,14,6,0,0,0,,,0,0,0,2,28,0,5,15,0,0,0,,0.0,0.33,8.9,
中道元貴,2015-01,警視庁フォートファイターズ,14,21,3,1,1,33.3,0.0,1,0,0,3,112,10,22,41,0,0,0,0.0,0.05,0.14,13.2,
中道元貴,2015-02,警視庁フォートファイターズ,14,19,4,2,1,50.0,25.0,0,0,0,9,104,12,21,39,2,0,0,,0.11,0.47,15.9,0.0
中道元貴,2015-03,警視庁フォートファイターズ,14,13,5,3,0,60.0,60.0,0,0,0,5,62,8,8,22,0,0,0,,0.23,0.38,18.5,
中道淑人,2014-11,大同特殊鋼レッドスター,17,16,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
中道淑人,2014-12,大同特殊鋼レッドスター,17,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中道淑人,2015-01,大同特殊鋼レッドスター,17,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中道淑人,2015-02,大同特殊鋼レッドスター,17,20,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中道淑人,2015-03,大同特殊鋼レッドスター,17,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
丸山祥二,2014-11,つくばユナイテッドSunGAIA,4,22,70,41,8,58.6,47.1,0,0,0,11,93,4,12,45,4,1,0,,1.86,0.5,13.2,25.0
丸山祥二,2015-01,つくばユナイテッドSunGAIA,4,23,69,33,5,47.8,40.6,0,0,0,19,101,6,11,27,3,3,0,,1.43,0.83,9.9,100.0
丸山祥二,2015-02,つくばユナイテッドSunGAIA,4,19,49,29,3,59.2,53.1,0,0,0,8,71,0,11,30,3,3,0,,1.53,0.42,6.7,100.0
丸山祥二,2015-03,つくばユナイテッドSunGAIA,4,12,39,24,2,61.5,56.4,0,0,0,4,26,0,3,10,4,3,0,,2.0,0.33,6.7,75.0
丸谷将大,2015-01,富士通カワサキレッドスピリッツ,15,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸谷将大,2015-02,富士通カワサキレッドスピリッツ,15,1,4,2,0,50.0,50.0,0,0,0,0,1,0,0,0,1,1,0,,2.0,0.0,0.0,100.0
丸谷将大,2015-03,富士通カワサキレッドスピリッツ,15,3,3,1,0,33.3,33.3,0,0,0,0,7,0,1,1,1,1,0,,0.33,0.0,0.0,100.0
久保田雅人,2014-11,大同特殊鋼レッドスター,3,22,92,41,7,44.6,37.0,2,1,0,6,65,2,5,21,133,76,0,50.0,1.86,0.27,9.2,57.1
久保田雅人,2014-12,大同特殊鋼レッドスター,3,7,48,16,7,33.3,18.8,2,0,1,2,29,1,3,5,72,45,0,0.0,2.29,0.29,5.2,62.5
久保田雅人,2015-01,大同特殊鋼レッドスター,3,10,46,14,6,30.4,17.4,5,2,1,1,23,0,2,4,45,31,0,40.0,1.4,0.1,2.2,68.9
久保田雅人,2015-02,大同特殊鋼レッドスター,3,21,123,46,15,37.4,25.2,14,4,4,6,54,0,9,15,168,99,0,28.6,2.19,0.29,2.8,58.9
久保田雅人,2015-03,大同特殊鋼レッドスター,3,14,55,21,7,38.2,25.5,6,1,1,6,33,0,8,8,87,53,0,16.7,1.5,0.43,0.0,60.9
二宮弘樹,2014-11,トヨタ自動車サンホークス,14,2,16,3,2,18.8,6.2,0,0,0,1,4,0,0,1,2,0,0,,1.5,0.5,6.2,0.0
二宮弘樹,2014-12,トヨタ自動車サンホークス,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
二宮弘樹,2015-01,トヨタ自動車サンホークス,14,14,75,31,7,41.3,32.0,0,0,0,3,55,4,3,22,19,12,0,,2.21,0.21,15.9,63.2
二宮弘樹,2015-02,トヨタ自動車サンホークス,14,20,100,42,15,42.0,27.0,0,0,0,4,55,2,8,16,19,3,0,,2.1,0.2,7.3,15.8
二宮弘樹,2015-03,トヨタ自動車サンホークス,14,14,90,43,7,47.8,40.0,0,0,0,2,46,1,2,21,9,3,0,,3.07,0.14,12.5,33.3
五十嵐元,2014-11,つくばユナイテッドSunGAIA,10,24,107,52,7,48.6,42.1,2,1,0,4,67,1,3,23,161,109,0,50.0,2.17,0.17,9.0,67.7
五十嵐元,2015-01,つくばユナイテッドSunGAIA,10,22,93,31,6,33.3,26.9,0,0,0,4,60,0,7,12,167,126,0,,1.41,0.18,2.1,75.4
五十嵐元,2015-02,つくばユナイテッドSunGAIA,10,19,63,27,8,42.9,30.2,1,0,1,9,54,0,5,18,171,124,0,0.0,1.42,0.47,6.0,72.5
五十嵐元,2015-03,つくばユナイテッドSunGAIA,10,12,42,16,1,38.1,35.7,1,1,0,5,35,1,5,14,68,39,0,100.0,1.33,0.42,9.3,57.4
井上優人,2014-11,兵庫デルフィーノ,1,22,76,32,7,42.1,32.9,0,0,0,9,95,7,18,36,0,0,0,,1.45,0.41,12.1,
井上優人,2015-01,兵庫デルフィーノ,1,19,64,34,3,53.1,48.4,0,0,0,7,64,2,17,19,1,0,0,,1.79,0.37,3.9,0.0
井上優人,2015-02,兵庫デルフィーノ,1,13,51,24,6,47.1,35.3,2,1,0,2,34,1,5,10,1,1,0,50.0,1.85,0.15,6.6,100.0
井上優人,2015-03,兵庫デルフィーノ,1,21,54,23,4,42.6,35.2,1,0,1,10,73,1,8,33,0,0,0,0.0,1.1,0.48,9.9,
井口拓也,2014-11,大分三好ヴァイセアドラー,9,3,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
井口拓也,2014-12,大分三好ヴァイセアドラー,9,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
井口拓也,2015-01,大分三好ヴァイセアドラー,9,5,24,11,3,45.8,33.3,0,0,0,0,12,0,0,7,14,7,0,,2.2,0.0,14.6,50.0
井口拓也,2015-02,大分三好ヴァイセアドラー,9,12,25,8,2,32.0,24.0,1,0,1,3,29,1,2,8,55,31,0,0.0,0.67,0.25,8.6,56.4
井口拓也,2015-03,大分三好ヴァイセアドラー,9,3,2,0,1,0.0,-50.0,0,0,0,0,7,1,2,2,3,1,0,,0.0,0.0,14.3,33.3
今村雄登,2014-11,兵庫デルフィーノ,8,15,10,4,1,40.0,30.0,0,0,0,1,50,0,2,18,2,1,0,,0.27,0.07,8.0,50.0
今村雄登,2015-01,兵庫デルフィーノ,8,18,15,7,0,46.7,46.7,0,0,0,2,58,0,2,19,1,0,0,,0.39,0.11,7.3,0.0
今村雄登,2015-02,兵庫デルフィーノ,8,13,5,4,0,80.0,80.0,0,0,0,0,32,1,1,10,0,0,0,,0.31,0.0,10.2,
今村雄登,2015-03,兵庫デルフィーノ,8,17,8,2,1,25.0,12.5,0,0,0,5,59,0,2,15,0,0,0,,0.12,0.29,5.5,
今田善仁,2014-11,きんでんトリニティーブリッツ,4,4,1,0,1,0.0,-100.0,0,0,0,1,11,1,0,4,0,0,0,,0.0,0.25,18.2,
今田善仁,2014-12,きんでんトリニティーブリッツ,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
今田善仁,2015-01,きんでんトリニティーブリッツ,4,4,3,0,0,0.0,0.0,0,0,0,0,14,0,0,5,0,0,0,,0.0,0.0,8.9,
今田善仁,2015-02,きんでんトリニティーブリッツ,4,6,1,1,0,100.0,100.0,0,0,0,0,18,1,0,5,0,0,0,,0.17,0.0,12.5,
今田善仁,2015-03,きんでんトリニティーブリッツ,4,5,0,0,0,,,0,0,0,1,14,1,2,4,0,0,0,,0.0,0.2,10.7,
伊藤優介,2014-11,東京トヨペットグリーンスパークル,1,15,30,10,3,33.3,23.3,4,1,0,3,43,1,6,13,0,0,0,25.0,0.67,0.2,6.4,
伊藤優介,2014-12,東京トヨペットグリーンスパークル,1,6,17,3,1,17.6,11.8,1,0,0,2,22,3,2,9,3,1,0,0.0,0.5,0.33,21.6,33.3
伊藤優介,2015-01,東京トヨペットグリーンスパークル,1,12,67,24,11,35.8,19.4,22,5,5,2,35,1,3,12,15,8,0,22.7,2.0,0.17,9.3,53.3
伊藤優介,2015-02,東京トヨペットグリーンスパークル,1,13,25,7,6,28.0,4.0,0,0,0,6,40,1,7,15,2,0,0,,0.54,0.46,7.5,0.0
伊藤優介,2015-03,東京トヨペットグリーンスパークル,1,7,7,3,0,42.9,42.9,0,0,0,4,9,0,2,0,1,1,0,,0.43,0.57,-5.6,100.0
佐々木剛,2014-11,きんでんトリニティーブリッツ,12,8,0,0,0,,,0,0,0,0,9,0,2,3,0,0,0,,0.0,0.0,2.8,
佐々木剛,2014-12,きんでんトリニティーブリッツ,12,7,0,0,0,,,0,0,0,0,17,1,1,8,0,0,0,,0.0,0.0,16.2,
佐々木剛,2015-01,きんでんトリニティーブリッツ,12,7,0,0,0,,,0,0,0,0,10,0,1,5,0,0,0,,0.0,0.0,10.0,
佐々木剛,2015-02,きんでんトリニティーブリッツ,12,4,0,0,0,,,0,0,0,0,7,0,1,5,0,0,0,,0.0,0.0,14.3,
佐々木剛,2015-03,きんでんトリニティーブリッツ,12,10,0,0,0,,,0,0,0,0,15,1,4,2,0,0,0,,0.0,0.0,3.3,
佐藤秀俊,2014-11,警視庁フォートファイターズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤秀俊,2014-12,警視庁フォートファイターズ,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤秀俊,2015-01,警視庁フォートファイターズ,17,9,0,0,0,,,0,0,0,0,19,0,1,7,0,0,0,,0.0,0.0,7.9,
佐藤秀俊,2015-02,警視庁フォートファイターズ,17,16,0,0,0,,,0,0,0,0,26,0,3,7,0,0,0,,0.0,0.0,3.8,
佐藤秀俊,2015-03,警視庁フォートファイターズ,17,6,0,0,0,,,0,0,0,0,11,0,2,5,4,4,0,,0.0,0.0,6.8,100.0
倉田真,2014-11,大同特殊鋼レッドスター,4,20,153,67,8,43.8,38.6,25,9,0,6,48,2,10,15,102,59,0,36.0,3.35,0.3,6.8,57.8
倉田真,2015-01,大同特殊鋼レッドスター,4,6,26,10,1,38.5,34.6,6,2,0,3,14,1,3,7,7,4,0,33.3,1.67,0.5,14.3,57.1
倉田真,2015-02,大同特殊鋼レッドスター,4,20,123,53,10,43.1,35.0,19,7,5,9,78,7,21,25,76,34,0,36.8,2.65,0.45,10.3,44.7
倉田真,2015-03,大同特殊鋼レッドスター,4,14,113,45,1,39.8,38.9,12,7,0,4,51,4,11,18,71,39,0,58.3,3.21,0.29,11.3,54.9
内園徹,2014-11,きんでんトリニティーブリッツ,9,12,0,0,0,,,0,0,0,0,14,1,5,3,0,0,0,,0.0,0.0,3.6,
内園徹,2014-12,きんでんトリニティーブリッツ,9,6,0,0,0,,,0,0,0,0,8,0,2,1,0,0,0,,0.0,0.0,-3.1,
内園徹,2015-01,きんでんトリニティーブリッツ,9,17,0,0,0,,,0,0,0,0,26,4,6,5,1,1,0,,0.0,0.0,14.4,100.0
内園徹,2015-02,きんでんトリニティーブリッツ,9,12,0,0,0,,,0,0,0,0,15,0,5,2,0,0,0,,0.0,0.0,-5.0,
内園徹,2015-03,きんでんトリニティーブリッツ,9,9,0,0,0,,,0,0,0,0,10,0,1,5,0,0,0,,0.0,0.0,10.0,
冨吉駿平,2014-11,警視庁フォートファイターズ,11,6,0,0,0,,,0,0,0,0,7,0,5,1,0,0,0,,0.0,0.0,-14.3,
冨吉駿平,2014-12,警視庁フォートファイターズ,11,2,1,0,0,0.0,0.0,1,0,0,0,6,0,1,4,0,0,0,0.0,0.0,0.0,12.5,
冨吉駿平,2015-01,警視庁フォートファイターズ,11,16,0,0,0,,,0,0,0,0,25,1,0,5,0,0,0,,0.0,0.0,9.0,
冨吉駿平,2015-02,警視庁フォートファイターズ,11,14,1,1,0,100.0,100.0,0,0,0,0,24,0,1,4,0,0,0,,0.07,0.0,3.1,
冨吉駿平,2015-03,警視庁フォートファイターズ,11,10,11,3,3,27.3,0.0,3,1,1,3,11,0,2,3,0,0,0,33.3,0.3,0.3,2.3,
切山雄樹,2014-11,埼玉アザレア,3,12,13,6,1,46.2,38.5,1,0,0,1,37,2,1,18,1,0,0,0.0,0.5,0.08,16.9,0.0
前田泰樹,2014-11,近畿クラブスフィーダ,21,10,11,2,1,18.2,9.1,0,0,0,0,10,0,0,4,0,0,0,,0.2,0.0,10.0,
前田泰樹,2015-01,近畿クラブスフィーダ,21,2,0,0,0,,,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.5,,
前田泰樹,2015-02,近畿クラブスフィーダ,21,2,0,0,0,,,0,0,0,0,5,0,0,1,0,0,0,,0.0,0.0,5.0,
前田泰樹,2015-03,近畿クラブスフィーダ,21,7,16,4,1,25.0,18.8,0,0,0,3,24,1,0,11,1,1,0,,0.57,0.43,15.6,100.0
勝将哉,2014-12,近畿クラブスフィーダ,6,6,63,22,4,34.9,28.6,6,3,1,1,19,2,3,5,72,37,0,50.0,3.67,0.17,13.2,51.4
勝将哉,2015-01,近畿クラブスフィーダ,6,6,23,4,0,17.4,17.4,2,1,0,0,8,0,2,1,21,7,0,50.0,0.67,0.0,-3.1,33.3
勝将哉,2015-02,近畿クラブスフィーダ,6,11,53,20,4,37.7,30.2,9,3,1,0,34,2,5,12,105,48,0,33.3,1.82,0.0,11.0,45.7
勝将哉,2015-03,近畿クラブスフィーダ,6,3,26,10,1,38.5,34.6,2,1,0,0,10,1,1,1,28,17,0,50.0,3.33,0.0,10.0,60.7
南享,2014-11,つくばユナイテッドSunGAIA,23,16,73,26,6,35.6,27.4,14,4,4,4,60,2,10,32,0,0,0,28.6,1.62,0.25,12.5,
南享,2015-01,つくばユナイテッドSunGAIA,23,9,44,21,4,47.7,38.6,11,6,3,4,26,0,8,6,0,0,0,54.5,2.33,0.44,-1.9,
南享,2015-02,つくばユナイテッドSunGAIA,23,12,41,17,5,41.5,29.3,12,4,2,2,32,1,3,10,2,0,0,33.3,1.42,0.17,8.6,0.0
南享,2015-03,つくばユナイテッドSunGAIA,23,11,40,17,3,42.5,35.0,10,2,2,1,28,2,3,10,3,1,0,20.0,1.55,0.09,13.4,33.3
南佳孝,2014-11,埼玉アザレア,1,4,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
南佳孝,2014-12,埼玉アザレア,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南佳孝,2015-02,埼玉アザレア,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南佳孝,2015-03,埼玉アザレア,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南拓磨,2014-11,近畿クラブスフィーダ,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
吉田政俊,2015-01,兵庫デルフィーノ,15,7,17,7,2,41.2,29.4,0,0,0,2,22,1,7,3,3,2,0,,1.0,0.29,0.0,66.7
吉田政俊,2015-02,兵庫デルフィーノ,15,14,40,18,4,45.0,35.0,9,4,3,1,47,1,17,11,7,2,0,44.4,1.29,0.07,-1.1,28.6
吉田政俊,2015-03,兵庫デルフィーノ,15,13,16,8,0,50.0,50.0,0,0,0,4,27,0,2,15,0,0,0,,0.62,0.31,12.0,
吉野淳,2014-11,つくばユナイテッドSunGAIA,22,19,0,0,0,,,0,0,0,0,3,0,1,1,104,82,0,,0.0,0.0,0.0,78.8
吉野淳,2015-01,つくばユナイテッドSunGAIA,22,23,0,0,0,,,0,0,0,0,6,0,0,3,109,86,0,,0.0,0.0,12.5,78.9
吉野淳,2015-02,つくばユナイテッドSunGAIA,22,19,0,0,0,,,0,0,0,0,0,0,0,0,85,53,0,,0.0,0.0,,62.4
吉野淳,2015-03,つくばユナイテッドSunGAIA,22,13,6,2,0,33.3,33.3,0,0,0,0,7,0,2,2,57,45,0,,0.15,0.0,0.0,78.9
和田拳弥,2015-01,兵庫デルフィーノ,5,15,72,24,11,33.3,18.1,11,1,5,0,43,5,14,16,33,18,0,9.1,1.6,0.0,12.8,54.5
和田拳弥,2015-02,兵庫デルフィーノ,5,15,69,23,6,33.3,24.6,6,2,0,0,40,1,12,15,52,30,0,33.3,1.53,0.0,4.4,57.7
和田拳弥,2015-03,兵庫デルフィーノ,5,21,133,56,17,42.1,29.3,11,4,3,1,70,7,20,20,66,32,0,36.4,2.67,0.05,10.0,48.5
和田雅登,2014-11,近畿クラブスフィーダ,10,20,138,53,21,38.4,23.2,49,17,11,13,57,1,19,15,13,4,0,34.7,2.65,0.65,0.0,30.8
和田雅登,2014-12,近畿クラブスフィーダ,10,1,1,1,0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,,1.0,0.0,0.0,
和田雅登,2015-01,近畿クラブスフィーダ,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
和田雅登,2015-02,近畿クラブスフィーダ,10,3,25,7,2,28.0,20.0,8,1,1,1,8,0,3,2,0,0,0,12.5,2.33,0.33,-3.1,
和田雅登,2015-03,近畿クラブスフィーダ,10,9,56,26,7,46.4,33.9,18,5,4,0,27,1,9,8,0,0,0,27.8,2.89,0.0,2.8,
土屋宝士,2014-11,東京ヴェルディ,9,5,7,2,1,28.6,14.3,0,0,0,0,9,1,0,3,0,0,0,,0.4,0.0,19.4,
土屋宝士,2014-12,東京ヴェルディ,9,1,4,3,1,75.0,50.0,0,0,0,1,2,0,0,1,0,0,0,,3.0,1.0,12.5,
土屋宝士,2015-01,東京ヴェルディ,9,11,24,11,3,45.8,33.3,0,0,0,5,25,0,0,7,2,1,0,,1.0,0.45,7.0,50.0
土屋宝士,2015-02,東京ヴェルディ,9,10,24,7,3,29.2,16.7,0,0,0,5,31,0,1,9,2,2,0,,0.7,0.5,6.5,100.0
土屋宝士,2015-03,東京ヴェルディ,9,3,5,2,0,40.0,40.0,0,0,0,1,7,1,1,2,1,1,0,,0.67,0.33,17.9,100.0
坂口慧,2014-11,トヨタ自動車サンホークス,1,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
坂口慧,2014-12,トヨタ自動車サンホークス,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂口慧,2015-01,トヨタ自動車サンホークス,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
坂口慧,2015-02,トヨタ自動車サンホークス,1,6,0,0,0,,,0,0,0,0,7,1,1,2,0,0,0,,0.0,0.0,17.9,
坂口慧,2015-03,トヨタ自動車サンホークス,1,5,0,0,0,,,0,0,0,1,7,1,5,0,0,0,0,,0.0,0.2,-3.6,
堀川真史,2015-01,埼玉アザレア,14,7,3,2,0,66.7,66.7,0,0,0,1,16,2,1,4,0,0,0,,0.29,0.14,17.2,
堀川真史,2015-02,埼玉アザレア,14,2,0,0,0,,,0,0,0,0,2,0,1,1,0,0,0,,0.0,0.0,0.0,
堀川真史,2015-03,埼玉アザレア,14,1,0,0,0,,,0,0,0,0,2,0,0,2,0,0,0,,0.0,0.0,25.0,
壇亮太,2014-11,兵庫デルフィーノ,17,7,14,9,0,64.3,64.3,0,0,0,5,8,0,2,0,0,0,0,,1.29,0.71,-6.2,
壇亮太,2015-01,兵庫デルフィーノ,17,5,12,5,1,41.7,33.3,0,0,0,1,9,0,0,1,1,1,0,,1.0,0.2,2.8,100.0
壇亮太,2015-02,兵庫デルフィーノ,17,6,12,4,0,33.3,33.3,0,0,0,1,9,0,1,3,2,1,0,,0.67,0.17,5.6,50.0
壇亮太,2015-03,兵庫デルフィーノ,17,15,44,19,4,43.2,34.1,0,0,0,8,38,2,4,9,3,3,0,,1.27,0.53,8.6,100.0
