試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-18,きんでんトリニティーブリッツ,1,,岡本侑,4,■,■,■,■,nan,22,9,1,40.9,36.4,2.25,2,2,0,100.0,0,-,6,0,3,0,-12.5,30,19,4,70.0,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,3,L,長濱裕,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,6,9,52.5,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,5,L,大賀惠介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,6,,庄司練,1,■,nan,nan,nan,nan,7,2,2,28.6,0.0,2.00,0,0,0,-,0,-,2,0,0,2,25.0,1,0,0,0.0,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,7,,田畑翔伍,3,nan,□,□,■,nan,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,1,0,0,1,25.0,8,4,1,56.2,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,9,,内園徹,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,0,4,28.6,5,2,1,50.0,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,11,,毛利光生,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,12,0,2,2,0.0,0,0,0,-,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,12,,新谷俊揮,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,1,0,0,0.0,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,14,,谷川結人,4,■,■,■,■,nan,32,9,5,28.1,12.5,2.25,6,3,0,50.0,0,-,13,2,5,4,13.5,8,5,1,68.8,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,15,,古川一輝,1,nan,nan,nan,□,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,17,,和治裕太,4,■,■,■,■,nan,17,6,0,35.3,35.3,1.50,0,0,0,-,1,0.25,13,1,5,2,1.9,0,0,0,-,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,18,,三木裕人,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,7,4,2,71.4,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,21,,小林空,3,■,■,■,nan,nan,20,7,1,35.0,30.0,2.33,4,1,0,25.0,1,0.33,12,2,1,4,22.9,0,0,0,-,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,23,,福井裕貴,3,nan,■,■,■,nan,12,6,2,50.0,33.3,2.00,0,0,0,-,0,-,10,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-18,きんでんトリニティーブリッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,117,41,11,35.0,25.6,10.25,12,6,0,50.0,3,0.75,79,6,17,19,8.2,80,40,18,61.3,106,54,7,50.9,13,3.25,1.3,63.3
