試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-23,21,,伊藤優介,3,■,■,■,,,9,6,1,0.6666666666666666,0.5555555555555556,2.00,0,0,0,-,2,0.67,16,1,0,8,18.8,1,0,0,0.0
2019-11-24,21,,伊藤優介,3,■,■,■,,,15,8,0,0.5333333333333333,0.5333333333333333,2.67,2,1,0,50.0,0,-,10,0,1,1,0.0,0,0,0,-
2019-12-07,21,,伊藤優介,3,■,,□,,■,6,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,2,0,-10.0,0,0,0,-
2019-12-08,21,,伊藤優介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,21,,伊藤優介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,21,,伊藤優介,3,■,■,□,,,11,2,2,0.18181818181818185,0.0,0.67,2,1,1,50.0,2,0.67,5,0,1,0,-5.0,1,0,1,50.0
2020-01-11,21,,伊藤優介,3,■,■,■,,,9,2,0,0.2222222222222222,0.2222222222222222,0.67,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0,0,-
2020-01-12,21,,伊藤優介,1,■,,,,,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2020-01-19,21,,伊藤優介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-01,21,,伊藤優介,3,■,■,,■,,6,2,0,0.3333333333333333,0.3333333333333333,0.67,0,0,0,-,1,0.33,8,0,0,2,6.2,1,0,0,0.0
2020-02-02,21,,伊藤優介,3,■,■,■,,,5,1,0,0.2,0.2,0.33,0,0,0,-,0,-,9,0,2,1,-2.8,0,0,0,-
2020-02-15,21,,伊藤優介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-16,21,,伊藤優介,2,■,■,,,,2,1,0,0.5,0.5,0.50,1,0,0,0.0,0,-,6,0,1,1,0.0,0,0,0,-
