試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2004-01-31,シーガルズ,茂原アルカス,2,,山口舞,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1,0,25.0,0
2004-01-31,シーガルズ,茂原アルカス,4,,野村まり,3,■,■,■,nan,nan,13,2,2,15.4,0.0,0.67,0,0,0,-,4,1.33,7,0,0,0,0.0,0,0,0,-,6
2004-01-31,シーガルズ,茂原アルカス,7,,神田千絵,1,nan,nan,□,nan,nan,4,3,0,75.0,75.0,3.00,0,0,0,-,0,-,1,0,0,1,25.0,1,1,0,100.0,3
2004-01-31,シーガルズ,茂原アルカス,15,,岡野弘子,3,■,■,■,nan,nan,3,2,0,66.7,66.7,0.67,0,0,0,-,0,-,16,2,0,2,14.4,0,0,0,-,4
2004-01-31,シーガルズ,茂原アルカス,16,,河野志保,3,■,■,■,nan,nan,17,9,0,52.9,52.9,3.00,0,0,0,-,2,0.67,13,0,0,0,0.0,8,8,0,100.0,11
2004-01-31,シーガルズ,茂原アルカス,18,L,金森純子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,19,17,0,89.5,0
2004-01-31,シーガルズ,茂原アルカス,20,,船戸美穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2004-01-31,シーガルズ,茂原アルカス,21,,森和代,3,■,■,■,nan,nan,38,15,1,39.5,36.8,5.00,2,0,1,0.0,3,1.00,15,2,3,0,13.3,8,8,0,100.0,20
2004-01-31,シーガルズ,茂原アルカス,22,,小倉由香,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2004-01-31,シーガルズ,茂原アルカス,25,,川井梅香,3,■,■,■,nan,nan,23,7,0,30.4,30.4,2.33,0,0,0,-,0,-,13,0,1,1,1.9,14,11,0,78.6,7
2004-01-31,シーガルズ,茂原アルカス,33,,若浦貴子,3,■,■,■,nan,nan,42,17,3,40.5,33.3,5.67,0,0,0,-,1,0.33,10,0,0,0,0.0,3,2,0,66.7,18
2004-01-31,シーガルズ,茂原アルカス,48,,越川瞳美,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,1,1,0,100.0,0
2004-01-31,シーガルズ,茂原アルカス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,140,55,6,39.3,35.0,18.33,2,0,1,0.0,10,3.33,78,4,5,4,6.2,59,49,0,83.1,69
