試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,2,,山口舞,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0,0,-,0
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,3,,米村信子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,0,3,22.1,0,0,0,-,1
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,4,,野村まり,3,■,■,■,nan,nan,21,13,0,61.9,61.9,4.33,0,0,0,-,3,1.00,12,0,3,6,12.5,0,0,0,-,16
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,7,,神田千絵,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-,0
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,14,,石原美穂,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,15,,岡野弘子,3,■,■,■,nan,nan,3,3,0,100.0,100.0,1.00,0,0,0,-,0,-,11,0,2,2,4.5,0,0,0,-,3
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,16,,河野志保,3,■,■,■,nan,nan,17,7,0,41.2,41.2,2.33,0,0,0,-,4,1.33,13,0,1,3,5.8,6,3,0,50.0,11
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,18,L,金森純子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,30,19,0,63.3,0
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,21,,森和代,3,■,■,■,nan,nan,30,16,1,53.3,50.0,5.33,3,0,0,0.0,4,1.33,16,1,1,3,10.9,15,10,0,66.7,21
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,25,,川井梅香,3,■,■,■,nan,nan,35,13,0,37.1,37.1,4.33,0,0,0,-,1,0.33,9,0,1,2,5.6,7,5,0,71.4,14
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,33,,若浦貴子,3,■,■,■,nan,nan,22,5,0,22.7,22.7,1.67,0,0,0,-,0,-,8,0,0,1,3.1,7,5,0,71.4,5
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,41,,小菅真弓,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2003-12-13,シーガルズ,JTマーヴェラス,3,0,1,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,128,57,1,44.5,43.8,19.00,3,0,0,0.0,12,4.00,78,2,9,21,9.0,65,42,0,64.6,71
