試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-14,フォレストリーヴズ熊本,1,,堀ノ内麗,3,■,■,■,nan,nan,26,6,3,23.1,11.5,2.00,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,3,,川口美久,3,■,■,■,nan,nan,31,10,3,32.3,22.6,3.33,1,0,0,0.0,1,0.33,10,0,0,2,5.0,30,5,8,30.0,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,4,,柳迫琳々香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,5,,佐木田彩夏,1,nan,□,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,1,1,0.0,2,1,0,50.0,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,6,L,松元葵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,7,,南里くるみ,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,7,0,0,2,7.1,0,0,0,-,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,8,,林美鈴,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,2,1,0,50.0,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,9,L,河合桃香,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,1,2,33.3,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,10,,和多千里,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,11,,伊藤琴音,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,0,2,33.3,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,12,,入江彩水,3,■,■,■,nan,nan,21,5,1,23.8,19.0,1.67,0,0,0,-,0,-,9,0,1,2,2.8,1,0,0,0.0,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,14,,平泉百絵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,15,,白岩蘭奈,3,■,■,■,nan,nan,45,8,4,17.8,8.9,2.67,4,0,1,0.0,1,0.33,11,1,0,3,15.9,21,9,3,50.0,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,16,,和田法子,3,■,■,■,nan,nan,16,5,1,31.2,25.0,1.67,0,0,0,-,2,0.67,11,0,1,3,4.5,1,1,0,100.0,,,,,,,,
2020-11-14,フォレストリーヴズ熊本,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,141,34,12,24.1,15.6,11.33,5,0,1,0.0,4,1.33,58,1,3,13,6.0,66,18,15,38.6,137,47,9,34.3,7,2.33,13.4,66.4
