大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2020-21 V.LEAGUE DIVISION1 MEN,サントリーサンバーズ,16,25,36,21,1,58.3,0,0,0,-,0.84,6,0.24,74,0,0,5,14,3.0,1,0,0,0.0,21,6,0,27
レギュラーラウンド,サントリーサンバーズ,16,25,36,21,1,58.3,0,0,0,-,0.84,6,0.24,74,0,0,5,14,3.0,1,0,0,0.0,21,6,0,27
2019-20 V.LEAGUE DIVISION1 MEN,サントリーサンバーズ,20,21,12,8,0,66.7,0,0,0,-,0.38,0,-,29,0,0,2,10,6.9,2,1,0,50.0,8,0,0,8
レギュラーラウンド,サントリーサンバーズ,20,21,12,8,0,66.7,0,0,0,-,0.38,0,-,29,0,0,2,10,6.9,2,1,0,50.0,8,0,0,8
V.LEAGUE DIVISION1 MEN 2018-19,サントリーサンバーズ,12,14,14,4,1,28.6,0,0,0,-,0.29,0,-,12,0,0,0,2,4.2,0,0,0,-,4,0,0,4
レギュラーラウンド,サントリーサンバーズ,12,14,14,4,1,28.6,0,0,0,-,0.29,0,-,12,0,0,0,2,4.2,0,0,0,-,4,0,0,4
Ｖ・プレミアリーグ男子 2017/18,サントリーサンバーズ,3,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,サントリーサンバーズ,2,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル６,サントリーサンバーズ,1,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,50,60,62,33,2,53.2,0,0,0,-,0.55,6,0.10,115,0,0,7,26,4.1,3,1,0,33.3,33,6,0,39
通算,,51,61,62,33,2,53.2,0,0,0,-,0.54,6,0.10,115,0,0,7,26,4.1,3,1,0,33.3,33,6,0,39
