大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 MEN,サントリーサンバーズ,19,34,11,6,0,54.5,0,0,0,-,0.18,1,0.03,51,0,1,10,13,3.4,1,0,0,0.0,6,1,1,8
レギュラーラウンド,サントリーサンバーズ,16,30,11,6,0,54.5,0,0,0,-,0.20,1,0.03,46,0,1,8,11,3.8,1,0,0,0.0,6,1,1,8
GAME1（5位決定戦）,サントリーサンバーズ,1,1,0,0,0,-,0,0,0,-,-,0,-,1,0,0,1,0,-25.0,0,0,0,-,0,0,0,0
GAME2（4位決定戦）,サントリーサンバーズ,1,1,0,0,0,-,0,0,0,-,-,0,-,2,0,0,1,1,0.0,0,0,0,-,0,0,0,0
セミファイナル（３位決定戦）,サントリーサンバーズ,1,2,0,0,0,-,0,0,0,-,-,0,-,2,0,0,0,1,12.5,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,16,30,11,6,0,54.5,0,0,0,-,0.20,1,0.03,46,0,1,8,11,3.8,1,0,0,0.0,6,1,1,8
通算,,19,34,11,6,0,54.5,0,0,0,-,0.18,1,0.03,51,0,1,10,13,3.4,1,0,0,0.0,6,1,1,8
