大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2020-21 V.LEAGUE DIVISION1 MEN,サントリーサンバーズ,17,49,122,63,3,51.6,0,0,0,-,1.29,21,0.43,147,0,9,52,50,5.8,9,2,4,44.4,63,21,9,93
レギュラーラウンド,サントリーサンバーズ,17,49,122,63,3,51.6,0,0,0,-,1.29,21,0.43,147,0,9,52,50,5.8,9,2,4,44.4,63,21,9,93
2019-20 V.LEAGUE DIVISION1 MEN,サントリーサンバーズ,30,97,250,154,10,61.6,0,0,0,-,1.59,50,0.52,297,8,5,64,80,5.7,17,5,3,38.2,154,50,13,217
レギュラーラウンド,サントリーサンバーズ,27,86,216,133,6,61.6,0,0,0,-,1.55,44,0.51,266,6,5,57,74,5.7,15,5,2,40.0,133,44,11,188
GAME1（5位決定戦）,サントリーサンバーズ,1,3,7,6,0,85.7,0,0,0,-,2.00,1,0.33,13,0,0,3,2,-1.9,1,0,0,0.0,6,1,0,7
GAME2（4位決定戦）,サントリーサンバーズ,1,4,12,7,1,58.3,0,0,0,-,1.75,3,0.75,6,0,0,1,1,0.0,0,0,0,-,7,3,0,10
セミファイナル（３位決定戦）,サントリーサンバーズ,1,4,15,8,3,53.3,0,0,0,-,2.00,2,0.50,12,2,0,3,3,16.7,1,0,1,50.0,8,2,2,12
V.LEAGUE DIVISION1 MEN 2018-19,サントリーサンバーズ,29,65,143,77,8,53.8,0,0,0,-,1.18,31,0.48,151,5,8,44,36,7.3,8,4,1,56.2,77,31,13,121
レギュラーラウンド,サントリーサンバーズ,24,56,127,68,7,53.5,0,0,0,-,1.21,28,0.50,135,4,8,38,36,8.5,6,3,1,58.3,68,28,12,108
ファイナル６,サントリーサンバーズ,5,9,16,9,1,56.2,0,0,0,-,1.00,3,0.33,16,1,0,6,0,-3.1,2,1,0,50.0,9,3,1,13
Ｖ・プレミアリーグ男子 2017/18,サントリーサンバーズ,2,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル６,サントリーサンバーズ,2,5,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,68,191,465,264,16,56.8,0,0,0,-,1.38,93,0.49,548,10,22,147,160,6.4,30,10,7,45.0,264,93,32,389
通算,,78,216,515,294,21,57.1,0,0,0,-,1.36,102,0.47,595,13,22,160,166,6.1,34,11,8,44.1,294,102,35,431
