試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-16,16,,吉岡衛,3,■,■,■,,,27,12,2,0.4444444444444444,0.3703703703703704,4.00,1,0,1,0.0,2,0.67,12,0,4,1,-6.2,0,0,0,-
2019-11-17,16,,吉岡衛,4,■,■,■,■,,48,27,3,0.5625,0.5,6.75,5,2,1,40.0,0,-,14,0,2,5,5.4,3,2,0,66.7
2019-11-23,16,,吉岡衛,4,■,■,■,■,,29,16,1,0.5517241379310345,0.5172413793103449,4.00,4,2,1,50.0,1,0.25,16,0,2,2,0.0,2,1,0,50.0
2019-11-24,16,,吉岡衛,3,■,■,■,,,35,16,1,0.4571428571428571,0.42857142857142855,5.33,2,2,0,100.0,0,-,11,0,4,0,-9.1,2,0,2,50.0
2019-11-30,16,,吉岡衛,3,■,□,■,,,34,17,3,0.5,0.4117647058823529,5.67,7,3,1,42.9,2,0.67,12,0,2,6,8.3,1,0,1,50.0
2019-12-01,16,,吉岡衛,3,■,■,■,,,32,15,1,0.46875,0.4375,5.00,8,4,1,50.0,1,0.33,13,4,4,2,26.9,4,3,1,87.5
2019-12-07,16,,吉岡衛,4,■,■,■,■,,49,15,5,0.30612244897959184,0.20408163265306126,3.75,8,5,0,62.5,2,0.50,30,8,5,7,28.3,1,0,1,50.0
2019-12-08,16,,吉岡衛,3,■,■,■,,,23,8,3,0.3478260869565217,0.21739130434782608,2.67,7,2,1,28.6,0,-,9,1,3,4,13.9,1,1,0,100.0
2019-12-21,16,,吉岡衛,4,■,■,■,■,,55,31,6,0.5636363636363636,0.4545454545454545,7.75,10,7,2,70.0,2,0.50,20,1,6,1,-1.2,0,0,0,-
2019-12-22,16,,吉岡衛,4,■,■,■,■,,63,34,5,0.5396825396825397,0.4603174603174603,8.50,10,7,0,70.0,2,0.50,21,0,4,3,-1.2,1,0,1,50.0
2020-01-11,16,,吉岡衛,3,■,■,■,,,15,6,2,0.4,0.26666666666666666,2.00,3,0,0,0.0,0,-,9,0,3,1,-5.6,0,0,0,-
2020-01-12,16,,吉岡衛,5,■,■,■,■,■,48,27,2,0.5625,0.5208333333333334,5.40,15,7,1,46.7,1,0.20,17,0,1,3,2.9,6,2,0,33.3
2020-01-25,16,,吉岡衛,3,■,■,■,,,33,18,5,0.5454545454545454,0.3939393939393939,6.00,7,3,2,42.9,1,0.33,13,1,2,5,13.5,1,0,0,0.0
2020-01-26,16,,吉岡衛,3,■,■,■,,,29,10,4,0.3448275862068966,0.20689655172413796,3.33,7,4,1,57.1,0,-,8,0,4,0,-12.5,2,0,0,0.0
2020-02-01,16,,吉岡衛,3,■,■,■,,,28,16,2,0.5714285714285714,0.5,5.33,8,5,2,62.5,2,0.67,12,1,0,0,8.3,1,1,0,100.0
2020-02-15,16,,吉岡衛,5,■,■,■,■,■,66,31,4,0.4696969696969697,0.4090909090909091,6.20,13,6,0,46.2,2,0.40,23,1,5,10,9.8,0,0,0,-
2020-02-16,16,,吉岡衛,3,■,■,■,,,27,14,2,0.5185185185185185,0.4444444444444444,4.67,5,1,1,20.0,0,-,10,0,3,3,0.0,1,0,0,0.0
2020-02-22,16,,吉岡衛,3,■,■,■,,,34,18,2,0.5294117647058824,0.4705882352941176,6.00,4,3,0,75.0,1,0.33,13,2,4,5,17.3,0,0,0,-
