月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
12,9,,富田将馬,15,1,1,2,1,1,62,25,7,40.32258064516129,29.03225806451613,4.133333333333334,12,2,1,16.666666666666664,0,0.0,28,1,11,8,0.8928571428571429,67,39,11,66.41791044776119
01,9,,富田将馬,12,3,3,2,2,1,82,36,8,43.90243902439025,34.146341463414636,6.833333333333333,9,2,2,22.22222222222222,2,0.16666666666666666,29,1,7,8,4.310344827586207,83,35,33,62.04819277108434
02,9,,富田将馬,9,0,1,2,2,2,60,27,6,45.0,35.0,6.666666666666667,8,2,1,25.0,2,0.2222222222222222,30,3,6,5,9.166666666666666,45,26,11,70.0
