月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,4,,ルジェアントニン,8,2,2,2,1,1,80,40,4,50.0,45.0,10.0,27,13,0,48.148148148148145,2,0.25,24,0,10,9,-1.0416666666666667,0,0,0,
11,4,,ルジェアントニン,31,8,8,8,5,2,278,139,17,50.0,43.884892086330936,8.96774193548387,123,63,11,51.21951219512195,10,0.3225806451612903,113,6,29,36,6.8584070796460175,0,0,0,
12,4,,ルジェアントニン,29,7,7,7,5,3,260,127,17,48.84615384615385,42.30769230769231,8.96551724137931,112,58,12,51.78571428571429,6,0.20689655172413793,105,5,26,36,7.142857142857143,3,0,1,16.666666666666668
01,4,,ルジェアントニン,20,5,5,5,3,2,207,91,22,43.96135265700483,33.33333333333333,10.35,83,34,10,40.963855421686745,3,0.15,73,6,18,33,13.356164383561644,1,0,0,0.0
11,4,,ルジェアントニン,22,6,6,6,3,1,217,101,13,46.54377880184332,40.55299539170507,9.863636363636363,94,42,7,44.680851063829785,7,0.3181818181818182,91,6,20,28,8.791208791208792,2,0,2,50.0
