試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-11-01,NECレッドロケッツ,1,,島村春世,4,■,■,■,■,nan,24,14,1,58.3,54.2,3.50,0,0,0,-,2,0.50,12,0,0,2,4.2,2,0,0,0.0,,,,,,,,
2020-11-01,NECレッドロケッツ,2,,古賀紗理那,4,■,■,■,■,nan,48,19,2,39.6,35.4,4.75,2,1,0,50.0,3,0.75,18,0,0,5,6.9,15,9,0,60.0,,,,,,,,
2020-11-01,NECレッドロケッツ,3,,塚田しおり,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,19,0,0,6,7.9,1,0,0,0.0,,,,,,,,
2020-11-01,NECレッドロケッツ,4,,柳田光綺,3,□,□,■,nan,nan,13,2,1,15.4,7.7,0.67,0,0,0,-,0,-,4,0,1,0,-6.2,0,0,0,-,,,,,,,,
2020-11-01,NECレッドロケッツ,5,,曽我啓菜,2,■,■,nan,nan,nan,16,5,2,31.2,18.8,2.50,1,0,0,0.0,0,-,7,0,0,3,10.7,31,14,4,51.6,,,,,,,,
2020-11-01,NECレッドロケッツ,6,,上野香織,2,nan,nan,□,□,nan,7,3,0,42.9,42.9,1.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-,,,,,,,,
2020-11-01,NECレッドロケッツ,8,,野嶋華澄,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,,,,,,,,
2020-11-01,NECレッドロケッツ,11,,古谷ちなみ,4,□,■,□,■,nan,35,5,2,14.3,8.6,1.25,4,2,1,50.0,0,-,12,2,1,4,22.9,0,0,0,-,,,,,,,,
2020-11-01,NECレッドロケッツ,12,,山内美咲,3,nan,□,■,■,nan,21,8,1,38.1,33.3,2.67,3,1,0,33.3,1,0.33,11,1,1,4,15.9,24,17,1,72.9,,,,,,,,
2020-11-01,NECレッドロケッツ,13,,山田二千華,4,■,■,■,■,nan,20,8,0,40.0,40.0,2.00,0,0,0,-,2,0.50,13,1,1,2,9.6,1,0,1,50.0,,,,,,,,
2020-11-01,NECレッドロケッツ,14,,安田美南,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,NECレッドロケッツ,15,,吉田あゆみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-11-01,NECレッドロケッツ,16,L,小島満菜美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,11,4,61.9,,,,,,,,
2020-11-01,NECレッドロケッツ,23,,オズソイネリマン,1,■,nan,nan,nan,nan,19,6,0,31.6,31.6,6.00,4,2,0,50.0,0,-,3,1,0,0,33.3,0,0,0,-,,,,,,,,
2020-11-01,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,203,70,9,34.5,30.0,17.50,14,6,1,42.9,9,2.25,106,5,4,30,10.8,95,51,10,58.9,207,73,12,35.3,8,2.00,12.1,61.1
