試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-18,NECレッドロケッツ,1,,島村春世,4,■,■,■,■,nan,34,17,1,50.0,47.1,4.25,0,0,0,-,1,0.25,11,1,0,3,15.9,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,2,,古賀紗理那,4,■,■,■,■,nan,38,13,3,34.2,26.3,3.25,5,1,1,20.0,0,-,20,0,1,8,8.8,25,21,2,88.0,,,,,,,,
2020-10-18,NECレッドロケッツ,3,,塚田しおり,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,12,1,1,3,12.5,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,4,,柳田光綺,4,□,□,■,■,nan,27,7,1,25.9,22.2,1.75,1,0,0,0.0,1,0.25,12,0,2,2,0.0,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,5,,曽我啓菜,2,■,nan,□,nan,nan,12,4,2,33.3,16.7,2.00,0,0,0,-,0,-,1,0,0,0,0.0,9,3,3,50.0,,,,,,,,
2020-10-18,NECレッドロケッツ,6,,上野香織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,8,,野嶋華澄,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,9,,廣瀬七海,2,■,■,nan,nan,nan,17,6,0,35.3,35.3,3.00,1,1,0,100.0,1,0.50,3,0,2,0,-16.7,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,10,,澤田由佳,2,■,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,11,,古谷ちなみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,12,,山内美咲,4,□,■,■,■,nan,40,20,1,50.0,47.5,5.00,5,0,0,0.0,2,0.50,16,3,0,2,21.9,27,16,5,68.5,,,,,,,,
2020-10-18,NECレッドロケッツ,13,,山田二千華,4,■,■,■,■,nan,13,4,0,30.8,30.8,1.00,0,0,0,-,4,1.00,15,1,1,7,16.7,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,15,,吉田あゆみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-18,NECレッドロケッツ,16,L,小島満菜美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,11,2,66.7,,,,,,,,
2020-10-18,NECレッドロケッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,181,71,8,39.2,34.8,17.75,12,2,1,16.7,9,2.25,93,6,7,25,11.3,79,51,12,72.2,161,56,4,34.8,7,1.75,4.0,57.6
