試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,1,,吉澤智恵,5,□,□,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,1,8.3,5,4,0,80.0,0
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,3,,澤畠文子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,4,,鶴田桂子,0,nan,nan,nan,nan,nan,2,2,0,100.0,100.0,INF,0,0,0,-,0,-,13,0,0,4,7.7,0,0,0,-,2
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,5,,足立留美,5,■,■,■,■,■,33,10,4,30.3,18.2,2.00,0,0,0,-,1,0.20,23,0,2,12,13.0,14,11,0,78.6,11
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,7,,内藤香菜子,5,■,■,■,■,■,15,8,0,53.3,53.3,1.60,0,0,0,-,1,0.20,12,1,1,2,10.8,0,0,0,-,10
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,8,,石川友紀,5,■,■,■,■,□,10,6,1,60.0,50.0,1.20,0,0,0,-,1,0.20,10,0,0,2,5.0,0,0,0,-,7
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,10,L,今村直美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,18,0,81.8,0
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,11,,平井真栄,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,5,0,1,2,10.0,0,0,0,-,0
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,13,,田向友美,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,14,,三澤由佳,2,nan,nan,nan,□,■,1,1,0,100.0,100.0,0.50,0,0,0,-,1,0.50,2,0,0,0,0.0,1,1,0,100.0,2
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,22,,石田瑞穂,5,■,■,■,■,■,34,11,1,32.4,29.4,2.20,4,3,0,75.0,2,0.40,15,0,3,3,5.0,15,7,0,46.7,13
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,25,,ニコリッチイェレナ,5,■,■,■,■,■,80,27,9,33.8,22.5,5.40,16,7,1,43.8,2,0.40,18,2,3,5,16.9,37,26,0,70.3,31
2008-03-09,武富士バンブー,パイオニアレッドウィングス,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,176,65,15,36.9,28.4,13.00,20,10,1,50.0,8,1.60,101,3,10,31,10.2,95,68,0,71.6,76
