試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,1,,吉澤智恵,4,■,■,■,■,nan,34,13,1,38.2,35.3,3.25,1,0,0,0.0,0,-,18,1,1,2,7.2,8,5,0,62.5,14,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,4,,鶴田桂子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,9,0,1,1,2.8,1,0,0,0.0,0,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,5,,足立留美,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,6,,池浦文香,2,nan,nan,□,■,nan,9,2,0,22.2,22.2,1.00,0,0,0,-,2,1.00,4,0,1,2,12.5,0,0,0,-,4,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,7,,内藤香菜子,4,■,■,■,■,nan,17,5,1,29.4,23.5,1.25,0,0,0,-,0,-,11,0,0,1,2.3,0,0,0,-,5,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,8,,石川友紀,3,■,■,■,nan,nan,9,3,0,33.3,33.3,1.00,0,0,0,-,0,-,4,0,0,0,0.0,2,2,0,100.0,3,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,10,L,今村直美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,37,30,0,81.1,0,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,11,,平井真栄,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,14,,三澤由佳,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,22,,石田瑞穂,4,■,■,■,■,nan,39,13,2,33.3,28.2,3.25,7,2,1,28.6,0,-,17,1,1,3,10.3,19,12,0,63.2,14,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,25,,ニコリッチイェレナ,4,■,■,■,■,nan,66,23,8,34.8,22.7,5.75,10,4,1,40.0,2,0.50,11,0,1,3,6.8,24,18,0,75.0,25,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,33,,和久山志恵里,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2008-02-10,武富士バンブー,パイオニアレッドウィングス,1,3,0,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,174,59,12,33.9,27.0,14.75,18,6,2,33.3,4,1.00,82,2,5,13,6.2,91,67,0,73.6,65,142,53,9,37.3,18,4.50,9.2,81.6
