試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-01-23,ブレス浜松,1,,熊本比奈,3,■,■,■,nan,nan,22,6,1,27.3,22.7,2.00,0,0,0,-,1,0.33,14,1,2,4,10.7,38,16,8,52.6,,,,,,,,
2021-01-23,ブレス浜松,2,,中野祐希,3,■,■,■,nan,nan,28,12,3,42.9,32.1,4.00,8,4,0,50.0,1,0.33,9,0,2,3,2.8,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,3,,播磨若奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,5,,ガントグトフハンドスレン,2,□,nan,□,nan,nan,5,1,0,20.0,20.0,0.50,0,0,0,-,0,-,3,1,2,0,16.7,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,6,L,松川美咲,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,8,1,94.4,,,,,,,,
2021-01-23,ブレス浜松,9,,山本実奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,11,,加藤彩夏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,12,,高田真央,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,14,,藤原ちひろ,3,■,■,■,nan,nan,14,5,0,35.7,35.7,1.67,0,0,0,-,1,0.33,7,0,1,1,0.0,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,21,,水上真悠子,3,■,■,■,nan,nan,41,15,3,36.6,29.3,5.00,5,1,1,20.0,1,0.33,10,0,3,2,-2.5,8,4,1,56.2,,,,,,,,
2021-01-23,ブレス浜松,22,,島原玖南,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,10,0,0,4,10.0,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,23,,浅野奈菜,3,■,■,■,nan,nan,12,9,1,75.0,66.7,3.00,0,0,0,-,0,-,14,0,1,0,-1.8,1,1,0,100.0,,,,,,,,
2021-01-23,ブレス浜松,25,,小川祐奈,1,nan,nan,□,nan,nan,1,0,1,0.0,-100.0,-,1,0,1,0.0,0,-,6,2,0,1,37.5,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,26,L,中道香名子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-01-23,ブレス浜松,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,125,49,9,39.2,32.0,16.33,14,5,2,35.7,4,1.33,73,4,11,15,6.8,56,29,10,60.7,130,39,7,30.0,0,0.00,4.0,55.9
