大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2020-21 V.LEAGUE DIVISION1 MEN,ジェイテクトSTINGS,19,23,5,2,0,40.0,0,0,0,-,0.09,2,0.09,53,0,1,7,9,2.8,1,1,0,100.0,2,2,1,5
レギュラーラウンド,ジェイテクトSTINGS,19,23,5,2,0,40.0,0,0,0,-,0.09,2,0.09,53,0,1,7,9,2.8,1,1,0,100.0,2,2,1,5
2019-20 V.LEAGUE DIVISION1 MEN,ジェイテクトSTINGS,22,41,6,3,0,50.0,0,0,0,-,0.07,6,0.15,76,0,1,7,8,1.6,2,0,0,0.0,3,6,1,10
レギュラーラウンド,ジェイテクトSTINGS,20,41,6,3,0,50.0,0,0,0,-,0.07,6,0.15,76,0,1,7,8,1.6,2,0,0,0.0,3,6,1,10
セミファイナル（３位決定戦）,ジェイテクトSTINGS,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,ジェイテクトSTINGS,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
V.LEAGUE DIVISION1 MEN 2018-19,ジェイテクトSTINGS,2,5,0,0,0,-,0,0,0,-,-,2,0.40,14,0,0,2,3,1.8,2,0,0,0.0,0,2,0,2
レギュラーラウンド,ジェイテクトSTINGS,2,5,0,0,0,-,0,0,0,-,-,2,0.40,14,0,0,2,3,1.8,2,0,0,0.0,0,2,0,2
レギュラーシーズン通算,,41,69,11,5,0,45.5,0,0,0,-,0.07,10,0.14,143,0,2,16,20,2.1,5,1,0,20.0,5,10,2,17
通算,,43,69,11,5,0,45.5,0,0,0,-,0.07,10,0.14,143,0,2,16,20,2.1,5,1,0,20.0,5,10,2,17
