試合日,年月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2014-01-13,2014-01,東京ヴェルディ,25,,和井田剛史,3,,,□,■,■,24,14,2,0.5833333333333334,0.5,4.67,7,7,0,100.0,1,0.33,8,0,1,4,12.5,5,3,0,60.0
2014-01-13,2014-01,東京ヴェルディ,26,,栗木勇,5,■,■,■,■,■,20,5,2,0.25,0.15,1.00,0,0,0,-,3,0.60,19,3,1,3,18.7,44,28,0,63.6
2014-01-18,2014-01,つくばユナイテッドSunGAIA,1,,菊池孝一,1,,,□,,,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,2,,浜崎勇矢,3,■,■,■,,,2,1,0,0.5,0.5,0.33,0,0,0,-,1,0.33,9,0,2,4,11.1,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,3,,奥村航,3,■,■,■,,,13,10,0,0.7692307692307693,0.7692307692307693,3.33,0,0,0,-,2,0.67,7,0,3,3,10.7,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,4,,丸山祥二,3,■,■,■,,,9,5,0,0.5555555555555556,0.5555555555555556,1.67,0,0,0,-,4,1.33,6,0,1,0,0.0,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,6,,瀧澤陽紀,3,■,■,■,,,42,18,1,0.42857142857142855,0.4047619047619048,6.00,8,4,0,50.0,1,0.33,10,0,2,4,10.0,7,3,0,42.9
2014-01-18,2014-01,つくばユナイテッドSunGAIA,7,,岩田岳大,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,10,,五十嵐元,3,■,■,■,,,10,3,4,0.3,-0.1,1.00,0,0,0,-,1,0.33,15,1,1,4,13.3,31,20,0,64.5
2014-01-18,2014-01,つくばユナイテッドSunGAIA,13,L,赤木貴雅,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,17,,平尾真也,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,7,1,0,3,25.0,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,18,,加藤陽一,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,つくばユナイテッドSunGAIA,22,L,吉野淳,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,8,0,88.9
2014-01-18,2014-01,つくばユナイテッドSunGAIA,23,,南享,3,■,■,■,,,15,3,1,0.2,0.13333333333333333,1.00,2,0,0,0.0,3,1.00,14,0,0,5,8.9,1,0,0,0.0
2014-01-18,2014-01,つくばユナイテッドSunGAIA,24,,白石啓丈,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,3,2,0,66.7
2014-01-18,2014-01,近畿クラブスフィーダ,1,,濱本豊,3,□,□,□,,,13,6,2,0.4615384615384616,0.3076923076923077,2.00,2,1,1,50.0,0,-,4,0,1,2,12.5,0,0,0,-
2014-01-18,2014-01,近畿クラブスフィーダ,2,,梶野喜宏,3,■,■,■,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-
2014-01-18,2014-01,近畿クラブスフィーダ,3,,河戸俊亮,3,■,■,■,,,16,3,0,0.1875,0.1875,1.00,0,0,0,-,5,1.67,7,0,0,3,10.7,0,0,0,-
2014-01-18,2014-01,近畿クラブスフィーダ,6,,勝将哉,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,1,1,0,100.0
2014-01-18,2014-01,近畿クラブスフィーダ,8,,和中謙治,3,■,■,■,,,19,6,2,0.3157894736842105,0.21052631578947367,2.00,0,0,0,-,1,0.33,13,3,4,2,22.3,18,13,0,72.2
2014-01-18,2014-01,近畿クラブスフィーダ,9,,本多駿,3,■,■,■,,,23,4,4,0.17391304347826084,0.0,1.33,3,0,1,0.0,2,0.67,10,0,1,2,5.0,12,5,0,41.7
2014-01-18,2014-01,近畿クラブスフィーダ,10,,和田雅登,3,■,■,■,,,15,7,0,0.4666666666666667,0.4666666666666667,2.33,3,3,0,100.0,0,-,4,0,1,2,12.5,1,0,0,0.0
2014-01-18,2014-01,近畿クラブスフィーダ,11,,片渕貴史,3,■,■,■,,,14,6,0,0.42857142857142855,0.42857142857142855,2.00,0,0,0,-,0,-,8,0,3,2,6.2,0,0,0,-
2014-01-18,2014-01,近畿クラブスフィーダ,15,L,帖佐力弥,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,18,0,62.1
2014-01-18,2014-01,近畿クラブスフィーダ,18,,有薗亮平,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2014-01-18,2014-01,近畿クラブスフィーダ,19,,清水夢斗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,近畿クラブスフィーダ,23,,下出谷剛生,2,□,,□,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,1,,中川剛,3,■,■,■,,,15,5,2,0.3333333333333333,0.2,1.67,8,2,1,25.0,2,0.67,13,1,1,6,19.2,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,3,,田中紀幸,3,■,■,■,,,11,6,3,0.5454545454545454,0.2727272727272727,2.00,0,0,0,-,1,0.33,13,0,0,8,15.4,15,6,0,40.0
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,5,,横田圭祐,3,■,■,■,,,8,4,0,0.5,0.5,1.33,0,0,0,-,2,0.67,16,1,2,7,17.2,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,6,,三芳健斗,1,,,□,,,3,2,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,2,2.00,4,0,0,3,18.8,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,8,L,廣本遥,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,9,,平澤徹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,10,,岡村義郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,11,,呉屋宏和,3,□,□,□,,,1,0,1,0.0,-1.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,12,L,芳賀広大,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,13,,渡辺聖太,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,3,18.8,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,14,,岩井浩二,2,■,■,,,,14,6,0,0.42857142857142855,0.42857142857142855,3.00,0,0,0,-,1,0.50,6,0,0,1,4.2,7,5,0,71.4
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,15,,北沢浩,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,8,0,0,3,9.4,0,0,0,-
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,18,,小川直紀,2,,□,■,,,7,3,1,0.42857142857142855,0.2857142857142857,1.50,0,0,0,-,2,1.00,2,0,1,1,12.5,4,3,0,75.0
2014-01-18,2014-01,富士通カワサキレッドスピリッツ,19,,松野昭博,3,■,■,■,,,10,8,0,0.8,0.8,2.67,0,0,0,-,0,-,7,1,1,3,22.1,0,0,0,-
2014-01-18,2014-01,兵庫デルフィーノ,1,,井上優人,3,■,■,■,,,13,4,1,0.3076923076923077,0.2307692307692308,1.33,0,0,0,-,1,0.33,7,0,2,3,10.7,0,0,0,-
2014-01-18,2014-01,兵庫デルフィーノ,2,,白川佑樹,3,□,■,■,,,5,0,3,0.0,-0.6,-,1,0,0,0.0,0,-,5,0,1,0,0.0,0,0,0,-
2014-01-18,2014-01,兵庫デルフィーノ,3,,原田将志,3,■,□,□,,,11,2,2,0.18181818181818185,0.0,0.67,0,0,0,-,1,0.33,3,0,2,0,0.0,6,1,0,16.7
2014-01-18,2014-01,兵庫デルフィーノ,4,,川合翔太,3,■,■,■,,,15,6,3,0.4,0.2,2.00,5,2,2,40.0,1,0.33,9,1,4,2,16.7,0,0,0,-
2014-01-18,2014-01,兵庫デルフィーノ,5,,太田有紀,3,■,■,■,,,22,11,3,0.5,0.3636363636363637,3.67,7,3,1,42.9,0,-,11,0,0,6,13.6,27,11,0,40.7
2014-01-18,2014-01,兵庫デルフィーノ,9,,竹永大樹,3,□,■,■,,,15,4,2,0.26666666666666666,0.13333333333333333,1.33,0,0,0,-,0,-,6,0,1,1,4.2,16,6,0,37.5
2014-01-18,2014-01,兵庫デルフィーノ,10,,奥長勝之,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,1,0,0,0.0
2014-01-18,2014-01,兵庫デルフィーノ,14,L,田渕慎一郎,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0
2014-01-18,2014-01,兵庫デルフィーノ,17,,壇亮太,2,■,,□,,,4,3,1,0.75,0.5,1.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2014-01-18,2014-01,兵庫デルフィーノ,18,,石木裕也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,兵庫デルフィーノ,20,,白川雅貴,3,■,■,■,,,0,0,0,,,-,0,0,0,-,2,0.67,8,0,0,4,12.5,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,2,,清水大輔,3,■,■,■,,,8,3,0,0.375,0.375,1.00,0,0,0,-,1,0.33,4,0,0,1,6.2,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,3,,当間重泰,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,5,L,平林康裕,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,6,,松本幸博,3,■,■,■,,,20,9,0,0.45,0.45,3.00,2,2,0,100.0,0,-,14,0,1,8,14.3,11,7,0,63.6
2014-01-18,2014-01,警視庁フォートファイターズ,8,L,石川俊輔,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,7,0,63.6
2014-01-18,2014-01,警視庁フォートファイターズ,11,,冨吉駿平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,12,,小川功太,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,13,,中村航太朗,3,■,■,■,,,31,15,2,0.4838709677419355,0.41935483870967744,5.00,6,3,0,50.0,0,-,10,1,2,3,17.5,23,16,0,69.6
2014-01-18,2014-01,警視庁フォートファイターズ,14,,中道元貴,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,20,2,0,13,24.2,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,16,,菅原規人,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,0.0,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,17,,佐藤秀俊,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,警視庁フォートファイターズ,20,,鈴木雅史,3,■,■,■,,,10,5,0,0.5,0.5,1.67,0,0,0,-,2,0.67,8,0,0,0,0.0,1,0,0,0.0
2014-01-18,2014-01,警視庁フォートファイターズ,25,,金丸将大,3,■,■,■,,,17,8,2,0.4705882352941176,0.35294117647058826,2.67,5,3,1,60.0,2,0.67,11,1,3,5,18.6,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,2,L,奥平祐介,2,●,●,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,4,0,40.0
2014-01-18,2014-01,きんでんトリニティーブリッツ,3,,明石良介,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,7,,田畑翔伍,2,■,,□,,,5,0,0,0.0,0.0,-,0,0,0,-,1,0.50,4,0,1,0,0.0,6,0,0,0.0
2014-01-18,2014-01,きんでんトリニティーブリッツ,10,,松本永志,3,■,■,■,,,32,8,5,0.25,0.09375,2.67,9,1,4,11.1,0,-,7,0,3,2,7.1,1,1,0,100.0
2014-01-18,2014-01,きんでんトリニティーブリッツ,11,,塩大地,3,■,■,■,,,13,9,1,0.6923076923076923,0.6153846153846154,3.00,0,0,0,-,1,0.33,5,0,1,1,5.0,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,13,L,山下栄和,2,,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0
2014-01-18,2014-01,きんでんトリニティーブリッツ,15,,小野義隆,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,17,,本多尚也,3,□,■,■,,,7,3,1,0.42857142857142855,0.2857142857142857,1.00,1,1,0,100.0,1,0.33,6,0,2,2,8.3,21,10,0,47.6
2014-01-18,2014-01,きんでんトリニティーブリッツ,19,,橋本峻介,3,■,■,■,,,11,6,0,0.5454545454545454,0.5454545454545454,2.00,0,0,0,-,1,0.33,10,0,1,4,10.0,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,20,,毛利光生,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,9,0,2,3,8.3,1,0,0,0.0
2014-01-18,2014-01,きんでんトリニティーブリッツ,24,,森田有智夢,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,25,,平田英貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,26,,山本寛生,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2014-01-18,2014-01,きんでんトリニティーブリッツ,27,,岡本侑,3,■,■,■,,,20,5,4,0.25,0.05,1.67,2,1,0,50.0,0,-,10,0,1,2,5.0,21,11,0,52.4
2014-01-18,2014-01,大同特殊鋼レッドスター,1,,山口純平,4,■,■,■,■,,9,4,1,0.4444444444444444,0.3333333333333333,1.00,0,0,0,-,6,1.50,14,2,0,6,23.6,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,3,,田中紳太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,4,,倉田真,4,■,■,■,□,,18,1,2,0.05555555555555555,-0.05555555555555555,0.25,2,0,1,0.0,2,0.50,8,2,1,1,25.6,23,13,0,56.5
2014-01-18,2014-01,大同特殊鋼レッドスター,5,,平野晃多,4,■,■,■,■,,12,5,2,0.4166666666666667,0.25,1.25,0,0,0,-,2,0.50,8,1,0,4,25.0,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,6,,辰巳佳靖,4,■,■,■,■,,37,12,7,0.32432432432432434,0.13513513513513514,3.00,12,5,2,41.7,1,0.25,7,0,3,1,3.6,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,7,,赤澤直樹,3,■,,■,■,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,12,0,0,3,6.2,1,0,0,0.0
2014-01-18,2014-01,大同特殊鋼レッドスター,9,,淡田智行,2,□,■,,,,0,0,0,,,-,0,0,0,-,0,-,6,0,0,4,16.7,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,10,,石川和樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,11,L,平井銀次,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,20,0,60.6
2014-01-18,2014-01,大同特殊鋼レッドスター,13,,草場貴成,4,□,■,■,■,,24,9,1,0.375,0.3333333333333333,2.25,4,3,0,75.0,0,-,9,2,0,1,22.8,17,7,0,41.2
2014-01-18,2014-01,大同特殊鋼レッドスター,15,,金澤秀幸,3,■,,□,■,,9,4,0,0.4444444444444444,0.4444444444444444,1.33,1,0,0,0.0,1,0.33,8,0,1,1,3.1,15,4,0,26.7
2014-01-18,2014-01,大同特殊鋼レッドスター,16,,川口一貴,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,18,L,山下秀人,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,大同特殊鋼レッドスター,19,,宮原博明,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,2,L,浅岡遥太,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,5,0,62.5
2014-01-18,2014-01,東京ヴェルディ,4,,浜田翔太,4,■,■,■,■,,5,3,0,0.6,0.6,0.75,0,0,0,-,3,0.75,11,0,1,4,9.1,1,0,0,0.0
2014-01-18,2014-01,東京ヴェルディ,7,,間瀬公平,4,■,■,■,■,,17,8,1,0.4705882352941176,0.4117647058823529,2.00,0,0,0,-,3,0.75,14,0,0,1,1.8,7,6,0,85.7
2014-01-18,2014-01,東京ヴェルディ,8,,道木優輝,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0
2014-01-18,2014-01,東京ヴェルディ,9,,土屋宝士,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,10,,濱口純一,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,11,,奥田晃,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,12,,松本正嗣,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,13,0,0,7,13.5,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,14,,浅野晶,1,,,,□,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,15,,上村駿,4,■,■,■,■,,12,6,1,0.5,0.4166666666666667,1.50,0,0,0,-,3,0.75,8,0,1,5,15.6,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,17,L,早瀬省吾,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,22,,木村築,4,■,■,■,■,,31,14,1,0.4516129032258064,0.41935483870967744,3.50,10,5,0,50.0,3,0.75,9,0,1,4,11.1,0,0,0,-
2014-01-18,2014-01,東京ヴェルディ,25,,和井田剛史,4,■,■,■,■,,29,11,2,0.3793103448275862,0.3103448275862069,2.75,5,2,0,40.0,1,0.25,21,1,4,12,18.1,9,4,0,44.4
2014-01-18,2014-01,東京ヴェルディ,26,,栗木勇,4,■,■,■,■,,25,11,0,0.44,0.44,2.75,6,3,0,50.0,3,0.75,19,1,0,9,17.1,37,23,0,62.2
2014-01-18,2014-01,トヨタ自動車サンホークス,1,,坂口慧,3,□,■,■,,,3,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,2,2,6.2,0,0,0,-
2014-01-18,2014-01,トヨタ自動車サンホークス,2,,渕江陵友,2,,□,□,,,4,4,0,1.0,1.0,2.00,0,0,0,-,0,-,2,0,1,0,0.0,9,6,0,66.7
2014-01-18,2014-01,トヨタ自動車サンホークス,3,,浅川成也,3,■,■,■,,,24,8,4,0.3333333333333333,0.16666666666666666,2.67,1,0,1,0.0,1,0.33,8,0,2,1,3.1,22,8,0,36.4
2014-01-18,2014-01,トヨタ自動車サンホークス,4,,渡邉敬太,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,トヨタ自動車サンホークス,6,,徳尾直哉,3,■,■,■,,,18,7,1,0.3888888888888889,0.3333333333333333,2.33,3,1,0,33.3,0,-,10,1,3,5,20.5,20,13,0,65.0
2014-01-18,2014-01,トヨタ自動車サンホークス,7,,東野晴輝,3,■,■,■,,,2,0,0,0.0,0.0,-,0,0,0,-,1,0.33,9,0,2,1,2.8,0,0,0,-
2014-01-18,2014-01,トヨタ自動車サンホークス,8,,清水隆平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,トヨタ自動車サンホークス,9,,大保亮太朗,3,■,■,■,,,7,2,0,0.2857142857142857,0.2857142857142857,0.67,0,0,0,-,3,1.00,10,0,0,4,10.0,0,0,0,-
2014-01-18,2014-01,トヨタ自動車サンホークス,10,,上原大,3,■,■,■,,,17,5,1,0.29411764705882354,0.2352941176470588,1.67,0,0,0,-,0,-,7,0,1,4,14.3,0,0,0,-
2014-01-18,2014-01,トヨタ自動車サンホークス,11,L,福島孝輝,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,5,0,50.0
2014-01-18,2014-01,トヨタ自動車サンホークス,14,,二宮弘樹,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,トヨタ自動車サンホークス,16,,大泊進祐,1,■,,,,,2,0,0,0.0,0.0,-,0,0,0,-,2,2.00,3,0,1,1,8.3,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,1,,小川貴史,1,,,□,,,2,2,0,1.0,1.0,2.00,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,2,,徳丸善基,2,■,■,,,,4,2,1,0.5,0.25,1.00,0,0,0,-,0,-,7,0,2,0,0.0,1,1,0,100.0
2014-01-18,2014-01,大分三好ヴァイセアドラー,3,,阿部領太,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,4,,モハメドカタブ,2,■,■,,,,4,2,2,0.5,0.0,1.00,2,0,2,0.0,0,-,3,0,2,1,8.3,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,7,,細川優樹,3,■,■,■,,,16,11,2,0.6875,0.5625,3.67,5,3,1,60.0,0,-,15,0,2,6,10.0,2,1,0,50.0
2014-01-18,2014-01,大分三好ヴァイセアドラー,8,,石垣公也,3,■,■,■,,,24,13,1,0.5416666666666666,0.5,4.33,4,1,0,25.0,2,0.67,12,0,1,9,18.8,16,8,0,50.0
2014-01-18,2014-01,大分三好ヴァイセアドラー,9,,井口拓也,3,□,□,■,,,9,6,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,0,-,3,0,2,0,0.0,15,10,0,66.7
2014-01-18,2014-01,大分三好ヴァイセアドラー,10,,山田要平,3,■,■,■,,,5,3,1,0.6,0.4,1.00,1,0,1,0.0,1,0.33,9,1,3,2,14.4,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,11,L,辻口智也,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,2,0,40.0
2014-01-18,2014-01,大分三好ヴァイセアドラー,12,,安田将利,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,14,,木村泰輔,1,,,■,,,5,2,0,0.4,0.4,2.00,0,0,0,-,1,1.00,9,0,0,4,11.1,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,15,,田中挙章,2,■,■,,,,6,2,0,0.3333333333333333,0.3333333333333333,1.00,0,0,0,-,2,1.00,11,0,0,4,9.1,0,0,0,-
2014-01-18,2014-01,大分三好ヴァイセアドラー,16,L,迫谷竜児,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,0,66.7
2014-01-18,2014-01,大分三好ヴァイセアドラー,18,,大道大輔,2,,□,■,,,6,4,1,0.6666666666666666,0.5,2.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,1,,濱本豊,4,■,■,■,■,,26,9,4,0.3461538461538461,0.19230769230769232,2.25,6,3,0,50.0,1,0.25,12,0,3,5,10.4,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,2,,梶野喜宏,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,3,,河戸俊亮,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,6,,勝将哉,4,■,■,■,■,,23,10,2,0.43478260869565216,0.3478260869565217,2.50,0,0,0,-,1,0.25,18,0,2,10,13.9,12,2,0,16.7
2014-01-19,2014-01,近畿クラブスフィーダ,8,,和中謙治,4,■,■,■,■,,32,12,2,0.375,0.3125,3.00,4,1,0,25.0,0,-,15,1,0,9,21.7,50,26,0,52.0
2014-01-19,2014-01,近畿クラブスフィーダ,9,,本多駿,1,,,□,,,4,0,0,0.0,0.0,-,0,0,0,-,1,1.00,0,0,0,0,-,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,10,,和田雅登,1,□,,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,11,,片渕貴史,4,■,■,■,■,,15,7,1,0.4666666666666667,0.4,1.75,0,0,0,-,2,0.50,12,2,3,4,23.3,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,15,L,帖佐力弥,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,7,0,50.0
2014-01-19,2014-01,近畿クラブスフィーダ,18,,有薗亮平,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-
2014-01-19,2014-01,近畿クラブスフィーダ,19,,清水夢斗,4,■,■,■,■,,6,3,0,0.5,0.5,0.75,0,0,0,-,3,0.75,12,2,0,2,19.2,1,0,0,0.0
