名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
上村駿,2014-01,東京ヴェルディ,15,4,15,42,22,2,52.4,47.6,0,0,0,13,35,1,5,18,0,0,0,,1.47,0.87,12.1,
上村駿,2014-02,東京ヴェルディ,15,16,26,79,47,6,59.5,51.9,0,0,0,18,66,1,3,16,1,1,0,,1.81,0.69,6.4,100.0
下出谷剛生,2014-01,近畿クラブスフィーダ,23,4,12,14,5,0,35.7,35.7,2,0,0,0,42,4,10,13,2,0,0,0.0,0.42,0.0,11.3,0.0
下出谷剛生,2014-03,近畿クラブスフィーダ,23,6,6,7,6,0,85.7,85.7,0,0,0,2,40,2,10,21,0,0,0,,1.0,0.33,11.9,
中島俊介,2013-12,東京ヴェルディ,19,24,7,44,21,2,47.7,43.2,11,4,1,2,21,0,7,7,29,16,0,36.4,3.0,0.29,0.0,55.2
中島俊介,2014-02,東京ヴェルディ,19,8,8,23,10,5,43.5,21.7,10,4,2,1,14,0,6,4,2,2,0,40.0,1.25,0.12,-3.6,100.0
中島俊介,2014-03,東京ヴェルディ,19,6,1,2,0,1,0.0,-50.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
中川剛,2013-12,富士通カワサキレッドスピリッツ,1,36,8,64,22,10,34.4,18.8,29,11,5,1,23,0,4,9,0,0,0,37.9,2.75,0.12,5.4,
中川剛,2014-01,富士通カワサキレッドスピリッツ,1,3,8,57,22,8,38.6,24.6,32,13,6,3,28,1,2,9,0,0,0,40.6,2.75,0.38,9.8,
中川剛,2014-02,富士通カワサキレッドスピリッツ,1,16,26,214,87,25,40.7,29.0,92,34,16,5,97,9,16,44,0,0,0,37.0,3.35,0.19,16.5,
中川剛,2014-03,富士通カワサキレッドスピリッツ,1,12,14,125,57,14,45.6,34.4,62,24,11,3,56,3,5,19,0,0,0,38.7,4.07,0.21,11.6,
中村耕平,2013-12,東京ヴェルディ,5,24,2,0,0,0,,,0,0,0,0,3,0,2,1,0,0,0,,0.0,0.0,-8.3,
中村耕平,2014-01,東京ヴェルディ,5,1,3,26,11,4,42.3,26.9,8,2,2,3,8,1,1,3,2,1,0,25.0,3.67,1.0,18.8,50.0
中村耕平,2014-02,東京ヴェルディ,5,8,14,15,7,1,46.7,40.0,1,0,0,1,29,5,3,12,19,3,0,0.0,0.5,0.07,25.0,15.8
中村耕平,2014-03,東京ヴェルディ,5,12,13,64,25,7,39.1,28.1,9,4,2,7,45,1,9,13,89,50,0,44.4,1.92,0.54,4.4,56.2
中村航太朗,2013-12,警視庁フォートファイターズ,13,36,13,98,40,6,40.8,34.7,14,6,1,3,57,5,13,17,97,64,0,42.9,3.08,0.23,10.5,66.0
中村航太朗,2014-01,警視庁フォートファイターズ,13,4,14,121,54,11,44.6,35.5,22,10,3,6,58,5,8,31,100,71,0,45.5,3.86,0.43,18.5,71.0
中村航太朗,2014-02,警視庁フォートファイターズ,13,12,24,172,76,9,44.2,39.0,26,8,3,8,98,11,16,36,162,107,0,30.8,3.17,0.33,16.3,66.0
中村航太朗,2014-03,警視庁フォートファイターズ,13,21,26,180,87,16,48.3,39.4,15,6,3,10,105,5,20,40,174,131,0,40.0,3.35,0.38,9.5,75.3
中沢敏浩,2014-01,東京トヨペットグリーンスパークル,4,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中沢敏浩,2014-03,東京トヨペットグリーンスパークル,4,3,3,0,0,0,,,0,0,0,0,0,0,0,0,13,3,0,,0.0,0.0,,23.1
中田雄大,2013-12,近畿クラブスフィーダ,12,36,5,1,1,0,100.0,100.0,0,0,0,0,5,0,2,2,0,0,0,,0.2,0.0,0.0,
中田雄大,2014-01,近畿クラブスフィーダ,12,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中田雄大,2014-02,近畿クラブスフィーダ,12,12,10,2,1,0,50.0,50.0,0,0,0,1,20,0,0,8,0,0,0,,0.1,0.1,10.0,
中田雄大,2014-03,近畿クラブスフィーダ,12,21,4,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
中西優介,2013-12,きんでんトリニティーブリッツ,16,36,5,0,0,0,,,0,0,0,0,8,0,1,4,0,0,0,,0.0,0.0,9.4,
中西優介,2014-03,きんでんトリニティーブリッツ,16,6,2,0,0,0,,,0,0,0,0,1,0,0,0,1,1,0,,0.0,0.0,0.0,100.0
中道元貴,2013-12,警視庁フォートファイターズ,14,36,13,4,3,0,75.0,75.0,0,0,0,3,64,4,8,25,0,0,0,,0.23,0.23,12.9,
中道元貴,2014-01,警視庁フォートファイターズ,14,4,14,1,1,0,100.0,100.0,0,0,0,2,81,7,10,39,2,0,0,,0.07,0.14,17.6,0.0
中道元貴,2014-02,警視庁フォートファイターズ,14,12,24,9,4,0,44.4,44.4,0,0,0,7,111,3,20,60,1,0,0,,0.17,0.29,11.7,0.0
中道元貴,2014-03,警視庁フォートファイターズ,14,21,26,8,6,1,75.0,62.5,0,0,0,10,127,7,14,73,0,0,0,,0.23,0.38,17.1,
中道淑人,2014-01,大同特殊鋼レッドスター,17,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
中道淑人,2014-02,大同特殊鋼レッドスター,17,4,2,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
中道淑人,2014-03,大同特殊鋼レッドスター,17,18,10,0,0,0,,,0,0,0,0,9,0,4,2,0,0,0,,0.0,0.0,-5.6,
丸山祥二,2013-12,つくばユナイテッドSunGAIA,4,24,7,23,14,1,60.9,56.5,0,0,0,8,27,0,4,6,0,0,0,,2.0,1.14,1.9,
丸山祥二,2014-01,つくばユナイテッドSunGAIA,4,4,15,53,30,6,56.6,45.3,0,0,0,13,53,1,5,15,1,1,0,,2.0,0.87,6.6,100.0
丸山祥二,2014-02,つくばユナイテッドSunGAIA,4,12,23,67,38,4,56.7,50.7,0,0,0,20,89,5,4,33,4,2,0,,1.65,0.87,13.8,50.0
丸山祥二,2014-03,つくばユナイテッドSunGAIA,4,24,35,108,53,7,49.1,42.6,0,0,0,31,111,2,11,43,11,8,0,,1.51,0.89,9.0,72.7
二宮弘樹,2013-12,トヨタ自動車サンホークス,14,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
二宮弘樹,2014-01,トヨタ自動車サンホークス,14,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
二宮弘樹,2014-02,トヨタ自動車サンホークス,14,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
二宮弘樹,2014-03,トヨタ自動車サンホークス,14,21,2,13,4,4,30.8,0.0,2,1,0,1,6,0,1,1,3,0,0,50.0,2.0,0.5,0.0,0.0
五十嵐元,2013-12,つくばユナイテッドSunGAIA,10,24,7,29,5,4,17.2,3.4,0,0,0,2,24,2,5,3,69,49,0,,0.71,0.29,6.2,71.0
五十嵐元,2014-01,つくばユナイテッドSunGAIA,10,4,15,52,20,7,38.5,25.0,0,0,0,3,60,2,8,17,135,88,0,,1.33,0.2,7.1,65.2
五十嵐元,2014-02,つくばユナイテッドSunGAIA,10,12,21,80,32,9,40.0,28.7,0,0,0,1,80,3,13,21,192,140,0,,1.52,0.05,6.2,72.9
五十嵐元,2014-03,つくばユナイテッドSunGAIA,10,24,35,131,51,15,38.9,27.5,1,0,1,11,98,3,11,27,280,183,0,0.0,1.46,0.31,7.1,65.4
井上優人,2013-12,兵庫デルフィーノ,1,12,4,8,3,1,37.5,25.0,0,0,0,2,9,0,3,2,0,0,0,,0.75,0.5,-2.8,
井上優人,2014-01,兵庫デルフィーノ,1,6,25,80,29,9,36.2,25.0,0,0,0,11,67,1,13,19,1,0,0,,1.16,0.44,3.7,0.0
井上優人,2014-02,兵庫デルフィーノ,1,10,17,64,29,3,45.3,40.6,1,0,0,10,48,2,7,18,1,1,0,0.0,1.71,0.59,9.9,100.0
井上優人,2014-03,兵庫デルフィーノ,1,15,15,51,14,5,27.5,17.6,0,0,0,6,46,0,10,15,1,1,0,,0.93,0.4,2.7,100.0
井上周二,2013-12,兵庫デルフィーノ,6,12,4,18,6,1,33.3,27.8,1,0,0,2,16,0,1,1,21,12,0,0.0,1.5,0.5,0.0,57.1
井上周二,2014-01,兵庫デルフィーノ,6,4,16,96,30,4,31.2,27.1,6,0,0,1,48,0,3,7,141,107,0,0.0,1.88,0.06,2.1,75.9
井上周二,2014-02,兵庫デルフィーノ,6,10,17,101,35,5,34.7,29.7,7,0,1,1,64,1,1,17,129,90,0,0.0,2.06,0.06,7.8,69.8
井口拓也,2013-12,大分三好ヴァイセアドラー,9,36,7,24,10,3,41.7,29.2,2,1,1,0,12,1,0,4,24,13,0,50.0,1.43,0.0,16.7,54.2
井口拓也,2014-01,大分三好ヴァイセアドラー,9,3,7,24,11,1,45.8,41.7,1,0,1,0,17,1,3,7,33,23,0,0.0,1.57,0.0,11.8,69.7
井口拓也,2014-02,大分三好ヴァイセアドラー,9,10,12,74,32,3,43.2,39.2,2,1,0,3,37,1,6,11,81,39,0,50.0,2.67,0.25,6.1,48.1
井口拓也,2014-03,大分三好ヴァイセアドラー,9,27,22,47,19,7,40.4,25.5,3,2,0,7,46,0,7,16,94,49,0,66.7,0.86,0.32,4.9,52.1
今田善仁,2014-03,きんでんトリニティーブリッツ,4,9,6,0,0,0,,,0,0,0,0,19,0,2,4,0,0,0,,0.0,0.0,2.6,
伊藤優介,2013-12,東京トヨペットグリーンスパークル,1,48,8,17,7,1,41.2,35.3,0,0,0,3,25,1,5,6,1,0,0,,0.88,0.38,5.0,0.0
伊藤優介,2014-01,東京トヨペットグリーンスパークル,1,4,16,40,13,0,32.5,32.5,0,0,0,3,57,2,7,14,3,2,0,,0.81,0.19,6.6,66.7
伊藤優介,2014-02,東京トヨペットグリーンスパークル,1,12,19,67,29,4,43.3,37.3,0,0,0,11,70,3,8,26,3,2,0,,1.53,0.58,10.7,66.7
伊藤優介,2014-03,東京トヨペットグリーンスパークル,1,18,17,50,23,2,46.0,42.0,5,3,0,5,40,0,5,8,1,0,0,60.0,1.35,0.29,1.9,0.0
佐々木剛,2013-12,きんでんトリニティーブリッツ,12,24,5,0,0,0,,,0,0,0,0,5,0,2,2,0,0,0,,0.0,0.0,0.0,
佐々木剛,2014-02,きんでんトリニティーブリッツ,12,6,12,0,0,0,,,0,0,0,0,17,0,4,2,4,4,0,,0.0,0.0,-2.9,100.0
佐々木剛,2014-03,きんでんトリニティーブリッツ,12,21,22,0,0,0,,,0,0,0,0,37,1,10,13,0,0,0,,0.0,0.0,4.7,
佐藤秀俊,2013-12,警視庁フォートファイターズ,17,36,2,0,0,0,,,0,0,0,0,3,0,0,0,0,0,0,,0.0,0.0,0.0,
佐藤秀俊,2014-01,警視庁フォートファイターズ,17,4,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
佐藤秀俊,2014-02,警視庁フォートファイターズ,17,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤秀俊,2014-03,警視庁フォートファイターズ,17,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
倉田真,2013-12,大同特殊鋼レッドスター,4,24,7,58,26,5,44.8,36.2,10,7,1,6,19,1,7,7,26,13,0,70.0,3.71,0.86,5.3,50.0
倉田真,2014-01,大同特殊鋼レッドスター,4,4,14,100,32,15,32.0,17.0,25,6,8,8,39,2,9,7,88,46,0,24.0,2.29,0.57,3.8,52.3
倉田真,2014-02,大同特殊鋼レッドスター,4,12,17,125,56,8,44.8,38.4,42,18,4,8,69,1,8,30,83,44,0,42.9,3.29,0.47,9.4,53.0
倉田真,2014-03,大同特殊鋼レッドスター,4,24,21,137,48,10,35.0,27.7,41,14,6,8,62,3,15,21,102,59,0,34.1,2.29,0.38,7.3,57.8
内園徹,2014-02,きんでんトリニティーブリッツ,9,4,2,0,0,0,,,0,0,0,0,0,0,0,0,8,4,0,,0.0,0.0,,50.0
内園徹,2014-03,きんでんトリニティーブリッツ,9,18,18,0,0,0,,,0,0,0,0,45,4,4,13,10,7,0,,0.0,0.0,13.9,70.0
冨吉駿平,2013-12,警視庁フォートファイターズ,11,36,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,
冨吉駿平,2014-01,警視庁フォートファイターズ,11,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
冨吉駿平,2014-02,警視庁フォートファイターズ,11,12,7,0,0,0,,,0,0,0,0,8,1,4,1,0,0,0,,0.0,0.0,3.1,
冨吉駿平,2014-03,警視庁フォートファイターズ,11,21,3,0,0,0,,,0,0,0,0,3,0,3,0,0,0,0,,0.0,0.0,-25.0,
前田泰樹,2014-02,近畿クラブスフィーダ,21,2,1,2,1,0,50.0,50.0,0,0,0,1,4,0,0,1,0,0,0,,1.0,1.0,6.2,
前田泰樹,2014-03,近畿クラブスフィーダ,21,21,7,11,3,0,27.3,27.3,0,0,0,0,9,0,2,1,0,0,0,,0.43,0.0,-2.8,
加藤陽一,2013-12,つくばユナイテッドSunGAIA,18,24,7,41,17,3,41.5,34.1,10,3,0,8,28,0,1,9,7,4,0,30.0,2.43,1.14,7.1,57.1
加藤陽一,2014-01,つくばユナイテッドSunGAIA,18,4,10,51,21,6,41.2,29.4,15,4,4,9,35,0,5,12,9,3,0,26.7,2.1,0.9,5.0,33.3
加藤陽一,2014-02,つくばユナイテッドSunGAIA,18,12,23,133,59,9,44.4,37.6,35,11,4,11,75,3,11,15,35,25,0,31.4,2.57,0.48,5.3,71.4
加藤陽一,2014-03,つくばユナイテッドSunGAIA,18,24,35,274,101,24,36.9,28.1,80,33,12,7,116,3,6,38,71,31,0,41.2,2.89,0.2,9.5,43.7
勝将哉,2013-12,近畿クラブスフィーダ,6,36,8,29,11,1,37.9,34.5,0,0,0,1,20,2,3,5,21,8,0,,1.38,0.12,12.5,38.1
勝将哉,2014-01,近畿クラブスフィーダ,6,3,11,54,28,2,51.9,48.1,0,0,0,1,43,2,4,14,22,9,0,,2.55,0.09,10.5,40.9
勝将哉,2014-02,近畿クラブスフィーダ,6,6,9,46,17,3,37.0,30.4,4,1,0,0,27,2,3,6,34,21,0,25.0,1.89,0.0,10.2,61.8
勝将哉,2014-03,近畿クラブスフィーダ,6,6,6,39,16,1,41.0,38.5,0,0,0,4,22,1,4,8,10,2,0,,2.67,0.67,9.1,20.0
北沢浩,2013-12,富士通カワサキレッドスピリッツ,15,36,10,4,3,0,75.0,75.0,0,0,0,0,40,1,3,18,0,0,0,,0.3,0.0,11.9,
北沢浩,2014-01,富士通カワサキレッドスピリッツ,15,3,7,2,1,0,50.0,50.0,0,0,0,1,19,2,1,7,0,0,0,,0.14,0.14,18.4,
北沢浩,2014-02,富士通カワサキレッドスピリッツ,15,16,27,9,5,0,55.6,55.6,1,0,0,0,95,2,5,24,1,0,0,0.0,0.19,0.0,7.1,0.0
北沢浩,2014-03,富士通カワサキレッドスピリッツ,15,18,21,8,3,0,37.5,37.5,0,0,0,0,61,1,2,18,2,0,0,,0.14,0.0,8.2,0.0
北野優介,2014-03,きんでんトリニティーブリッツ,1,6,1,0,0,0,,,0,0,0,0,3,0,0,1,0,0,0,,0.0,0.0,8.3,
南享,2013-12,つくばユナイテッドSunGAIA,23,24,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,,0.0,0.0,-25.0,
南享,2014-01,つくばユナイテッドSunGAIA,23,4,7,25,9,2,36.0,28.0,7,3,1,3,29,1,2,13,1,0,0,42.9,1.29,0.43,12.9,0.0
南享,2014-02,つくばユナイテッドSunGAIA,23,12,10,1,1,0,100.0,100.0,0,0,0,0,20,0,1,10,0,0,0,,0.1,0.0,11.2,
南享,2014-03,つくばユナイテッドSunGAIA,23,24,6,30,11,1,36.7,33.3,2,0,1,1,16,0,6,5,7,1,0,0.0,1.83,0.17,-1.6,14.3
南拓磨,2013-12,近畿クラブスフィーダ,13,36,4,0,0,0,,,0,0,0,0,4,0,0,2,0,0,0,,0.0,0.0,12.5,
南拓磨,2014-01,近畿クラブスフィーダ,13,1,1,0,0,0,,,0,0,0,0,1,0,0,1,0,0,0,,0.0,0.0,25.0,
南拓磨,2014-02,近畿クラブスフィーダ,13,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
南拓磨,2014-03,近畿クラブスフィーダ,13,15,13,59,19,3,32.2,27.1,0,0,0,0,44,1,5,14,20,10,0,,1.46,0.0,7.4,50.0
原田将志,2013-12,兵庫デルフィーノ,3,12,4,11,6,0,54.5,54.5,0,0,0,1,16,1,2,7,3,2,0,,1.5,0.25,14.1,66.7
原田将志,2014-01,兵庫デルフィーノ,3,6,23,67,20,8,29.9,17.9,8,2,1,3,38,1,8,16,26,9,0,25.0,0.87,0.13,7.9,34.6
原田将志,2014-02,兵庫デルフィーノ,3,14,22,95,31,11,32.6,21.1,9,5,2,6,74,4,12,22,38,9,0,55.6,1.41,0.27,8.8,23.7
原田将志,2014-03,兵庫デルフィーノ,3,18,18,90,33,10,36.7,25.6,16,9,1,0,49,4,9,18,31,7,0,56.2,1.83,0.0,12.8,22.6
吉野淳,2013-12,つくばユナイテッドSunGAIA,22,24,7,0,0,0,,,0,0,0,0,0,0,0,0,25,24,0,,0.0,0.0,,96.0
吉野淳,2014-01,つくばユナイテッドSunGAIA,22,4,15,0,0,0,,,0,0,0,0,0,0,0,0,51,42,0,,0.0,0.0,,82.4
吉野淳,2014-02,つくばユナイテッドSunGAIA,22,12,21,0,0,0,,,0,0,0,0,0,0,0,0,105,74,0,,0.0,0.0,,70.5
吉野淳,2014-03,つくばユナイテッドSunGAIA,22,24,35,0,0,0,,,0,0,0,0,0,0,0,0,192,118,0,,0.0,0.0,,61.5
呉屋宏和,2013-12,富士通カワサキレッドスピリッツ,11,36,7,0,0,0,,,0,0,0,0,13,1,3,5,0,0,0,,0.0,0.0,11.5,
呉屋宏和,2014-01,富士通カワサキレッドスピリッツ,11,3,3,1,0,1,0.0,-100.0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
呉屋宏和,2014-02,富士通カワサキレッドスピリッツ,11,16,17,23,15,0,65.2,65.2,3,1,0,2,41,3,6,20,33,24,0,33.3,0.88,0.12,15.9,72.7
呉屋宏和,2014-03,富士通カワサキレッドスピリッツ,11,15,6,8,4,1,50.0,37.5,0,0,0,1,9,0,3,3,6,2,0,,0.67,0.17,0.0,33.3
和中謙治,2013-12,近畿クラブスフィーダ,8,12,2,13,6,1,46.2,38.5,0,0,0,1,4,0,0,3,21,13,0,,3.0,0.5,18.8,61.9
和中謙治,2014-01,近畿クラブスフィーダ,8,4,17,88,40,4,45.5,40.9,5,2,0,2,50,5,8,21,113,73,0,40.0,2.35,0.12,16.5,64.6
和中謙治,2014-02,近畿クラブスフィーダ,8,12,21,159,66,10,41.5,35.2,21,9,4,6,52,0,9,14,156,104,0,42.9,3.14,0.29,2.4,66.7
和中謙治,2014-03,近畿クラブスフィーダ,8,6,6,51,18,1,35.3,33.3,7,3,0,4,21,0,3,4,45,32,0,42.9,3.0,0.67,1.2,71.1
和井田剛史,2013-12,東京ヴェルディ,25,24,5,25,13,1,52.0,48.0,5,2,0,0,16,0,4,2,25,15,0,40.0,2.6,0.0,-3.1,60.0
和井田剛史,2014-01,東京ヴェルディ,25,4,11,53,25,4,47.2,39.6,12,9,0,2,32,1,6,18,14,7,0,75.0,2.27,0.18,12.5,50.0
和井田剛史,2014-02,東京ヴェルディ,25,16,15,56,15,4,26.8,19.6,16,5,2,3,27,0,8,9,6,3,0,31.2,1.0,0.2,0.9,50.0
和井田剛史,2014-03,東京ヴェルディ,25,3,2,6,1,0,16.7,16.7,1,0,0,0,2,0,0,1,3,1,0,0.0,0.5,0.0,12.5,33.3
和田雅登,2013-12,近畿クラブスフィーダ,10,12,2,18,6,4,33.3,11.1,6,1,3,3,5,1,2,0,0,0,0,16.7,3.0,1.5,10.0,
和田雅登,2014-01,近畿クラブスフィーダ,10,3,9,51,18,4,35.3,27.5,14,5,2,1,19,2,3,7,1,0,0,35.7,2.0,0.11,15.8,0.0
和田雅登,2014-02,近畿クラブスフィーダ,10,12,13,53,19,8,35.8,20.8,11,2,5,6,36,9,6,6,1,1,0,18.2,1.46,0.46,25.0,100.0
和田雅登,2014-03,近畿クラブスフィーダ,10,15,18,160,64,15,40.0,30.6,41,17,5,4,46,0,12,15,1,0,0,41.5,3.56,0.22,1.6,0.0
土屋宝士,2013-12,東京ヴェルディ,9,24,10,24,11,1,45.8,41.7,0,0,0,7,33,1,1,9,3,2,0,,1.1,0.7,9.1,66.7
土屋宝士,2014-01,東京ヴェルディ,9,4,7,21,10,2,47.6,38.1,1,0,0,1,11,0,0,3,0,0,0,0.0,1.43,0.14,6.8,
土屋宝士,2014-02,東京ヴェルディ,9,12,4,10,8,0,80.0,80.0,0,0,0,1,5,0,0,4,0,0,0,,2.0,0.25,20.0,
土屋宝士,2014-03,東京ヴェルディ,9,9,9,24,11,2,45.8,37.5,0,0,0,7,16,0,0,4,0,0,0,,1.22,0.78,6.2,
坂口慧,2013-12,トヨタ自動車サンホークス,1,24,7,11,3,2,27.3,9.1,0,0,0,1,27,1,9,11,2,2,0,,0.43,0.14,5.6,100.0
坂口慧,2014-01,トヨタ自動車サンホークス,1,5,14,19,7,0,36.8,36.8,1,0,0,3,45,2,12,13,2,2,0,0.0,0.5,0.21,5.0,100.0
坂口慧,2014-02,トヨタ自動車サンホークス,1,12,17,8,1,1,12.5,0.0,0,0,0,3,27,1,10,8,2,1,0,,0.06,0.18,1.9,50.0
坂口慧,2014-03,トヨタ自動車サンホークス,1,21,9,3,1,0,33.3,33.3,0,0,0,3,21,2,8,5,2,1,0,,0.11,0.33,6.0,50.0
塩大地,2013-12,きんでんトリニティーブリッツ,11,36,11,49,26,1,53.1,51.0,0,0,0,5,18,0,1,3,8,5,0,,2.36,0.45,2.8,62.5
塩大地,2014-01,きんでんトリニティーブリッツ,11,5,17,78,40,4,51.3,46.2,0,0,0,12,29,0,4,2,1,1,0,,2.35,0.71,-1.7,100.0
塩大地,2014-02,きんでんトリニティーブリッツ,11,8,17,71,26,3,36.6,32.4,0,0,0,14,30,0,2,7,6,3,0,,1.53,0.82,4.2,50.0
塩大地,2014-03,きんでんトリニティーブリッツ,11,24,31,98,47,9,48.0,38.8,0,0,0,15,54,5,6,16,6,4,0,,1.52,0.48,13.9,66.7
壇亮太,2014-01,兵庫デルフィーノ,17,4,12,32,12,8,37.5,12.5,0,0,0,3,32,1,4,4,2,0,0,,1.0,0.25,3.1,0.0
壇亮太,2014-02,兵庫デルフィーノ,17,12,14,38,17,5,44.7,31.6,0,0,0,4,27,0,6,5,1,1,0,,1.21,0.29,-0.9,100.0
壇亮太,2014-03,兵庫デルフィーノ,17,15,15,38,13,3,34.2,26.3,0,0,0,7,21,0,2,2,2,0,0,,0.87,0.47,0.0,0.0
大下将,2013-12,東京ヴェルディ,18,12,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大下将,2014-02,東京ヴェルディ,18,6,2,5,2,0,40.0,40.0,0,0,0,0,2,0,0,1,0,0,0,,1.0,0.0,12.5,
大下将,2014-03,東京ヴェルディ,18,18,19,69,26,3,37.7,33.3,0,0,0,15,38,0,4,9,0,0,0,,1.37,0.79,3.3,
大保亮太朗,2013-12,トヨタ自動車サンホークス,9,24,7,25,8,1,32.0,28.0,0,0,0,6,18,0,0,2,1,1,0,,1.14,0.86,2.8,100.0
大保亮太朗,2014-01,トヨタ自動車サンホークス,9,5,18,62,26,6,41.9,32.3,0,0,0,6,62,1,0,12,1,1,0,,1.44,0.33,6.5,100.0
大保亮太朗,2014-02,トヨタ自動車サンホークス,9,12,21,76,36,6,47.4,39.5,0,0,0,4,54,1,3,11,0,0,0,,1.71,0.19,5.6,
大保亮太朗,2014-03,トヨタ自動車サンホークス,9,21,24,108,47,5,43.5,38.9,0,0,0,17,72,0,2,23,0,0,0,,1.96,0.71,7.3,
大原悠,2013-12,近畿クラブスフィーダ,16,12,2,0,0,0,,,0,0,0,0,0,0,0,0,12,5,0,,0.0,0.0,,41.7
大原悠,2014-01,近畿クラブスフィーダ,16,1,2,0,0,0,,,0,0,0,0,0,0,0,0,18,8,0,,0.0,0.0,,44.4
大原悠,2014-03,近畿クラブスフィーダ,16,15,6,0,0,0,,,0,0,0,0,6,0,0,3,15,11,0,,0.0,0.0,12.5,73.3
大泊進祐,2013-12,トヨタ自動車サンホークス,16,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,
大泊進祐,2014-01,トヨタ自動車サンホークス,16,5,9,7,2,0,28.6,28.6,0,0,0,6,23,0,5,6,2,2,0,,0.22,0.67,1.1,100.0
大泊進祐,2014-02,トヨタ自動車サンホークス,16,12,16,10,3,0,30.0,30.0,0,0,0,3,46,0,5,14,2,2,0,,0.19,0.19,4.9,100.0
