試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,1,,福田記代子,3,■,■,■,nan,nan,26,8,1,30.8,26.9,2.67,0,0,0,-,3,1.00,8,0,0,3,9.4,8,4,0,50.0,11
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,2,,江藤直美,3,■,■,■,nan,nan,19,8,1,42.1,36.8,2.67,0,0,0,-,0,-,15,0,2,4,6.7,0,0,0,-,8
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,4,,多治見麻子,3,■,■,■,nan,nan,13,8,0,61.5,61.5,2.67,0,0,0,-,2,0.67,10,0,2,1,2.5,17,15,0,88.2,10
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,5,,島崎みゆき,3,■,■,■,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,3,1.00,8,0,2,2,6.2,1,0,0,0.0,3
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,6,L,田中姿子,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,12,0,66.7,0
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,7,,谷口雅美,2,nan,□,■,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,0,-,1,0,1,0,0.0,2,1,0,50.0,1
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,8,,渡邉悠美,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,11,,小玉佐知子,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,13,,宝来麻紀子,3,■,■,■,nan,nan,17,3,0,17.6,17.6,1.00,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,3
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,14,,西村光代,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,17,,久保山沙織,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,5,3,0,60.0,0
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,18,,落合真理,3,■,■,□,nan,nan,25,3,3,12.0,0.0,1.00,0,0,0,-,2,0.67,9,0,0,0,0.0,11,7,0,63.6,5
2001-01-06,日立ベルフィーユ,NECレッドロケッツ,0,3,0,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,106,31,5,29.2,24.5,10.33,0,0,0,-,10,3.33,59,0,7,10,4.2,62,42,0,67.7,41
