大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,東レアローズ,24,92,28,17,1,60.7,0,0,0,-,0.18,12,0.13,361,3,13,18,104,10.4,5,0,0,0.0,17,12,16,45
スターカンファレンス,東レアローズ,15,58,18,11,0,61.1,0,0,0,-,0.19,10,0.17,211,2,8,11,70,11.7,1,0,0,0.0,11,10,10,31
交流戦,東レアローズ,6,21,7,3,1,42.9,0,0,0,-,0.14,2,0.10,98,0,3,3,24,8.4,2,0,0,0.0,3,2,3,8
ファイナル８・Ａグループ,東レアローズ,3,13,3,3,0,100.0,0,0,0,-,0.23,0,-,52,1,2,4,10,8.7,2,0,0,0.0,3,0,3,6
V.LEAGUE DIVISION1 WOMEN 2018-19,東レアローズ,33,126,62,37,1,59.7,0,0,0,-,0.29,17,0.13,572,4,24,20,174,11.6,4,0,0,0.0,37,17,28,82
Western Conference,東レアローズ,8,33,9,3,0,33.3,0,0,0,-,0.09,4,0.12,135,1,5,6,34,9.6,1,0,0,0.0,3,4,6,13
交流戦,東レアローズ,12,46,30,23,0,76.7,0,0,0,-,0.50,6,0.13,242,3,8,8,81,12.1,3,0,0,0.0,23,6,11,40
ファイナル８,東レアローズ,7,28,17,9,0,52.9,0,0,0,-,0.32,7,0.25,117,0,8,1,36,14.3,0,0,0,-,9,7,8,24
ファイナル３,東レアローズ,3,10,3,0,0,0.0,0,0,0,-,-,0,-,41,0,2,3,12,10.4,0,0,0,-,0,0,2,2
ファイナル,東レアローズ,3,9,3,2,1,66.7,0,0,0,-,0.22,0,-,37,0,1,2,11,8.8,0,0,0,-,2,0,1,3
レギュラーシーズン通算,,41,158,64,40,1,62.5,0,0,0,-,0.25,22,0.14,686,6,24,28,209,11.0,7,0,0,0.0,40,22,30,92
通算,,57,218,90,54,2,60.0,0,0,0,-,0.25,29,0.13,933,7,37,38,278,11.1,9,0,0,0.0,54,29,44,127
