大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,東レアローズ,24,88,320,148,15,46.2,0,0,0,-,1.68,50,0.57,221,0,6,9,37,5.9,12,7,3,70.8,148,50,6,204
スターカンファレンス,東レアローズ,15,58,217,106,5,48.8,0,0,0,-,1.83,30,0.52,160,0,4,7,32,6.4,6,3,2,66.7,106,30,4,140
交流戦,東レアローズ,6,17,58,22,6,37.9,0,0,0,-,1.29,9,0.53,33,0,1,1,2,3.8,3,3,0,100.0,22,9,1,32
ファイナル８・Ａグループ,東レアローズ,3,13,45,20,4,44.4,0,0,0,-,1.54,11,0.85,28,0,1,1,3,5.4,3,1,1,50.0,20,11,1,32
V.LEAGUE DIVISION1 WOMEN 2018-19,東レアローズ,32,114,448,190,17,42.4,1,0,0,0.0,1.67,56,0.49,248,2,8,5,58,9.4,10,5,1,55.0,190,56,10,256
Western Conference,東レアローズ,8,30,107,34,5,31.8,0,0,0,-,1.13,16,0.53,67,0,1,0,13,6.3,5,3,0,60.0,34,16,1,51
交流戦,東レアローズ,12,46,181,86,8,47.5,0,0,0,-,1.87,27,0.59,107,1,5,4,29,11.4,5,2,1,50.0,86,27,6,119
ファイナル８,東レアローズ,6,20,76,35,0,46.1,1,0,0,0.0,1.75,8,0.40,34,0,2,0,7,11.0,0,0,0,-,35,8,2,45
ファイナル３,東レアローズ,3,10,53,21,3,39.6,0,0,0,-,2.10,3,0.30,18,1,0,1,6,12.5,0,0,0,-,21,3,1,25
ファイナル,東レアローズ,3,8,31,14,1,45.2,0,0,0,-,1.75,2,0.25,22,0,0,0,3,3.4,0,0,0,-,14,2,0,16
