大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION1 WOMEN,東レアローズ,24,78,0,0,0,-,0,0,0,-,-,0,-,119,0,2,5,25,5.9,82,35,18,53.7,0,0,2,2
スターカンファレンス,東レアローズ,15,48,0,0,0,-,0,0,0,-,-,0,-,80,0,1,3,17,5.6,65,31,13,57.7,0,0,1,1
交流戦,東レアローズ,6,19,0,0,0,-,0,0,0,-,-,0,-,25,0,1,1,8,11.0,9,2,3,38.9,0,0,1,1
ファイナル８・Ａグループ,東レアローズ,3,11,0,0,0,-,0,0,0,-,-,0,-,14,0,0,1,0,-1.8,8,2,2,37.5,0,0,0,0
V.LEAGUE DIVISION1 WOMEN 2018-19,東レアローズ,33,121,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,340,163,71,58.4,0,0,0,0
Western Conference,東レアローズ,8,33,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,102,50,23,60.3,0,0,0,0
交流戦,東レアローズ,12,46,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,185,91,32,57.8,0,0,0,0
ファイナル８,東レアローズ,7,26,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,43,21,11,61.6,0,0,0,0
ファイナル３,東レアローズ,3,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
ファイナル,東レアローズ,3,8,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,10,1,5,35.0,0,0,0,0
Ｖ・プレミアリーグ女子 2017/18,東レアローズ,26,44,0,0,0,-,0,0,0,-,-,0,-,10,0,0,1,3,5.0,11,3,2,36.4,0,0,0,0
レギュラーラウンド,東レアローズ,21,26,0,0,0,-,0,0,0,-,-,0,-,10,0,0,1,3,5.0,11,3,2,36.4,0,0,0,0
ファイナル６,東レアローズ,5,18,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
皇后杯全日本選手権大会,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,0,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・プレミアリーグ女子 2016/17,東レアローズ,19,37,0,0,0,-,0,0,0,-,-,0,-,14,0,0,1,6,10.7,5,3,0,60.0,0,0,0,0
レギュラーラウンド,東レアローズ,14,25,0,0,0,-,0,0,0,-,-,0,-,10,0,0,0,5,12.5,5,3,0,60.0,0,0,0,0
ファイナル６,東レアローズ,5,12,0,0,0,-,0,0,0,-,-,0,-,4,0,0,1,1,6.2,0,0,0,-,0,0,0,0
皇后杯全日本選手権大会,,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーラウンド,,1,3,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
レギュラーシーズン通算,,76,197,0,0,0,-,0,0,0,-,-,0,-,125,0,2,5,33,7.2,377,180,73,57.4,0,0,2,2
通算,,104,283,0,0,0,-,0,0,0,-,-,0,-,143,0,2,7,34,6.1,438,204,91,57.0,0,0,2,2
