試合日,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2008-03-28,03,堺ブレイザーズ,サントリーサンバーズ,10,,木内学,1,nan,nan,□,nan,nan,1,0,1,0.0,-100.0,-,1,0,1,0.0,0,-,3,0,1,1,8.3,1,0,0,0.0,0
2008-03-28,03,堺ブレイザーズ,サントリーサンバーズ,11,L,増野彰,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,10,0,90.9,0
2008-03-28,03,堺ブレイザーズ,サントリーサンバーズ,15,,伊藤信博,3,■,■,■,nan,nan,11,5,0,45.5,45.5,1.67,0,0,0,-,1,0.33,8,0,2,3,9.4,1,1,0,100.0,6
2008-03-28,03,堺ブレイザーズ,サントリーサンバーズ,16,,西尾太作,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2008-03-28,03,堺ブレイザーズ,サントリーサンバーズ,18,,大道大輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-29,03,東レアローズ,堺ブレイザーズ,1,,富松崇彰,5,■,■,■,■,■,7,3,2,42.9,14.3,0.60,0,0,0,-,6,1.20,12,0,3,3,6.2,0,0,0,-,9
2008-03-29,03,東レアローズ,堺ブレイザーズ,2,L,田辺修,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,20,0,87.0,0
2008-03-29,03,東レアローズ,堺ブレイザーズ,5,,笠原紀久,3,nan,□,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2008-03-29,03,東レアローズ,堺ブレイザーズ,7,,齋藤信治,3,nan,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-29,03,東レアローズ,堺ブレイザーズ,8,,高杉洋平,2,□,nan,nan,nan,□,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2008-03-29,03,東レアローズ,堺ブレイザーズ,9,,阿部裕太,4,■,nan,□,■,■,5,2,1,40.0,20.0,0.50,0,0,0,-,4,1.00,7,0,0,4,14.3,0,0,0,-,6
2008-03-29,03,東レアローズ,堺ブレイザーズ,10,,越谷章,5,■,■,■,■,■,20,11,1,55.0,50.0,2.20,0,0,0,-,1,0.20,17,0,1,4,5.9,42,34,0,81.0,12
2008-03-29,03,東レアローズ,堺ブレイザーズ,11,,アラウジョダシルバレアンドロ,5,■,■,■,■,■,55,25,12,45.5,23.6,5.00,31,11,7,35.5,1,0.20,16,1,7,6,14.4,0,0,0,-,27
2008-03-29,03,東レアローズ,堺ブレイザーズ,14,,今田祐介,2,■,■,nan,nan,nan,13,4,2,30.8,15.4,2.00,2,1,0,50.0,1,0.50,4,0,3,0,0.0,4,2,0,50.0,5
2008-03-29,03,東レアローズ,堺ブレイザーズ,17,,篠田歩,5,■,■,■,■,■,16,10,2,62.5,50.0,2.00,0,0,0,-,2,0.40,23,0,0,13,14.1,3,2,0,66.7,12
2008-03-29,03,東レアローズ,堺ブレイザーズ,18,,米山裕太,4,nan,□,■,■,■,13,7,0,53.8,53.8,1.75,0,0,0,-,2,0.50,20,0,0,3,3.8,12,8,0,66.7,9
2008-03-29,03,東レアローズ,堺ブレイザーズ,20,,山本太二,2,nan,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.50,3,0,0,3,25.0,0,0,0,-,1
2008-03-29,03,堺ブレイザーズ,東レアローズ,1,,澤畠雄一郎,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,0,26.7,0,0,0,-,1
2008-03-29,03,堺ブレイザーズ,東レアローズ,3,,石島雄介,5,■,■,■,■,■,24,12,1,50.0,45.8,2.40,3,2,0,66.7,5,1.00,15,0,2,2,3.3,15,11,0,73.3,17
2008-03-29,03,堺ブレイザーズ,東レアローズ,4,,北島武,5,■,■,■,■,■,19,8,1,42.1,36.8,1.60,3,2,1,66.7,0,-,14,0,4,3,5.4,43,23,0,53.5,8
2008-03-29,03,堺ブレイザーズ,東レアローズ,5,,朝長孝介,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2008-03-29,03,堺ブレイザーズ,東レアローズ,6,,千葉進也,2,nan,nan,nan,□,□,5,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,8,3,0,37.5,0
2008-03-29,03,堺ブレイザーズ,東レアローズ,7,,エンダキエムブレイ,5,■,■,■,■,■,53,21,5,39.6,30.2,4.20,30,15,3,50.0,0,-,23,1,6,6,10.0,0,0,0,-,22
2008-03-29,03,堺ブレイザーズ,東レアローズ,8,,金井修也,5,■,■,■,■,■,2,2,0,100.0,100.0,0.40,0,0,0,-,0,-,11,0,1,0,0.0,0,0,0,-,2
2008-03-29,03,堺ブレイザーズ,東レアローズ,10,,木内学,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-29,03,堺ブレイザーズ,東レアローズ,11,L,増野彰,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,17,0,68.0,0
2008-03-29,03,堺ブレイザーズ,東レアローズ,15,,伊藤信博,5,■,■,■,■,■,14,4,2,28.6,14.3,0.80,0,0,0,-,3,0.60,12,0,2,2,4.2,0,0,0,-,7
2008-03-29,03,堺ブレイザーズ,東レアローズ,16,,西尾太作,2,nan,□,nan,□,nan,6,1,1,16.7,0.0,0.50,6,1,1,16.7,0,-,1,0,0,0,0.0,0,0,0,-,1
2008-03-29,03,堺ブレイザーズ,東レアローズ,18,,大道大輔,5,□,■,■,■,■,7,4,0,57.1,57.1,0.80,0,0,0,-,1,0.20,17,0,0,3,4.4,2,1,0,50.0,5
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,1,,山村宏太,5,■,■,■,■,■,13,5,0,38.5,38.5,1.00,0,0,0,-,2,0.40,17,0,0,5,7.4,0,0,0,-,7
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,3,,坂本雄一郎,5,■,■,■,■,■,10,7,1,70.0,60.0,1.40,0,0,0,-,4,0.80,15,0,2,5,8.3,0,0,0,-,11
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,4,,吉田譲,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,6,,栗原圭介,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,0,-,14,0,0,3,5.4,1,0,0,0.0,0
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,7,,越川優,5,■,■,■,■,■,40,25,3,62.5,55.0,5.00,11,9,0,81.8,1,0.20,20,1,4,7,12.8,26,18,0,69.2,27
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,8,,レオナルドメロ,5,■,■,■,■,■,44,20,3,45.5,38.6,4.00,20,8,3,40.0,3,0.60,20,1,5,4,10.0,0,0,0,-,24
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,9,,桑田鎮典,4,■,■,■,■,nan,9,4,1,44.4,33.3,1.00,0,0,0,-,0,-,12,0,1,1,2.1,39,22,0,56.4,4
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,10,,荻野正二,2,nan,nan,nan,□,■,3,0,0,0.0,0.0,-,0,0,0,-,3,1.50,4,0,1,0,0.0,8,4,0,50.0,3
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,11,L,津曲勝利,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,9,0,60.0,0
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,12,,木原丈裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,17,,阿南卓,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-29,03,サントリーサンバーズ,パナソニックパンサーズ,19,,冨士田裕大,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,2,,宇佐美大輔,5,■,■,□,■,■,0,0,0,,,-,0,0,0,-,0,-,13,0,2,4,7.7,0,0,0,-,0
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,3,,フォンテレスフェリペ,5,■,■,■,■,■,38,20,7,52.6,34.2,4.00,15,10,2,66.7,4,0.80,16,0,7,5,7.8,21,16,0,76.2,24
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,4,,今井啓介,2,nan,nan,nan,□,■,1,0,0,0.0,0.0,-,0,0,0,-,2,1.00,1,0,0,0,0.0,0,0,0,-,2
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,5,,山本隆弘,5,■,■,■,■,■,59,26,6,44.1,33.9,5.20,24,8,4,33.3,1,0.20,20,0,3,11,13.8,0,0,0,-,27
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,6,,白澤健児,5,■,■,■,■,■,7,6,0,85.7,85.7,1.20,0,0,0,-,3,0.60,15,2,0,5,19.0,3,3,0,100.0,11
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,7,,岩田正之,2,nan,□,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,1,0,0,0.0,0
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,8,,川村慎二,3,nan,nan,□,■,■,8,3,0,37.5,37.5,1.00,1,1,0,100.0,1,0.33,7,0,1,2,7.1,19,13,0,68.4,4
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,12,,森田亜貴斗,4,■,■,■,■,nan,7,3,0,42.9,42.9,0.75,0,0,0,-,1,0.25,11,0,0,4,9.1,0,0,0,-,4
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,13,,枩田優介,1,nan,□,nan,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,1,1.00,1,0,0,0,0.0,1,1,0,100.0,1
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,14,,小糸敬夫,3,□,nan,nan,□,□,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,0
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,17,L,永野健,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,8,0,72.7,0
2008-03-29,03,パナソニックパンサーズ,サントリーサンバーズ,18,,谷村孝,4,■,■,■,nan,□,4,3,1,75.0,50.0,0.75,1,0,1,0.0,0,-,12,0,2,2,4.2,35,22,0,62.9,3
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,2,,宇佐美大輔,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,1,0.33,1,0,0,1,25.0,0,0,0,-,1
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,3,,フォンテレスフェリペ,4,■,■,■,■,nan,39,19,5,48.7,35.9,4.75,10,4,1,40.0,0,-,13,0,6,4,7.7,24,18,0,75.0,19
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,4,,今井啓介,1,nan,□,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,5,,山本隆弘,4,■,■,■,■,nan,33,18,1,54.5,51.5,4.50,14,9,1,64.3,0,-,17,2,3,9,22.6,0,0,0,-,20
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,6,,白澤健児,4,■,■,■,■,nan,6,2,1,33.3,16.7,0.50,0,0,0,-,1,0.25,10,0,1,3,7.5,0,0,0,-,3
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,7,,岩田正之,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,15,1,0,8,20.0,0,0,0,-,1
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,8,,川村慎二,2,□,□,nan,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,3,0,1,2,16.7,7,3,0,42.9,1
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,11,,久保尚志,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,2,1,6.2,0,0,0,-,0
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,12,,森田亜貴斗,4,■,■,■,■,nan,11,6,1,54.5,45.5,1.50,0,0,0,-,1,0.25,6,0,0,4,16.7,1,0,0,0.0,7
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,14,,小糸敬夫,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,8,0,0,6,18.8,0,0,0,-,0
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3,0
2008-03-30,03,パナソニックパンサーズ,堺ブレイザーズ,18,,谷村孝,4,■,■,■,■,nan,16,13,0,81.2,81.2,3.25,0,0,0,-,1,0.25,10,0,1,2,5.0,24,13,0,54.2,14
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,1,,澤畠雄一郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,3,,石島雄介,4,■,■,■,■,nan,26,9,5,34.6,15.4,2.25,2,1,1,50.0,0,-,11,0,0,3,6.8,18,7,0,38.9,9
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,4,,北島武,4,■,■,■,■,nan,23,11,2,47.8,39.1,2.75,5,2,1,40.0,0,-,14,0,4,2,3.6,41,14,0,34.1,11
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,5,,朝長孝介,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,12,1,0,5,17.1,0,0,0,-,2
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,6,,千葉進也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,7,,エンダキエムブレイ,4,■,■,■,■,nan,39,17,4,43.6,33.3,4.25,13,7,1,53.8,1,0.25,14,2,6,3,16.8,0,0,0,-,20
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,8,,金井修也,1,■,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,1,1.00,3,0,0,1,8.3,0,0,0,-,1
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,10,,木内学,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,11,L,増野彰,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,8,0,57.1,0
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,15,,伊藤信博,4,■,■,■,■,nan,12,6,0,50.0,50.0,1.50,0,0,0,-,2,0.50,12,0,2,4,8.3,0,0,0,-,8
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,16,,西尾太作,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-03-30,03,堺ブレイザーズ,パナソニックパンサーズ,18,,大道大輔,4,■,■,■,■,nan,12,6,0,50.0,50.0,1.50,0,0,0,-,2,0.50,17,1,1,5,12.1,2,2,0,100.0,9
2008-03-30,03,サントリーサンバーズ,東レアローズ,1,,山村宏太,3,■,■,■,nan,nan,9,4,1,44.4,33.3,1.33,0,0,0,-,2,0.67,10,0,1,2,5.0,0,0,0,-,6
2008-03-30,03,サントリーサンバーズ,東レアローズ,3,,坂本雄一郎,3,■,■,■,nan,nan,7,4,1,57.1,42.9,1.33,0,0,0,-,2,0.67,6,0,0,1,4.2,0,0,0,-,6
2008-03-30,03,サントリーサンバーズ,東レアローズ,4,,吉田譲,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2008-03-30,03,サントリーサンバーズ,東レアローズ,6,,栗原圭介,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,2,0.67,11,0,1,3,6.8,0,0,0,-,2
2008-03-30,03,サントリーサンバーズ,東レアローズ,7,,越川優,3,■,■,■,nan,nan,28,13,3,46.4,35.7,4.33,15,5,3,33.3,2,0.67,12,1,0,4,15.0,9,5,0,55.6,16
2008-03-30,03,サントリーサンバーズ,東レアローズ,8,,レオナルドメロ,3,■,■,■,nan,nan,38,14,5,36.8,23.7,4.67,19,5,4,26.3,1,0.33,11,0,2,1,2.3,0,0,0,-,15
2008-03-30,03,サントリーサンバーズ,東レアローズ,9,,桑田鎮典,3,□,■,■,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,0,-,8,0,0,2,6.2,16,12,0,75.0,0
2008-03-30,03,サントリーサンバーズ,東レアローズ,10,,荻野正二,2,■,nan,□,nan,nan,13,1,0,7.7,7.7,0.50,0,0,0,-,1,0.50,6,0,1,0,0.0,28,23,0,82.1,2
2008-03-30,03,サントリーサンバーズ,東レアローズ,11,L,津曲勝利,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,13,0,86.7,0
2008-03-30,03,サントリーサンバーズ,東レアローズ,12,,木原丈裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
