名前,チーム,背番号,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
枩田優介,パナソニックパンサーズ,13,1,1,0,1,0.0,-100.0,0,0,0,1,1,0,0,0,1,1,0,,0.0,1.0,0.0,100.0
栗原圭介,サントリーサンバーズ,6,11,0,0,0,,,0,0,0,2,36,0,3,9,1,0,0,,0.0,0.2,4.2,0.0
桑田鎮典,サントリーサンバーズ,9,8,11,4,1,36.4,27.3,0,0,0,0,20,0,1,3,57,35,0,,0.5,0.0,2.5,61.4
森田亜貴斗,パナソニックパンサーズ,12,13,25,12,1,48.0,44.0,0,0,0,5,29,0,1,8,4,3,0,,0.9,0.4,6.0,75.0
永野健,パナソニックパンサーズ,17,14,0,0,0,,,0,0,0,0,0,0,0,0,42,29,0,,0.0,0.0,,69.0
津曲勝利,サントリーサンバーズ,11,11,0,0,0,,,0,0,0,0,0,0,0,0,40,27,0,,0.0,0.0,,67.5
澤畠雄一郎,堺ブレイザーズ,1,4,10,2,0,20.0,20.0,0,0,0,1,11,1,0,2,1,0,0,,0.5,0.2,13.6,0.0
田辺修,東レアローズ,2,13,0,0,0,,,0,0,0,0,0,0,0,0,47,39,0,,0.0,0.0,,83.0
白澤健児,パナソニックパンサーズ,6,14,22,12,2,54.5,45.5,0,0,0,6,40,2,2,10,8,7,0,,0.9,0.4,10.0,87.5
石島雄介,堺ブレイザーズ,3,12,61,27,7,44.3,32.8,8,6,1,5,34,0,2,5,51,27,0,75.0,2.2,0.4,2.2,52.9
笠原紀久,東レアローズ,5,7,0,0,0,,,0,0,0,0,10,0,0,1,0,0,0,,0.0,0.0,2.5,
篠田歩,東レアローズ,17,13,38,22,5,57.9,44.7,0,0,0,8,50,0,0,18,4,2,0,,1.7,0.6,9.0,50.0
米山裕太,東レアローズ,18,9,36,17,2,47.2,41.7,1,0,0,5,35,0,1,4,28,19,0,0.0,1.9,0.6,2.1,67.9
荻野正二,サントリーサンバーズ,10,7,28,7,0,25.0,25.0,1,0,0,4,22,0,2,2,54,40,0,0.0,1.0,0.6,0.0,74.1
西尾太作,堺ブレイザーズ,16,4,6,1,1,16.7,0.0,6,1,1,0,4,0,2,0,0,0,0,16.7,0.2,0.0,-12.5,
谷村孝,パナソニックパンサーズ,18,13,30,22,2,73.3,66.7,1,0,1,4,39,0,3,7,91,58,0,0.0,1.7,0.3,2.6,63.7
越川優,サントリーサンバーズ,7,11,86,51,8,59.3,50.0,34,19,4,4,46,5,7,12,52,34,0,55.9,4.6,0.4,13.6,65.4
越谷章,東レアローズ,10,13,47,22,2,46.8,42.6,1,1,0,2,40,2,4,6,134,106,0,100.0,1.7,0.2,6.2,79.1
金井修也,堺ブレイザーズ,8,9,3,2,1,66.7,33.3,0,0,0,2,21,1,3,2,1,0,0,,0.2,0.2,3.6,0.0
阿南卓,サントリーサンバーズ,17,7,1,0,0,0.0,0.0,0,0,0,0,2,0,1,0,0,0,0,,0.0,0.0,-12.5,
阿部裕太,東レアローズ,9,12,9,3,2,33.3,11.1,0,0,0,7,31,0,2,11,0,0,0,,0.2,0.6,7.3,
高杉洋平,東レアローズ,8,8,0,0,0,,,0,0,0,0,10,0,2,2,0,0,0,,0.0,0.0,0.0,
齋藤信治,東レアローズ,7,8,2,2,0,100.0,100.0,0,0,0,1,5,0,0,1,0,0,0,,0.2,0.1,5.0,
