試合日,年月,月,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,1,,盛重龍,5,■,■,■,■,■,30,10,3,33.3,23.3,2.00,3,0,3,0.0,2,0.40,20,0,1,6,7.5,18,14,0,77.8,12
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,2,,北川祐介,5,■,■,■,■,■,11,8,0,72.7,72.7,1.60,0,0,0,-,4,0.80,18,0,0,1,1.4,1,1,0,100.0,12
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,6,,甲斐祐之,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,7,L,花野裕祥,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,22,0,88.0,0
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,8,,井上崇昭,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,9,,川浦博昭,5,■,■,■,■,■,19,14,0,73.7,73.7,2.80,0,0,0,-,1,0.20,13,0,3,1,1.9,2,2,0,100.0,15
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,11,L,森佑之,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,13,,岡本秀明,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,3,0,2,0,0.0,0,0,0,-,0
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,15,,高橋和人,5,■,■,■,■,■,36,24,1,66.7,63.9,4.80,9,5,0,55.6,0,-,24,2,4,6,14.6,47,34,0,72.3,26
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,16,,オーリマンマイケル,5,■,■,■,■,■,41,16,6,39.0,24.4,3.20,14,6,2,42.9,0,-,21,2,8,2,11.0,0,0,0,-,18
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,17,,佐藤和哉,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,19,,島野俊一,1,,,,□,,1,0,0,0.0,0.0,-,0,0,0,-,1,1.00,1,0,0,0,0.0,0,0,0,-,1
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,21,,高橋幸造,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.20,14,0,3,4,7.1,0,0,0,-,1
2008-11-08,2008-11,11,豊田合成トレフェルサ,NECブルーロケッツ,22,,松永理生,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2008-11-08,2008-11,11,NECブルーロケッツ,豊田合成トレフェルサ,1,,金子隆行,4,,□,■,■,■,21,11,4,52.4,33.3,2.75,7,5,0,71.4,1,0.25,14,0,2,0,0.0,14,12,0,85.7,12
2008-11-08,2008-11,11,NECブルーロケッツ,豊田合成トレフェルサ,2,L,古賀幸一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,35,31,0,88.6,0
