名前,年月,チーム,背番号,月,出場数,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,バックアタック打数,バックアタック得点,バックアタック失点,ブロック得点,サーブ打数,サーブ得点,サーブ失点,サーブ効果,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,総得点,バックアタック決定率,アタックセット平均,ブロックセット平均,サーブ効果率,サーブレシーブ成功率
ゴメスエルナルド,2009-01,JTサンダーズ,15,7,27,299,160,24,53.5,45.5,114,57,10,13,99,6,21,33,1,0,0,179,50.0,5.93,0.48,9.1,0.0
ゴメスエルナルド,2009-02,JTサンダーズ,15,14,26,287,127,26,44.3,35.2,123,52,16,15,83,5,22,27,2,1,0,147,42.3,4.88,0.58,7.5,50.0
ゴメスエルナルド,2009-03,JTサンダーズ,15,18,22,249,132,18,53.0,45.8,108,57,8,15,81,6,17,32,0,0,0,153,52.8,6.0,0.68,12.0,
デジデリオダニエル,2008-11,NECブルーロケッツ,23,66,22,187,68,13,36.4,29.4,59,21,4,12,72,3,10,11,60,38,0,83,35.6,3.09,0.55,4.5,63.3
デジデリオダニエル,2008-12,NECブルーロケッツ,23,24,10,81,32,4,39.5,34.6,22,9,1,4,36,1,4,11,15,8,0,37,40.9,3.2,0.4,7.6,53.3
デジデリオダニエル,2009-01,NECブルーロケッツ,23,7,24,170,86,8,50.6,45.9,56,35,1,12,95,6,18,29,18,11,0,104,62.5,3.58,0.5,9.2,61.1
デジデリオダニエル,2009-02,NECブルーロケッツ,23,14,24,168,72,10,42.9,36.9,41,20,5,12,88,6,16,29,43,19,0,90,48.8,3.0,0.5,10.5,44.2
デジデリオダニエル,2009-03,NECブルーロケッツ,23,18,22,175,81,12,46.3,39.4,56,29,5,11,78,2,14,33,19,10,0,94,51.8,3.68,0.5,8.7,52.6
フォンテレスフェリペ,2008-11,パナソニックパンサーズ,3,66,24,191,82,24,42.9,30.4,44,21,8,21,79,6,24,24,90,67,0,109,47.7,3.42,0.88,7.6,74.4
フォンテレスフェリペ,2008-12,パナソニックパンサーズ,3,24,9,89,56,7,62.9,55.1,20,12,4,11,29,2,6,11,60,40,0,69,60.0,6.22,1.22,11.2,66.7
フォンテレスフェリペ,2009-01,パナソニックパンサーズ,3,7,28,196,116,25,59.2,46.4,34,21,7,7,104,5,41,31,214,145,0,128,61.8,4.14,0.25,2.4,67.8
フォンテレスフェリペ,2009-02,パナソニックパンサーズ,3,14,28,182,93,25,51.1,37.4,40,19,9,12,104,6,28,36,197,136,0,111,47.5,3.32,0.43,7.7,69.0
フォンテレスフェリペ,2009-03,パナソニックパンサーズ,3,15,14,66,32,7,48.5,37.9,8,1,2,7,45,6,15,16,68,48,0,45,12.5,2.29,0.5,13.9,70.6
ボヨビッチデヤン,2008-11,東レアローズ,12,66,23,258,135,18,52.3,45.3,99,55,6,9,88,3,26,14,0,0,0,147,55.6,5.87,0.39,0.0,
ボヨビッチデヤン,2008-12,東レアローズ,12,24,9,91,51,4,56.0,51.6,37,24,1,7,31,2,7,9,0,0,0,60,64.9,5.67,0.78,8.1,
ボヨビッチデヤン,2009-01,東レアローズ,12,7,25,252,129,23,51.2,42.1,107,43,16,18,96,4,22,30,0,0,0,151,40.2,5.16,0.72,6.2,
ボヨビッチデヤン,2009-02,東レアローズ,12,14,27,264,136,16,51.5,45.5,99,45,8,14,119,13,35,31,0,0,0,163,45.5,5.04,0.52,10.1,
ボヨビッチデヤン,2009-03,東レアローズ,12,18,21,175,93,16,53.1,44.0,68,34,10,9,80,4,19,31,0,0,0,106,50.0,4.43,0.43,8.8,
レオナルドメロ,2008-11,サントリーサンバーズ,8,66,23,212,122,17,57.5,49.5,84,48,10,21,82,0,22,18,0,0,0,143,57.1,5.3,0.91,-1.2,
レオナルドメロ,2008-12,サントリーサンバーズ,8,24,8,94,51,10,54.3,43.6,39,20,4,2,26,1,2,11,0,0,0,54,51.3,6.38,0.25,12.5,
レオナルドメロ,2009-01,サントリーサンバーズ,8,4,16,112,61,9,54.5,46.4,39,15,4,5,45,1,14,8,1,1,0,67,38.5,3.81,0.31,-1.1,100.0
レオナルドメロ,2009-02,サントリーサンバーズ,8,14,29,273,129,30,47.3,36.3,117,56,17,12,102,2,21,25,0,0,0,143,47.9,4.45,0.41,2.9,
レオナルドメロ,2009-03,サントリーサンバーズ,8,12,13,112,57,13,50.9,39.3,46,21,9,7,43,2,9,15,0,0,0,66,45.7,4.38,0.54,8.1,
三上圭治郎,2008-11,NECブルーロケッツ,9,66,11,47,19,6,40.4,27.7,9,3,2,3,34,0,4,8,75,59,0,22,33.3,1.73,0.27,2.9,78.7
三上圭治郎,2008-12,NECブルーロケッツ,9,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
三上圭治郎,2009-01,NECブルーロケッツ,9,7,19,93,36,16,38.7,21.5,22,14,2,2,61,2,13,21,188,139,0,40,63.6,1.89,0.11,6.6,73.9
三上圭治郎,2009-02,NECブルーロケッツ,9,14,13,71,31,9,43.7,31.0,11,4,3,3,45,0,11,7,117,74,0,34,36.4,2.38,0.23,-2.2,63.2
三上圭治郎,2009-03,NECブルーロケッツ,9,12,4,17,8,3,47.1,29.4,4,1,1,0,10,1,3,0,42,29,0,9,25.0,2.0,0.0,2.5,69.0
上田剛史,2008-11,サントリーサンバーズ,5,66,1,8,2,0,25.0,25.0,3,2,0,0,1,0,0,0,0,0,0,2,66.7,2.0,0.0,0.0,
上田剛史,2008-12,サントリーサンバーズ,5,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
上田剛史,2009-01,サントリーサンバーズ,5,2,3,16,3,0,18.8,18.8,7,0,0,1,5,0,0,1,0,0,0,4,0.0,1.0,0.33,5.0,
中山大祐,2008-11,JTサンダーズ,8,11,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中山大祐,2008-12,JTサンダーズ,8,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中山大祐,2009-01,JTサンダーズ,8,7,5,0,0,0,,,0,0,0,0,2,0,1,0,22,14,0,0,,0.0,0.0,-12.5,63.6
中山大祐,2009-02,JTサンダーズ,8,14,7,11,4,0,36.4,36.4,2,1,0,0,6,1,2,2,6,4,0,5,50.0,0.57,0.0,16.7,66.7
中山大祐,2009-03,JTサンダーズ,8,18,11,1,0,1,0.0,-100.0,0,0,0,1,11,0,2,2,10,7,0,1,,0.0,0.09,0.0,70.0
中村紘二,2008-11,大分三好ヴァイセアドラー,8,66,16,11,6,2,54.5,36.4,0,0,0,0,15,1,3,1,36,26,0,7,,0.38,0.0,3.3,72.2
中村紘二,2008-12,大分三好ヴァイセアドラー,8,24,6,13,7,0,53.8,53.8,0,0,0,1,9,1,1,3,27,19,0,9,,1.17,0.17,16.7,70.4
中村紘二,2009-01,大分三好ヴァイセアドラー,8,7,21,9,4,0,44.4,44.4,2,0,0,0,15,0,0,2,86,54,0,4,0.0,0.19,0.0,3.3,62.8
中村紘二,2009-02,大分三好ヴァイセアドラー,8,14,26,114,55,5,48.2,43.9,4,1,0,4,85,1,8,15,178,120,0,60,25.0,2.12,0.15,3.2,67.4
中村紘二,2009-03,大分三好ヴァイセアドラー,8,18,20,84,40,10,47.6,35.7,2,0,2,6,59,2,7,11,122,86,0,48,0.0,2.0,0.3,5.1,70.5
中西了将,2009-01,NECブルーロケッツ,18,4,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
中西了将,2009-03,NECブルーロケッツ,18,3,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
丸山祥二,2009-01,豊田合成トレフェルサ,18,2,4,10,6,3,60.0,30.0,0,0,0,3,11,1,1,5,1,1,0,10,,1.5,0.75,18.2,100.0
丹山禎昭,2008-11,JTサンダーズ,5,55,10,2,0,0,0.0,0.0,0,0,0,6,17,1,0,3,1,0,0,7,,0.0,0.6,10.3,0.0
丹山禎昭,2008-12,JTサンダーズ,5,24,5,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
丹山禎昭,2009-01,JTサンダーズ,5,7,10,0,0,0,,,0,0,0,0,11,0,2,2,0,0,0,0,,0.0,0.0,0.0,
丹山禎昭,2009-02,JTサンダーズ,5,4,2,0,0,0,,,0,0,0,0,2,0,1,0,0,0,0,0,,0.0,0.0,-12.5,
丹山禎昭,2009-03,JTサンダーズ,5,18,12,0,0,0,,,0,0,0,1,10,0,1,2,1,0,0,1,,0.0,0.08,2.5,0.0
久保尚志,2008-11,パナソニックパンサーズ,11,66,23,0,0,0,,,0,0,0,0,42,2,9,14,0,0,0,2,,0.0,0.0,7.7,
久保尚志,2008-12,パナソニックパンサーズ,11,24,9,0,0,0,,,0,0,0,0,13,2,3,1,0,0,0,2,,0.0,0.0,11.5,
久保尚志,2009-01,パナソニックパンサーズ,11,5,18,0,0,0,,,0,0,0,0,25,0,6,9,0,0,0,0,,0.0,0.0,3.0,
久保尚志,2009-02,パナソニックパンサーズ,11,14,10,0,0,0,,,0,0,0,0,14,0,4,4,0,0,0,0,,0.0,0.0,0.0,
久保尚志,2009-03,パナソニックパンサーズ,11,15,8,0,0,0,,,0,0,0,0,16,1,2,6,0,0,0,1,,0.0,0.0,12.5,
二木健太,2008-11,サントリーサンバーズ,14,44,2,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
二木健太,2009-02,サントリーサンバーズ,14,2,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
二木健太,2009-03,サントリーサンバーズ,14,9,8,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0,,
五十嵐元,2008-11,豊田合成トレフェルサ,12,33,5,4,2,0,50.0,50.0,0,0,0,0,8,1,1,2,7,3,0,3,,0.4,0.0,15.6,42.9
五十嵐元,2009-01,豊田合成トレフェルサ,12,1,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
井上俊輔,2008-11,JTサンダーズ,19,66,15,4,3,0,75.0,75.0,0,0,0,0,18,0,5,3,1,0,0,3,,0.2,0.0,-2.8,0.0
井上俊輔,2008-12,JTサンダーズ,19,12,5,2,1,0,50.0,50.0,0,0,0,0,1,0,0,1,0,0,0,1,,0.2,0.0,25.0,
井上俊輔,2009-01,JTサンダーズ,19,5,16,1,1,0,100.0,100.0,0,0,0,3,1,0,0,0,0,0,0,4,,0.06,0.19,0.0,
井上俊輔,2009-02,JTサンダーズ,19,14,22,6,3,0,50.0,50.0,0,0,0,2,11,0,1,2,0,0,0,5,,0.14,0.09,2.3,
井上俊輔,2009-03,JTサンダーズ,19,12,9,1,0,1,0.0,-100.0,0,0,0,1,0,0,0,0,0,0,0,1,,0.0,0.11,,
井上崇昭,2008-11,豊田合成トレフェルサ,8,33,5,4,0,1,0.0,-25.0,0,0,0,0,1,0,0,1,4,2,0,0,,0.0,0.0,25.0,50.0
井上崇昭,2009-01,豊田合成トレフェルサ,8,7,13,62,33,3,53.2,48.4,19,13,2,4,27,1,3,11,15,8,0,38,68.4,2.54,0.31,11.1,53.3
井上崇昭,2009-02,豊田合成トレフェルサ,8,14,10,18,7,1,38.9,33.3,6,2,1,3,5,0,1,2,3,1,0,10,33.3,0.7,0.3,5.0,33.3
井上崇昭,2009-03,豊田合成トレフェルサ,8,15,5,13,12,0,92.3,92.3,2,2,0,1,9,1,1,0,14,7,0,14,100.0,2.4,0.2,8.3,50.0
井上裕介,2008-11,堺ブレイザーズ,2,66,12,0,0,0,,,0,0,0,0,0,0,0,0,70,55,0,0,,0.0,0.0,,78.6
井上裕介,2008-12,堺ブレイザーズ,2,24,8,0,0,0,,,0,0,0,0,0,0,0,0,38,34,0,0,,0.0,0.0,,89.5
井上裕介,2009-01,堺ブレイザーズ,2,7,26,0,0,0,,,0,0,0,0,0,0,0,0,111,69,0,0,,0.0,0.0,,62.2
井上裕介,2009-02,堺ブレイザーズ,2,14,25,0,0,0,,,0,0,0,0,0,0,0,0,122,79,0,0,,0.0,0.0,,64.8
井上裕介,2009-03,堺ブレイザーズ,2,18,20,0,0,0,,,0,0,0,0,0,0,0,0,73,42,0,0,,0.0,0.0,,57.5
今井啓介,2008-11,パナソニックパンサーズ,4,66,14,2,2,0,100.0,100.0,1,1,0,0,1,0,0,0,0,0,0,2,100.0,0.14,0.0,0.0,
今井啓介,2008-12,パナソニックパンサーズ,4,24,8,24,9,3,37.5,25.0,12,5,3,3,18,0,1,3,0,0,0,12,41.7,1.12,0.38,2.8,
今田祐介,2008-11,東レアローズ,14,66,8,53,24,5,45.3,35.8,12,6,3,2,22,0,4,5,33,22,0,26,50.0,3.0,0.25,1.1,66.7
今田祐介,2008-12,東レアローズ,14,24,9,36,19,2,52.8,47.2,4,2,0,3,28,1,3,7,24,13,0,23,50.0,2.11,0.33,7.1,54.2
今田祐介,2009-01,東レアローズ,14,7,20,94,45,10,47.9,37.2,16,10,3,8,65,1,17,16,55,32,0,54,62.5,2.25,0.4,1.2,58.2
今田祐介,2009-02,東レアローズ,14,14,22,96,52,11,54.2,42.7,9,4,3,9,79,6,12,29,62,39,0,67,44.4,2.36,0.41,13.0,62.9
今田祐介,2009-03,東レアローズ,14,18,5,27,14,2,51.9,44.4,4,3,1,3,17,1,6,5,11,8,0,18,75.0,2.8,0.6,4.4,72.7
伊藤信博,2008-11,堺ブレイザーズ,15,66,21,60,36,1,60.0,58.3,0,0,0,12,67,4,19,13,1,1,0,52,,1.71,0.57,3.7,100.0
伊藤信博,2008-12,堺ブレイザーズ,15,24,8,22,12,1,54.5,50.0,0,0,0,5,21,1,5,7,0,0,0,18,,1.5,0.62,7.1,
伊藤信博,2009-01,堺ブレイザーズ,15,7,23,49,23,1,46.9,44.9,1,0,0,7,66,4,16,14,1,0,0,34,0.0,1.0,0.3,5.3,0.0
伊藤信博,2009-02,堺ブレイザーズ,15,14,25,64,40,5,62.5,54.7,0,0,0,14,63,3,20,22,2,1,0,57,,1.6,0.56,5.6,50.0
伊藤信博,2009-03,堺ブレイザーズ,15,18,20,46,20,6,43.5,30.4,0,0,0,9,55,0,13,17,1,1,0,29,,1.0,0.45,1.8,100.0
佐別當賢治,2008-11,サントリーサンバーズ,15,66,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐別當賢治,2008-12,サントリーサンバーズ,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐別當賢治,2009-01,サントリーサンバーズ,15,5,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐別當賢治,2009-02,サントリーサンバーズ,15,14,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐別當賢治,2009-03,サントリーサンバーズ,15,18,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤和哉,2008-11,豊田合成トレフェルサ,17,22,4,9,6,0,66.7,66.7,0,0,0,2,14,1,0,2,0,0,0,9,,1.5,0.5,10.7,
佐藤和哉,2008-12,豊田合成トレフェルサ,17,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
佐藤和哉,2009-01,豊田合成トレフェルサ,17,7,7,1,1,0,100.0,100.0,0,0,0,0,3,0,0,1,0,0,0,1,,0.14,0.0,8.3,
佐藤和哉,2009-02,豊田合成トレフェルサ,17,12,7,4,3,0,75.0,75.0,0,0,0,2,9,0,0,3,0,0,0,5,,0.43,0.29,8.3,
佐藤和哉,2009-03,豊田合成トレフェルサ,17,18,9,5,4,0,80.0,80.0,0,0,0,0,6,0,0,2,0,0,0,4,,0.44,0.0,8.3,
内冨寛法,2009-01,JTサンダーズ,17,2,2,0,0,0,,,0,0,0,0,4,0,2,0,0,0,0,0,,0.0,0.0,-12.5,
内冨寛法,2009-02,JTサンダーズ,17,2,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
前村直樹,2008-12,大分三好ヴァイセアドラー,14,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
前村直樹,2009-01,大分三好ヴァイセアドラー,14,7,18,1,1,0,100.0,100.0,0,0,0,2,19,0,1,8,0,0,0,3,,0.06,0.11,9.2,
前村直樹,2009-02,大分三好ヴァイセアドラー,14,14,25,9,4,0,44.4,44.4,0,0,0,6,81,3,6,28,3,0,0,13,,0.16,0.24,10.5,0.0
前村直樹,2009-03,大分三好ヴァイセアドラー,14,18,19,2,2,0,100.0,100.0,0,0,0,2,31,0,4,13,1,0,0,4,,0.11,0.11,7.3,0.0
前田和樹,2008-11,NECブルーロケッツ,3,66,25,211,95,21,45.0,35.1,64,36,11,6,81,1,16,19,51,36,0,102,56.2,3.8,0.24,2.2,70.6
前田和樹,2008-12,NECブルーロケッツ,3,24,10,74,27,9,36.5,24.3,20,6,6,3,37,4,6,6,41,31,0,34,30.0,2.7,0.3,10.8,75.6
前田和樹,2009-01,NECブルーロケッツ,3,7,25,197,87,16,44.2,36.0,79,33,8,7,105,7,20,28,54,35,0,101,41.8,3.48,0.28,8.6,64.8
前田和樹,2009-02,NECブルーロケッツ,3,12,20,130,41,13,31.5,21.5,43,12,6,5,71,7,20,21,61,40,0,53,27.9,2.05,0.25,10.2,65.6
前田和樹,2009-03,NECブルーロケッツ,3,18,23,179,74,12,41.3,34.6,66,28,7,6,81,4,27,20,67,38,0,84,42.4,3.22,0.26,2.8,56.7
前田徹也,2008-11,大分三好ヴァイセアドラー,6,55,11,2,1,1,50.0,0.0,1,0,1,1,12,0,4,2,12,6,0,2,0.0,0.09,0.09,-4.2,50.0
前田徹也,2008-12,大分三好ヴァイセアドラー,6,24,1,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,,0.0,0.0,-25.0,
前田徹也,2009-01,大分三好ヴァイセアドラー,6,7,3,5,2,1,40.0,20.0,3,0,1,0,5,1,3,0,0,0,0,3,0.0,0.67,0.0,5.0,
前田徹也,2009-02,大分三好ヴァイセアドラー,6,14,4,15,7,1,46.7,40.0,5,4,0,0,7,1,0,2,0,0,0,8,80.0,1.75,0.0,21.4,
前田徹也,2009-03,大分三好ヴァイセアドラー,6,18,2,0,0,0,,,0,0,0,0,4,1,2,0,0,0,0,1,,0.0,0.0,12.5,
前田悟,2008-11,JTサンダーズ,11,66,21,8,6,1,75.0,62.5,0,0,0,2,58,1,6,15,0,0,0,9,,0.29,0.1,5.6,
前田悟,2008-12,JTサンダーズ,11,24,9,6,3,1,50.0,33.3,0,0,0,1,30,1,2,13,0,0,0,5,,0.33,0.11,12.5,
前田悟,2009-01,JTサンダーズ,11,7,27,15,9,0,60.0,60.0,1,1,0,4,97,2,13,22,2,0,0,15,100.0,0.33,0.15,4.4,0.0
前田悟,2009-02,JTサンダーズ,11,14,26,13,5,2,38.5,23.1,0,0,0,6,78,2,11,21,1,0,0,13,,0.19,0.23,5.8,0.0
前田悟,2009-03,JTサンダーズ,11,18,22,13,9,1,69.2,61.5,0,0,0,4,83,1,7,31,0,0,0,14,,0.41,0.18,8.4,
加藤陽一,2008-11,JTサンダーズ,9,66,13,54,23,7,42.6,29.6,4,1,1,2,37,1,7,8,102,83,0,26,25.0,1.77,0.15,3.4,81.4
加藤陽一,2008-12,JTサンダーズ,9,24,1,0,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0,,0.0,0.0,0.0,
加藤陽一,2009-01,JTサンダーズ,9,7,16,3,1,1,33.3,0.0,0,0,0,0,5,0,0,0,92,63,0,1,,0.06,0.0,0.0,68.5
加藤陽一,2009-02,JTサンダーズ,9,14,25,11,3,0,27.3,27.3,0,0,0,0,18,2,1,4,169,107,0,5,,0.12,0.0,15.3,63.3
加藤陽一,2009-03,JTサンダーズ,9,18,22,0,0,0,,,0,0,0,0,0,0,0,0,154,98,0,0,,0.0,0.0,,63.6
勝野裕士,2008-11,東レアローズ,15,44,3,0,0,0,,,0,0,0,0,0,0,0,0,16,11,0,0,,0.0,0.0,,68.8
勝野裕士,2008-12,東レアローズ,15,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
勝野裕士,2009-01,東レアローズ,15,7,2,0,0,0,,,0,0,0,0,0,0,0,0,3,1,0,0,,0.0,0.0,,33.3
勝野裕士,2009-02,東レアローズ,15,14,8,0,0,0,,,0,0,0,0,0,0,0,0,11,9,0,0,,0.0,0.0,,81.8
勝野裕士,2009-03,東レアローズ,15,18,3,0,0,0,,,0,0,0,0,0,0,0,0,19,17,0,0,,0.0,0.0,,89.5
北島武,2008-11,堺ブレイザーズ,4,66,19,141,62,7,44.0,39.0,15,7,2,7,84,3,12,27,144,105,0,72,46.7,3.26,0.37,8.0,72.9
北島武,2008-12,堺ブレイザーズ,4,24,3,19,10,2,52.6,42.1,1,1,0,0,12,0,0,6,22,10,0,10,100.0,3.33,0.0,12.5,45.5
北島武,2009-01,堺ブレイザーズ,4,7,27,185,90,15,48.6,40.5,22,12,3,7,121,4,19,33,229,152,0,101,54.5,3.33,0.26,6.2,66.4
北島武,2009-02,堺ブレイザーズ,4,14,25,179,77,18,43.0,33.0,17,8,3,8,108,5,24,32,138,89,0,90,47.1,3.08,0.32,6.5,64.5
北島武,2009-03,堺ブレイザーズ,4,12,12,72,35,3,48.6,44.4,8,4,0,5,47,1,9,18,77,42,0,41,50.0,2.92,0.42,6.9,54.5
北川祐介,2008-11,豊田合成トレフェルサ,2,66,20,38,21,2,55.3,50.0,0,0,0,19,48,0,1,4,1,1,0,40,,1.05,0.95,1.6,100.0
北川祐介,2008-12,豊田合成トレフェルサ,2,24,8,19,9,2,47.4,36.8,0,0,0,7,32,0,1,9,1,0,0,16,,1.12,0.88,6.2,0.0
北川祐介,2009-01,豊田合成トレフェルサ,2,6,22,51,28,4,54.9,47.1,0,0,0,22,79,2,1,12,8,7,0,52,,1.27,1.0,6.0,87.5
北川祐介,2009-02,豊田合成トレフェルサ,2,14,25,52,27,4,51.9,44.2,0,0,0,18,83,0,1,16,3,2,0,45,,1.08,0.72,4.5,66.7
北川祐介,2009-03,豊田合成トレフェルサ,2,18,21,35,20,1,57.1,54.3,0,0,0,21,80,2,3,14,3,2,0,43,,0.95,1.0,5.9,66.7
千葉進也,2008-11,堺ブレイザーズ,6,66,11,62,24,7,38.7,27.4,7,4,2,4,43,0,5,14,85,51,0,28,57.1,2.18,0.36,5.2,60.0
千葉進也,2008-12,堺ブレイザーズ,6,24,5,32,18,4,56.2,43.8,2,2,0,0,17,1,2,4,45,23,0,19,100.0,3.6,0.0,8.8,51.1
千葉進也,2009-01,堺ブレイザーズ,6,7,14,74,28,7,37.8,28.4,11,2,3,6,44,3,7,5,94,71,0,37,18.2,2.0,0.43,5.7,75.5
古賀幸一郎,2008-11,NECブルーロケッツ,2,66,26,0,0,0,,,0,0,0,0,0,0,0,0,152,123,0,0,,0.0,0.0,,80.9
古賀幸一郎,2008-12,NECブルーロケッツ,2,24,10,0,0,0,,,0,0,0,0,0,0,0,0,58,46,0,0,,0.0,0.0,,79.3
古賀幸一郎,2009-01,NECブルーロケッツ,2,7,25,0,0,0,,,0,0,0,0,0,0,0,0,136,95,0,0,,0.0,0.0,,69.9
古賀幸一郎,2009-02,NECブルーロケッツ,2,14,25,0,0,0,,,0,0,0,0,0,0,0,0,130,91,0,0,,0.0,0.0,,70.0
古賀幸一郎,2009-03,NECブルーロケッツ,2,18,23,0,0,0,,,0,0,0,0,0,0,0,0,149,99,0,0,,0.0,0.0,,66.4
吉田譲,2008-11,サントリーサンバーズ,4,66,13,0,0,0,,,0,0,0,0,22,1,4,11,0,0,0,1,,0.0,0.0,12.5,
吉田譲,2008-12,サントリーサンバーズ,4,24,8,0,0,0,,,0,0,0,0,16,0,5,5,0,0,0,0,,0.0,0.0,0.0,
吉田譲,2009-01,サントリーサンバーズ,4,5,11,1,0,0,0.0,0.0,0,0,0,0,16,0,9,2,0,0,0,0,,0.0,0.0,-10.9,
吉田譲,2009-02,サントリーサンバーズ,4,14,17,0,0,0,,,0,0,0,0,23,0,8,4,0,0,0,0,,0.0,0.0,-4.3,
吉田譲,2009-03,サントリーサンバーズ,4,18,18,0,0,0,,,0,0,0,0,24,2,11,7,0,0,0,2,,0.0,0.0,4.2,
