試合日,年月,月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2009-01-10,2009-01,1,PFUブルーキャッツ,5,,塚原佳代子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,PFUブルーキャッツ,6,,宮島裕奈,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,PFUブルーキャッツ,8,,足立史織,2,■,■,,,,13,8,2,0.6153846153846154,0.4615384615384616,4.00,0,0,0,-,1,0.50,10,1,2,3,15.5,11,9,0,81.8
2009-01-10,2009-01,1,PFUブルーキャッツ,10,L,池田歩美,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,0,80.0
2009-01-10,2009-01,1,PFUブルーキャッツ,11,,佐藤奈美,3,■,■,■,,,13,6,3,0.4615384615384616,0.2307692307692308,2.00,0,0,0,-,0,-,9,0,1,4,11.1,0,0,0,-
2009-01-10,2009-01,1,PFUブルーキャッツ,12,,古藤千鶴,3,□,■,■,,,10,5,0,0.5,0.5,1.67,0,0,0,-,0,-,10,1,1,3,17.5,0,0,0,-
2009-01-10,2009-01,1,PFUブルーキャッツ,13,,鈴木未来,3,■,■,■,,,15,11,0,0.7333333333333333,0.7333333333333333,3.67,0,0,0,-,0,-,12,0,2,3,6.2,0,0,0,-
2009-01-10,2009-01,1,PFUブルーキャッツ,14,,清水亜寿里,1,,,■,,,6,2,1,0.3333333333333333,0.16666666666666666,2.00,0,0,0,-,1,1.00,3,0,1,0,0.0,6,5,0,83.3
2009-01-10,2009-01,1,フォレストリーヴズ熊本,1,,上岡奈々瀬,2,□,,□,,,7,2,0,0.2857142857142857,0.2857142857142857,1.00,0,0,0,-,1,0.50,2,0,0,1,12.5,0,0,0,-
2009-01-10,2009-01,1,フォレストリーヴズ熊本,2,,坂本久美子,3,■,■,■,,,12,5,1,0.4166666666666667,0.3333333333333333,1.67,0,0,0,-,1,0.33,7,0,2,0,0.0,0,0,0,-
2009-01-10,2009-01,1,フォレストリーヴズ熊本,3,,福田優,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,2,1,0,50.0
2009-01-10,2009-01,1,フォレストリーヴズ熊本,4,,木村亜沙美,3,■,■,■,,,29,6,2,0.20689655172413796,0.13793103448275862,2.00,0,0,0,-,1,0.33,7,0,1,2,7.1,0,0,0,-
2009-01-10,2009-01,1,フォレストリーヴズ熊本,5,,山下麻衣,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,フォレストリーヴズ熊本,6,,井上翠,3,■,■,■,,,14,6,1,0.42857142857142855,0.35714285714285715,2.00,0,0,0,-,1,0.33,9,0,2,3,8.3,0,0,0,-
2009-01-10,2009-01,1,フォレストリーヴズ熊本,7,,梅野早也佳,3,■,■,■,,,11,1,2,0.09090909090909093,-0.09090909090909093,0.33,0,0,0,-,0,-,10,0,2,2,5.0,2,2,0,100.0
2009-01-10,2009-01,1,フォレストリーヴズ熊本,9,,松村美奈,3,■,■,■,,,10,4,0,0.4,0.4,1.33,0,0,0,-,1,0.33,10,0,0,3,7.5,33,19,0,57.6
2009-01-10,2009-01,1,フォレストリーヴズ熊本,10,,山口有香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,フォレストリーヴズ熊本,12,,城奈津希,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,3,2,0,66.7
2009-01-10,2009-01,1,フォレストリーヴズ熊本,13,,和多桃子,3,■,■,■,,,2,2,0,1.0,1.0,0.67,0,0,0,-,0,-,9,0,1,2,5.6,0,0,0,-
2009-01-10,2009-01,1,フォレストリーヴズ熊本,15,L,久保みゆき,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,14,0,70.0
2009-01-10,2009-01,1,柏エンゼルクロス,1,,水口友見,3,■,■,■,,,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,0,-,10,1,1,5,20.5,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,2,L,田部井千夏,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,20,9,0,45.0
2009-01-10,2009-01,1,柏エンゼルクロス,3,,岡村貴衣,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,4,,皆川恵里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,5,,馬場雅子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,7,,村上秀子,3,■,■,■,,,28,12,3,0.42857142857142855,0.32142857142857145,4.00,0,0,0,-,0,-,9,0,0,1,2.8,27,16,0,59.3
2009-01-10,2009-01,1,柏エンゼルクロス,8,L,橋爪夢乃,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,9,,稲増優季恵,3,□,□,□,,,0,0,0,,,-,0,0,0,-,0,-,7,1,0,1,15.0,1,0,0,0.0
2009-01-10,2009-01,1,柏エンゼルクロス,10,,山城未沙,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,12,,佐藤理栄子,3,■,■,■,,,38,12,5,0.3157894736842105,0.18421052631578946,4.00,0,0,0,-,1,0.33,7,1,1,1,15.0,13,8,0,61.5
2009-01-10,2009-01,1,柏エンゼルクロス,13,,葛原良子,3,■,■,■,,,20,4,1,0.2,0.15,1.33,0,0,0,-,1,0.33,7,0,1,2,7.1,1,0,0,0.0
2009-01-10,2009-01,1,柏エンゼルクロス,15,,仲本知佳,3,■,■,■,,,15,4,0,0.26666666666666666,0.26666666666666666,1.33,0,0,0,-,2,0.67,6,0,0,2,8.3,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,17,,家志奈々江,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,柏エンゼルクロス,18,,佐藤由香,3,■,■,■,,,17,3,2,0.17647058823529413,0.05882352941176471,1.00,2,0,1,0.0,1,0.33,14,0,1,4,7.1,8,4,0,50.0
2009-01-10,2009-01,1,三洋電機レッドソア,1,,木村有希,2,□,,□,,,9,3,0,0.3333333333333333,0.3333333333333333,1.50,0,0,0,-,0,-,5,0,1,1,5.0,10,4,0,40.0
2009-01-10,2009-01,1,三洋電機レッドソア,2,,丸山舞子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,三洋電機レッドソア,4,,畑中宏美,3,■,■,■,,,13,4,1,0.3076923076923077,0.2307692307692308,1.33,0,0,0,-,2,0.67,11,0,1,3,6.8,15,10,0,66.7
2009-01-10,2009-01,1,三洋電機レッドソア,5,,山田友香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,三洋電機レッドソア,7,L,小坂恵里,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,三洋電機レッドソア,8,,中野清香,3,■,■,■,,,33,16,1,0.4848484848484849,0.4545454545454545,5.33,5,0,1,0.0,0,-,12,0,2,6,12.5,0,0,0,-
2009-01-10,2009-01,1,三洋電機レッドソア,9,,寺沢美香,3,■,■,■,,,8,2,1,0.25,0.125,0.67,0,0,0,-,3,1.00,15,0,0,5,8.3,7,6,0,85.7
2009-01-10,2009-01,1,三洋電機レッドソア,10,,坂田亜弥,3,■,■,■,,,10,5,2,0.5,0.3,1.67,0,0,0,-,5,1.67,6,0,0,2,8.3,1,1,0,100.0
2009-01-10,2009-01,1,三洋電機レッドソア,11,,槌谷優,3,■,■,■,,,37,12,3,0.32432432432432434,0.2432432432432433,4.00,0,0,0,-,0,-,10,1,0,4,18.0,7,5,0,71.4
2009-01-10,2009-01,1,三洋電機レッドソア,12,,星亜矢子,3,■,■,■,,,5,2,1,0.4,0.2,0.67,0,0,0,-,1,0.33,15,0,1,10,16.7,0,0,0,-
2009-01-10,2009-01,1,三洋電機レッドソア,13,,黒川朝加,1,,,□,,,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2009-01-10,2009-01,1,三洋電機レッドソア,14,L,林蓉子,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,11,0,68.8
2009-01-10,2009-01,1,三洋電機レッドソア,15,,横江千秋,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,三洋電機レッドソア,17,,新城友美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,埼玉上尾メディックス,2,,緒方麻美,3,■,■,■,,,0,0,0,,,-,0,0,0,-,2,0.67,13,1,2,4,13.8,0,0,0,-
2009-01-10,2009-01,1,埼玉上尾メディックス,3,,白田博子,2,□,□,,,,0,0,0,,,-,0,0,0,-,0,-,6,0,2,2,8.3,5,1,0,20.0
2009-01-10,2009-01,1,埼玉上尾メディックス,4,,マンブルアルタグラシア,3,■,■,□,,,23,8,4,0.3478260869565217,0.17391304347826084,2.67,5,2,1,40.0,1,0.33,8,0,4,0,0.0,9,2,0,22.2
2009-01-10,2009-01,1,埼玉上尾メディックス,5,,関根和子,3,■,■,■,,,21,5,0,0.2380952380952381,0.2380952380952381,1.67,0,0,0,-,0,-,9,0,0,1,2.8,32,15,0,46.9
2009-01-10,2009-01,1,埼玉上尾メディックス,6,,齊木美香,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,埼玉上尾メディックス,7,,中尾巴美,3,■,■,■,,,18,11,1,0.6111111111111112,0.5555555555555556,3.67,0,0,0,-,3,1.00,12,1,2,4,16.7,2,1,0,50.0
2009-01-10,2009-01,1,埼玉上尾メディックス,9,,加藤雅子,2,,□,■,,,10,3,0,0.3,0.3,1.50,0,0,0,-,1,0.50,3,0,0,1,8.3,7,4,0,57.1
2009-01-10,2009-01,1,埼玉上尾メディックス,10,L,平安座あきな,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,埼玉上尾メディックス,11,,福田みつ子,3,■,■,■,,,22,7,1,0.3181818181818182,0.2727272727272727,2.33,0,0,0,-,5,1.67,10,0,0,0,0.0,1,0,0,0.0
2009-01-10,2009-01,1,埼玉上尾メディックス,12,,和田絵美子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,埼玉上尾メディックス,13,,土田望未,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,埼玉上尾メディックス,15,,富永真美,3,■,■,■,,,13,6,0,0.4615384615384616,0.4615384615384616,2.00,0,0,0,-,0,-,7,0,3,0,0.0,0,0,0,-
2009-01-10,2009-01,1,埼玉上尾メディックス,16,L,関舞,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,11,0,78.6
2009-01-10,2009-01,1,埼玉上尾メディックス,17,,田辺由美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,1,,伊藤智美,3,■,■,■,,,22,7,3,0.3181818181818182,0.18181818181818185,2.33,0,0,0,-,0,-,11,0,2,6,13.6,4,3,0,75.0
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,3,,伊藤睦美,0,,,,,,3,1,0,0.3333333333333333,0.3333333333333333,INF,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,4,,吉田彩乃,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,5,,色摩知巳,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,6,,張紫音,3,■,■,■,,,17,7,0,0.4117647058823529,0.4117647058823529,2.33,0,0,0,-,3,1.00,10,1,1,6,23.0,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,7,,田中弓貴,3,■,■,■,,,27,11,1,0.4074074074074074,0.3703703703703704,3.67,0,0,0,-,0,-,10,1,3,1,10.5,22,17,0,77.3
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,8,,播磨春香,2,□,,□,,,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,9,,位田愛,0,,,,,,1,0,0,0.0,0.0,-,0,0,0,-,0,-,18,1,0,7,14.2,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,10,,高崎由佳梨,3,■,■,■,,,16,7,0,0.4375,0.4375,2.33,0,0,0,-,1,0.33,12,1,0,5,17.1,0,0,0,-
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,11,,村上菜央,3,■,■,■,,,24,13,1,0.5416666666666666,0.5,4.33,3,3,0,100.0,1,0.33,14,0,1,6,10.7,6,3,0,50.0
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,12,L,熊谷更紗,3,●,●,●,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,18,0,81.8
2009-01-10,2009-01,1,KUROBEアクアフェアリーズ,14,,小島愛実,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,1,,井田彩奈,5,■,■,■,■,■,24,8,4,0.3333333333333333,0.16666666666666666,1.60,0,0,0,-,5,1.00,17,0,1,3,4.4,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,2,,浦辺真希,5,■,■,■,■,■,50,15,5,0.3,0.2,3.00,1,0,0,0.0,2,0.40,13,0,2,7,13.5,22,13,0,59.1
2009-01-10,2009-01,1,四国Eighty8Queen,3,,大槻めぐみ,5,□,■,■,■,■,18,4,1,0.2222222222222222,0.16666666666666666,0.80,0,0,0,-,0,-,17,0,0,4,5.9,15,12,0,80.0
2009-01-10,2009-01,1,四国Eighty8Queen,4,,内藤絵莉香,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,1,0.20,16,0,0,7,10.9,1,0,0,0.0
2009-01-10,2009-01,1,四国Eighty8Queen,5,,彦坂香奈,3,□,,,□,□,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,6,,木村雅世,1,,□,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,7,L,仁里奈那美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,16,0,57.1
2009-01-10,2009-01,1,四国Eighty8Queen,8,,笠松真梨奈,1,■,,,,,5,1,0,0.2,0.2,1.00,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,9,,平山麻里,2,□,,□,,,2,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0
2009-01-10,2009-01,1,四国Eighty8Queen,11,,岡夏美,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,12,L,松田亜也,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,13,,井上奈々朱,5,■,■,■,■,■,34,14,2,0.4117647058823529,0.35294117647058826,2.80,0,0,0,-,5,1.00,21,0,3,8,9.5,0,0,0,-
2009-01-10,2009-01,1,四国Eighty8Queen,14,,高橋菜穂子,5,■,■,■,■,■,63,21,2,0.3333333333333333,0.3015873015873016,4.20,5,3,0,60.0,1,0.20,19,1,1,8,14.7,32,21,0,65.6
2009-01-10,2009-01,1,大野石油広島オイラーズ,1,,桑実磨里,5,■,■,■,■,■,3,3,0,1.0,1.0,0.60,0,0,0,-,1,0.20,17,1,0,8,16.5,0,0,0,-
2009-01-10,2009-01,1,大野石油広島オイラーズ,2,,小受加代子,5,■,■,■,■,■,50,19,1,0.38,0.36,3.80,1,0,0,0.0,1,0.20,13,1,5,3,11.9,32,26,0,81.2
2009-01-10,2009-01,1,大野石油広島オイラーズ,3,,上田美子,4,,□,■,■,■,32,6,3,0.1875,0.09375,1.50,0,0,0,-,4,1.00,8,0,2,1,3.1,10,5,0,50.0
2009-01-10,2009-01,1,大野石油広島オイラーズ,4,,海老原めぐみ,3,■,■,,,□,25,7,3,0.28,0.16,2.33,0,0,0,-,0,-,7,0,0,2,7.1,2,1,0,50.0
2009-01-10,2009-01,1,大野石油広島オイラーズ,7,,小原真美,5,■,■,■,■,■,26,10,0,0.38461538461538464,0.38461538461538464,2.00,0,0,0,-,4,0.80,16,0,1,7,10.9,1,0,0,0.0
2009-01-10,2009-01,1,大野石油広島オイラーズ,8,,春川裕美,5,■,■,■,■,■,29,10,2,0.3448275862068966,0.27586206896551724,2.00,0,0,0,-,3,0.60,20,1,1,4,9.0,0,0,0,-
2009-01-10,2009-01,1,大野石油広島オイラーズ,9,,森田亜衣,5,■,■,■,■,■,27,10,2,0.3703703703703704,0.2962962962962963,2.00,0,0,0,-,1,0.20,21,1,0,7,12.1,35,17,0,48.6
2009-01-10,2009-01,1,大野石油広島オイラーズ,10,,井之上由梨奈,2,,□,□,,,0,0,0,,,-,0,0,0,-,0,-,4,1,1,0,20.0,0,0,0,-
2009-01-10,2009-01,1,大野石油広島オイラーズ,11,L,阪根範栄,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,11,0,68.8
2009-01-10,2009-01,1,大野石油広島オイラーズ,12,,妹尾菜々子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,大野石油広島オイラーズ,14,L,松本茜,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-10,2009-01,1,大野石油広島オイラーズ,18,,荒瀬ひかる,3,,,□,□,□,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,4,2,0,50.0
2009-01-10,2009-01,1,大野石油広島オイラーズ,22,,重光啓代,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-11,2009-01,1,埼玉上尾メディックス,2,,緒方麻美,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,19,3,0,9,24.5,0,0,0,-
2009-01-11,2009-01,1,埼玉上尾メディックス,3,,白田博子,3,■,■,■,,,17,6,2,0.35294117647058826,0.2352941176470588,2.00,0,0,0,-,0,-,7,0,1,3,10.7,19,13,0,68.4
2009-01-11,2009-01,1,埼玉上尾メディックス,4,,マンブルアルタグラシア,3,■,■,■,,,28,17,3,0.6071428571428571,0.5,5.67,5,1,1,20.0,2,0.67,16,0,0,7,10.9,1,1,0,100.0
2009-01-11,2009-01,1,埼玉上尾メディックス,5,,関根和子,3,■,■,■,,,13,3,0,0.2307692307692308,0.2307692307692308,1.00,0,0,0,-,0,-,7,0,0,3,10.7,0,0,0,-
2009-01-11,2009-01,1,埼玉上尾メディックス,6,,齊木美香,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-11,2009-01,1,埼玉上尾メディックス,7,,中尾巴美,3,■,■,■,,,17,10,0,0.5882352941176471,0.5882352941176471,3.33,0,0,0,-,6,2.00,9,1,2,3,17.2,3,3,0,100.0
2009-01-11,2009-01,1,埼玉上尾メディックス,9,,加藤雅子,1,,,□,,,3,1,0,0.3333333333333333,0.3333333333333333,1.00,0,0,0,-,0,-,3,0,0,0,0.0,2,1,0,50.0
2009-01-11,2009-01,1,埼玉上尾メディックス,10,L,平安座あきな,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2009-01-11,2009-01,1,埼玉上尾メディックス,11,,福田みつ子,3,■,■,■,,,26,13,1,0.5,0.4615384615384616,4.33,0,0,0,-,1,0.33,13,0,1,7,13.5,1,0,0,0.0
2009-01-11,2009-01,1,埼玉上尾メディックス,12,,和田絵美子,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
