大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,兵庫デルフィーノ,19,66,415,174,54,41.9,91,38,21,41.8,2.64,26,0.39,187,2,4,34,33,3.1,17,6,2,41.2,174,26,6,206
レギュラーラウンド,兵庫デルフィーノ,19,66,415,174,54,41.9,91,38,21,41.8,2.64,26,0.39,187,2,4,34,33,3.1,17,6,2,41.2,174,26,6,206
V.LEAGUE DIVISION3 MEN 2018-19,兵庫デルフィーノ,17,59,356,136,58,38.2,57,16,18,28.1,2.31,16,0.27,190,2,9,34,47,7.5,47,15,12,44.7,136,16,11,163
レギュラーラウンド,兵庫デルフィーノ,17,59,356,136,58,38.2,57,16,18,28.1,2.31,16,0.27,190,2,9,34,47,7.5,47,15,12,44.7,136,16,11,163
レギュラーシーズン通算,,36,125,771,310,112,40.2,148,54,39,36.5,2.48,42,0.34,377,4,13,68,80,5.3,64,21,14,43.8,310,42,17,369
通算,,36,125,771,310,112,40.2,148,54,39,36.5,2.48,42,0.34,377,4,13,68,80,5.3,64,21,14,43.8,310,42,17,369
