大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,兵庫デルフィーノ,11,11,4,1,1,25.0,0,0,0,-,0.09,0,-,10,0,0,4,3,-2.5,6,2,0,33.3,1,0,0,1
レギュラーラウンド,兵庫デルフィーノ,11,11,4,1,1,25.0,0,0,0,-,0.09,0,-,10,0,0,4,3,-2.5,6,2,0,33.3,1,0,0,1
V.LEAGUE DIVISION3 MEN 2018-19,兵庫デルフィーノ,16,11,0,0,0,-,0,0,0,-,-,0,-,12,0,0,5,2,-6.2,0,0,0,-,0,0,0,0
レギュラーラウンド,兵庫デルフィーノ,16,11,0,0,0,-,0,0,0,-,-,0,-,12,0,0,5,2,-6.2,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅡ男子 2015/16,奈良ドリーマーズ,12,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,3,0,0.0,0,0,0,-,0,0,0,0
レギュラーラウンド,奈良ドリーマーズ,12,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,3,0,0.0,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグ男子 2011/12,近畿クラブスフィーダ,3,5,0,0,0,-,0,0,0,-,-,0,-,6,0,0,4,1,4.2,3,0,0,0.0,0,0,0,0
レギュラーラウンド,近畿クラブスフィーダ,2,3,0,0,0,-,0,0,0,-,-,0,-,4,0,0,2,1,6.2,0,0,0,-,0,0,0,0
下位リーグ,近畿クラブスフィーダ,1,2,0,0,0,-,0,0,0,-,-,0,-,2,0,0,2,0,0.0,3,0,0,0.0,0,0,0,0
レギュラーシーズン通算,,41,28,4,1,1,25.0,0,0,0,-,0.04,0,-,30,0,0,14,6,-6.7,6,2,0,33.3,1,0,0,1
通算,,42,30,4,1,1,25.0,0,0,0,-,0.03,0,-,32,0,0,16,6,-7.8,9,2,0,22.2,1,0,0,1
