大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
2019-20 V.LEAGUE DIVISION2 MEN,兵庫デルフィーノ,12,27,13,4,3,30.8,0,0,0,-,0.15,1,0.04,55,0,0,2,2,0.0,0,0,0,-,4,1,0,5
レギュラーラウンド,兵庫デルフィーノ,12,27,13,4,3,30.8,0,0,0,-,0.15,1,0.04,55,0,0,2,2,0.0,0,0,0,-,4,1,0,5
V.LEAGUE DIVISION2 MEN 2018-19,東京ヴェルディ,6,6,1,1,0,100.0,0,0,0,-,0.17,0,-,10,0,0,1,0,-2.5,0,0,0,-,1,0,0,1
レギュラーラウンド,東京ヴェルディ,6,6,1,1,0,100.0,0,0,0,-,0.17,0,-,10,0,0,1,0,-2.5,0,0,0,-,1,0,0,1
Ｖ・チャレンジリーグⅡ男子 2017/18,東京ヴェルディ,18,35,14,9,1,64.3,0,0,0,-,0.26,5,0.14,57,0,0,0,12,5.3,1,0,0,0.0,9,5,0,14
レギュラーラウンド,東京ヴェルディ,18,35,14,9,1,64.3,0,0,0,-,0.26,5,0.14,57,0,0,0,12,5.3,1,0,0,0.0,9,5,0,14
Ｖ・チャレンジリーグⅡ男子 2016/17,東京ヴェルディ,17,15,7,2,1,28.6,0,0,0,-,0.13,3,0.20,40,0,0,2,11,6.9,0,0,0,-,2,3,0,5
レギュラーラウンド,東京ヴェルディ,17,15,7,2,1,28.6,0,0,0,-,0.13,3,0.20,40,0,0,2,11,6.9,0,0,0,-,2,3,0,5
チャレンジリーグ入替戦男子2016/17,,2,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
チャレンジマッチ,,2,1,0,0,0,-,0,0,0,-,-,0,-,0,0,0,0,0,-,0,0,0,-,0,0,0,0
Ｖ・チャレンジリーグⅠ男子 2015/16,東京ヴェルディ,17,27,12,3,2,25.0,1,0,0,0.0,0.11,7,0.26,81,0,0,0,7,2.2,2,0,0,0.0,3,7,0,10
レギュラーラウンド,東京ヴェルディ,17,27,12,3,2,25.0,1,0,0,0.0,0.11,7,0.26,81,0,0,0,7,2.2,2,0,0,0.0,3,7,0,10
チャレンジマッチ男子2015/16,東京ヴェルディ,2,2,1,1,0,100.0,0,0,0,-,0.50,0,-,4,0,0,0,0,0.0,0,0,0,-,1,0,0,1
チャレンジマッチ,東京ヴェルディ,2,2,1,1,0,100.0,0,0,0,-,0.50,0,-,4,0,0,0,0,0.0,0,0,0,-,1,0,0,1
Ｖ・チャレンジリーグ男子 2014/15,東京ヴェルディ,22,48,32,16,2,50.0,0,0,0,-,0.33,21,0.44,139,0,1,4,14,3.1,3,1,0,33.3,16,21,1,38
レギュラーラウンド,東京ヴェルディ,22,48,32,16,2,50.0,0,0,0,-,0.33,21,0.44,139,0,1,4,14,3.1,3,1,0,33.3,16,21,1,38
Ｖ・チャレンジリーグ男子 2013/14,東京ヴェルディ,20,27,12,6,1,50.0,0,0,0,-,0.22,5,0.19,78,0,1,0,16,6.2,2,0,0,0.0,6,5,1,12
レギュラーラウンド,東京ヴェルディ,20,27,12,6,1,50.0,0,0,0,-,0.22,5,0.19,78,0,1,0,16,6.2,2,0,0,0.0,6,5,1,12
Ｖ・チャレンジリーグ男子 2012/13,東京ヴェルディ,17,32,14,6,0,42.9,0,0,0,-,0.19,15,0.47,81,1,1,1,22,9.0,3,0,0,0.0,6,15,2,23
レギュラーラウンド,東京ヴェルディ,17,32,14,6,0,42.9,0,0,0,-,0.19,15,0.47,81,1,1,1,22,9.0,3,0,0,0.0,6,15,2,23
Ｖ・チャレンジリーグ男子 2011/12,東京ヴェルディ,14,38,17,7,3,41.2,0,0,0,-,0.18,5,0.13,115,0,2,10,41,10.3,1,0,0,0.0,7,5,2,14
レギュラーラウンド,東京ヴェルディ,9,23,11,5,1,45.5,0,0,0,-,0.22,4,0.17,64,0,1,3,21,9.5,0,0,0,-,5,4,1,10
上位リーグ,東京ヴェルディ,5,15,6,2,2,33.3,0,0,0,-,0.13,1,0.07,51,0,1,7,20,11.4,1,0,0,0.0,2,1,1,4
