大会,チーム,出場,出場,アタック,アタック,アタック,アタック,バックアタック,バックアタック,バックアタック,バックアタック,アタック決定本数,ブロック,ブロック,サーブ,サーブ,サーブ,サーブ,サーブ,サーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,サーブレシーブ,総得点,総得点,総得点,総得点
大会,チーム,試合数,セット数,打数,得点,失点,決定率,打数,得点,失点,決定率,セット平均,得点,セット平均,打数,ノータッチ,エース,失点,効果,効果率,受数,成功・優,成功・良,成功率,アタック,ブロック,サーブ,得点合計
Ｖ・チャレンジリーグ男子 2013/14,兵庫デルフィーノ,10,37,215,71,10,33.0,14,0,1,0.0,1.92,4,0.11,128,1,0,5,25,5.7,291,209,0,71.8,71,4,1,76
レギュラーラウンド,兵庫デルフィーノ,10,37,215,71,10,33.0,14,0,1,0.0,1.92,4,0.11,128,1,0,5,25,5.7,291,209,0,71.8,71,4,1,76
Ｖ・チャレンジリーグ男子 2012/13,兵庫デルフィーノ,17,60,357,122,26,34.2,34,10,4,29.4,2.03,14,0.23,145,0,1,11,26,5.0,425,284,0,66.8,122,14,1,137
レギュラーラウンド,兵庫デルフィーノ,17,60,357,122,26,34.2,34,10,4,29.4,2.03,14,0.23,145,0,1,11,26,5.0,425,284,0,66.8,122,14,1,137
Ｖ・チャレンジリーグ男子 2011/12,兵庫デルフィーノ,14,47,289,109,18,37.7,12,2,2,16.7,2.32,13,0.28,138,0,1,5,30,6.0,362,255,0,70.4,109,13,1,123
レギュラーラウンド,兵庫デルフィーノ,10,34,198,68,14,34.3,11,2,1,18.2,2.0,9,0.26,89,0,1,5,19,6.2,243,178,0,73.3,68,9,1,78
下位リーグ,兵庫デルフィーノ,4,13,91,41,4,45.1,1,0,1,0.0,3.15,4,0.31,49,0,0,0,11,5.6,119,77,0,64.7,41,4,0,45
Ｖ・チャレンジリーグ男子 2010/11,兵庫デルフィーノ,16,57,362,141,22,39.0,17,6,2,35.3,2.47,12,0.21,250,2,6,24,63,9.0,540,347,0,64.3,141,12,8,161
レギュラーラウンド,兵庫デルフィーノ,16,57,362,141,22,39.0,17,6,2,35.3,2.47,12,0.21,250,2,6,24,63,9.0,540,347,0,64.3,141,12,8,161
Ｖ・チャレンジリーグ男子 2009/10,兵庫デルフィーノ,14,54,458,176,33,38.4,56,19,7,33.9,3.26,16,0.3,177,1,3,26,35,6.9,335,241,0,71.9,176,16,4,196
レギュラーラウンド,兵庫デルフィーノ,10,40,346,130,29,37.6,42,11,6,26.2,3.25,11,0.28,122,1,2,19,24,7.0,252,181,0,71.8,130,11,3,144
下位リーグ,兵庫デルフィーノ,4,14,112,46,4,41.1,14,8,1,57.1,3.29,5,0.36,55,0,1,7,11,6.5,83,60,0,72.3,46,5,1,52
レギュラーシーズン通算,,63,228,1478,532,101,36.0,118,29,14,24.6,2.33,50,0.22,734,4,10,64,157,5.1,1751,1199,0,68.5,532,50,14,596
通算,,71,255,1681,619,109,36.8,133,37,16,27.8,2.43,59,0.23,838,4,11,71,179,5.0,1953,1336,0,68.4,619,59,15,693
