月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,16,L,小島満菜美,10,3,3,3,1,0.0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,36,7,18,44.44444444444444
11,16,L,小島満菜美,26,8,8,8,2,0.0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,138,61,42,59.42028985507246
12,16,L,小島満菜美,27,8,8,8,3,0.0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,141,80,27,66.31205673758865
01,16,L,小島満菜美,7,2,2,2,1,0.0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,40,21,11,66.25
