月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,3,,塚田しおり,6,1,1,1,0,0.0,0,0,0,,,0.0,0,0,0,,0,0.0,14,0,1,4,5.4,0,0,0,
11,3,,塚田しおり,15,0,0,0,0,0.0,0,0,0,,,0.0,0,0,0,,1,0.1,16,0,1,2,1.6,0,0,0,
12,3,,塚田しおり,14,1,1,1,0,0.0,0,0,0,,,0.0,0,0,0,,0,0.0,26,2,1,5,11.5,0,0,0,
01,3,,塚田しおり,0,0,0,0,0,0.0,0,0,0,,,,0,0,0,,0,,0,0,0,0,,0,0,0,
