月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,NECレッドロケッツ,6,,上野香織,10,3,3,3,1,0.0,48,17,3,35.4,29.2,1.7,1,0,0,0.0,3,0.3,23,0,3,4,1.1,1,1,0,100.0
11,NECレッドロケッツ,6,,上野香織,24,8,8,7,1,0.0,158,67,8,42.4,37.3,2.8,0,0,0,,10,0.4,72,0,10,13,1.0,4,1,0,25.0
12,NECレッドロケッツ,6,,上野香織,19,6,5,5,1,0.0,81,23,8,28.4,18.5,1.2,0,0,0,,3,0.2,53,3,13,9,3.8,6,3,1,58.3
01,NECレッドロケッツ,6,,上野香織,1,0,0,0,0,0.0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,0,0,0,
