月,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,パナソニックパンサーズ,2,,深津英臣,3,0,0,0,0,0,0,0,0,,,0.0,0,0,0,,0,0.0,0,0,0,0,,0,0,0,
11,パナソニックパンサーズ,2,,深津英臣,29,7,7,7,4,0,5,1,1,20.0,0.0,0.0,0,0,0,,4,0.1,115,9,7,33,13.5,1,0,0,0.0
12,パナソニックパンサーズ,2,,深津英臣,22,6,6,6,3,1,4,3,0,75.0,75.0,0.1,0,0,0,,4,0.2,103,8,8,34,14.1,2,0,0,0.0
01,パナソニックパンサーズ,2,,深津英臣,21,6,6,5,2,1,9,6,0,66.7,66.7,0.3,0,0,0,,7,0.3,91,6,10,25,10.7,2,0,0,0.0
02,パナソニックパンサーズ,2,,深津英臣,15,5,5,4,1,0,5,2,1,40.0,20.0,0.1,0,0,0,,1,0.1,70,6,5,24,15.4,2,0,0,0.0
