月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,6,,白澤健児,3,1,1,1,0,0,6,4,0,66.66666666666666,66.66666666666666,2.0,0,0,0,,1,0.3333333333333333,12,0,2,5,6.25,0,0,0,
11,6,,白澤健児,28,8,8,8,4,0,55,36,1,65.45454545454545,63.63636363636363,1.9642857142857142,0,0,0,,7,0.25,104,0,8,15,1.6826923076923077,6,1,2,33.333333333333336
12,6,,白澤健児,16,4,4,4,3,1,32,17,1,53.125,50.0,2.0,0,0,0,,16,1.0,58,0,2,11,3.8793103448275863,0,0,0,
01,6,,白澤健児,16,5,5,3,2,1,33,14,2,42.42424242424242,36.36363636363637,2.0625,0,0,0,,10,0.625,61,1,2,8,4.098360655737705,2,1,0,50.0
02,6,,白澤健児,13,5,4,3,1,0,24,18,0,75.0,75.0,1.8461538461538463,0,0,0,,6,0.46153846153846156,52,1,2,8,4.8076923076923075,2,0,1,25.0
