試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-02-07,千葉ZELVA,2,,山田誠幸,2,nan,nan,□,■,nan,4,0,0,0.0,0.0,-,0,0,0,-,2,1.00,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,3,,齋藤貴大,5,■,■,■,□,■,18,11,2,61.1,50.0,2.20,0,0,0,-,2,0.40,9,1,1,5,22.2,1,1,0,100.0,,,,,,,,
2021-02-07,千葉ZELVA,4,,橋本大海,5,■,■,■,■,■,21,8,1,38.1,33.3,1.60,0,0,0,-,2,0.40,13,0,6,3,-5.8,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,5,,板橋健之,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,6,L,野澤辰義,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,15,8,70.4,,,,,,,,
2021-02-07,千葉ZELVA,7,,齋藤貴紀,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,8,1,0,6,31.2,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,8,,村松俊輔,5,■,■,■,■,■,47,19,3,40.4,34.0,3.80,16,3,3,18.8,0,-,16,0,2,1,-1.6,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,10,,吉岡佳徳,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,13,0,0,6,11.5,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,11,,福澤直己,4,□,□,nan,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,12,,大町和幸,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,14,,紀之定俊輔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,18,,高田晋作,5,■,■,■,■,■,13,5,2,38.5,23.1,1.00,0,0,0,-,2,0.40,18,1,2,4,8.3,41,15,14,53.7,,,,,,,,
2021-02-07,千葉ZELVA,20,,杉崎大和,5,■,■,■,■,■,27,9,0,33.3,33.3,1.80,9,3,0,33.3,1,0.20,22,3,5,9,18.2,18,13,2,77.8,,,,,,,,
2021-02-07,千葉ZELVA,23,,羽富琉偉,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-02-07,千葉ZELVA,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,132,53,8,40.2,34.1,10.60,25,6,3,24.0,9,1.80,100,6,16,34,10.5,87,44,24,64.4,126,57,10,45.2,13,2.60,2.6,51.8
