試合日,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点,被アタック打数,被アタック得点,被アタック失点,被アタック決定率,被ブロック得点,被ブロックセット平均,被サーブ効果率,被サーブレシーブ成功率
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,1,,吉田みなみ,1,nan,nan,nan,□,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,4,,吉岡美晴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,5,,宇賀神みずき,4,nan,□,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,14,1,0,1,8.9,0,0,0,-,1,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,6,,渡邊真恵,5,■,■,■,■,■,59,32,3,54.2,49.2,6.40,5,2,0,40.0,0,-,19,0,1,5,5.3,0,0,0,-,32,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,7,,佐々木萌,5,■,■,■,■,■,78,24,2,30.8,28.2,4.80,0,0,0,-,0,-,23,0,1,1,0.0,47,26,8,63.8,24,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,8,,及川真夢,4,■,■,■,■,nan,14,2,3,14.3,-7.1,0.50,0,0,0,-,0,-,9,0,1,1,0.0,0,0,0,-,2,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,10,,西村弥菜美,3,□,□,nan,□,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,1,0,0,0,0.0,4,4,0,100.0,1,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,12,,居村杏奈,5,■,■,■,■,■,10,4,0,40.0,40.0,0.80,0,0,0,-,2,0.40,18,0,2,4,2.8,0,0,0,-,6,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,14,,宮下遥,5,■,■,□,□,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,0,0,0.0,0,0,0,-,0,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,18,,金田修佳,5,■,■,■,■,■,55,20,3,36.4,30.9,4.00,2,0,1,0.0,3,0.60,16,0,1,4,4.7,25,9,6,48.0,23,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,20,L,丸山亜季,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,21,,高野由里加,2,nan,nan,□,nan,□,8,1,0,12.5,12.5,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,1,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,26,,長瀬そら,3,nan,□,nan,□,■,8,3,0,37.5,37.5,1.00,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-,3,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,27,L,楢崎慈恵,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,23,1,90.4,0,,,,,,,,
2019-12-28,岡山シーガルズ,久光製薬スプリングス,2,3,0,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,240,87,11,36.2,31.7,17.40,7,2,1,28.6,5,1.00,109,1,6,16,3.2,102,62,15,68.1,93,217,70,10,32.3,12,2.40,7.5,76.2
