試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-29,岡山シーガルズ,1,,吉田みなみ,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-29,岡山シーガルズ,4,,吉岡美晴,1,nan,nan,□,nan,nan,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-29,岡山シーガルズ,5,,宇賀神みずき,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,1,0.25,10,0,0,4,10.0,0,0,0,-
2019-12-29,岡山シーガルズ,6,,渡邊真恵,4,■,■,■,■,nan,45,19,1,0.4222222222222222,0.4,4.75,0,0,0,-,0,-,20,1,0,6,12.5,3,1,1,50.0
2019-12-29,岡山シーガルズ,7,,佐々木萌,4,■,■,■,■,nan,37,10,3,0.2702702702702703,0.1891891891891892,2.50,1,0,0,0.0,0,-,14,0,0,4,7.1,31,12,9,53.2
2019-12-29,岡山シーガルズ,8,,及川真夢,4,■,■,■,■,nan,19,11,1,0.5789473684210527,0.5263157894736842,2.75,0,0,0,-,2,0.50,6,0,0,1,4.2,0,0,0,-
2019-12-29,岡山シーガルズ,10,,西村弥菜美,2,□,nan,nan,□,nan,4,1,0,0.25,0.25,0.50,0,0,0,-,1,0.50,2,0,0,0,0.0,2,1,0,50.0
2019-12-29,岡山シーガルズ,12,,居村杏奈,4,■,■,■,■,nan,17,6,0,0.35294117647058826,0.35294117647058826,1.50,0,0,0,-,2,0.50,18,0,1,4,4.2,1,1,0,100.0
2019-12-29,岡山シーガルズ,14,,宮下遥,3,■,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0,0,-
2019-12-29,岡山シーガルズ,18,,金田修佳,4,■,■,■,■,nan,68,23,2,0.3382352941176471,0.3088235294117647,5.75,1,0,0,0.0,0,-,17,0,1,2,1.5,33,23,2,72.7
2019-12-29,岡山シーガルズ,20,L,丸山亜季,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-29,岡山シーガルズ,21,,高野由里加,1,nan,nan,□,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-
2019-12-29,岡山シーガルズ,26,,長瀬そら,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-29,岡山シーガルズ,27,L,楢崎慈恵,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,1,56.2
2019-12-29,岡山シーガルズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,194,71,7,0.36597938144329895,0.32989690721649484,17.75,2,0,0,0.0,7,1.75,93,1,2,23,6.7,78,42,13,62.2
