月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,14,,椿山竜介,2,0,0,0,0,0,1,0,0,0.0,0.0,0.5,0,0,0,,1,0.5,2,0,1,1,0.0,0,0,0,
11,14,,椿山竜介,18,0,0,2,3,0,71,44,3,61.97183098591549,57.74647887323944,3.9444444444444446,19,12,0,63.1578947368421,0,0.0,34,2,9,10,6.617647058823529,1,1,0,100.0
12,14,,椿山竜介,18,2,3,3,1,0,101,51,8,50.495049504950494,42.57425742574257,5.611111111111111,25,12,3,48.0,0,0.0,47,2,7,16,9.042553191489361,1,0,1,50.0
01,14,,椿山竜介,12,2,2,2,1,1,66,27,6,40.909090909090914,31.818181818181817,5.5,25,9,3,36.0,0,0.0,32,1,5,13,9.375,1,0,0,0.0
02,14,,椿山竜介,18,2,2,1,1,1,77,37,10,48.05194805194805,35.064935064935064,4.277777777777778,24,12,4,50.0,3,0.16666666666666666,36,2,7,17,12.5,2,1,1,75.0
