月,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
10,16,,ガスパリーニミティア,6,2,2,2,0,0,51,21,3,41.17647058823529,35.294117647058826,8.5,16,6,2,37.5,2,0.3333333333333333,22,1,5,10,10.227272727272727,0,0,0,
11,16,,ガスパリーニミティア,26,8,8,6,2,0,125,55,10,44.0,36.0,4.8076923076923075,36,13,5,36.11111111111111,10,0.38461538461538464,92,8,15,43,16.304347826086957,1,0,1,50.0
12,16,,ガスパリーニミティア,21,4,3,3,2,2,116,52,15,44.827586206896555,31.896551724137932,5.523809523809524,43,18,8,41.86046511627907,1,0.047619047619047616,55,4,12,25,13.181818181818182,2,2,0,100.0
01,16,,ガスパリーニミティア,12,1,1,2,1,1,62,33,4,53.2258064516129,46.774193548387096,5.166666666666667,18,8,2,44.44444444444444,2,0.16666666666666666,34,2,10,7,3.676470588235294,1,0,0,0.0
11,16,,ガスパリーニミティア,24,5,5,4,3,1,98,37,14,37.755102040816325,23.46938775510204,4.083333333333333,30,5,8,16.666666666666664,7,0.2916666666666667,72,7,15,28,14.23611111111111,2,2,0,100.0
