試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-11-02,18,,長谷山拓,4,■,■,■,■,,0,0,0,,,-,0,0,0,-,1,0.25,19,2,3,6,14.5,0,0,0,-
2019-11-03,18,,長谷山拓,4,■,■,■,■,,2,2,0,1.0,1.0,0.50,0,0,0,-,2,0.50,18,0,4,7,4.2,0,0,0,-
2019-11-16,18,,長谷山拓,2,■,■,,,,0,0,0,,,-,0,0,0,-,1,0.50,4,0,1,1,0.0,0,0,0,-
2019-11-17,18,,長谷山拓,1,□,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-11-30,18,,長谷山拓,2,,□,■,,,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,8,1,1,2,15.6,0,0,0,-
2019-12-01,18,,長谷山拓,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,13,0,3,1,-3.8,0,0,0,-
2019-12-07,18,,長谷山拓,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,1,0.33,10,2,1,4,27.5,0,0,0,-
2019-12-15,18,,長谷山拓,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,1,0.25,16,1,2,1,4.7,0,0,0,-
2019-12-21,18,,長谷山拓,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,10,2,4,2,15.0,1,0,0,0.0
2019-12-22,18,,長谷山拓,3,■,□,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,1,0.33,6,0,1,0,-4.2,1,0,0,0.0
2020-01-11,18,,長谷山拓,3,■,■,■,,,3,1,0,0.3333333333333333,0.3333333333333333,0.33,0,0,0,-,1,0.33,6,0,2,0,-8.3,0,0,0,-
2020-01-19,18,,長谷山拓,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,12,0,3,0,-6.2,1,0,0,0.0
2020-01-25,18,,長谷山拓,3,■,■,■,,,2,2,0,1.0,1.0,0.67,0,0,0,-,1,0.33,16,3,1,6,26.6,0,0,0,-
2020-01-26,18,,長谷山拓,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,2,0.50,15,0,0,1,1.7,0,0,0,-
2020-02-01,18,,長谷山拓,4,■,■,■,■,,1,1,0,1.0,1.0,0.25,0,0,0,-,2,0.50,14,0,3,3,0.0,0,0,0,-
2020-02-02,18,,長谷山拓,3,■,■,■,,,1,1,0,1.0,1.0,0.33,0,0,0,-,3,1.00,14,1,2,3,8.9,0,0,0,-
2020-02-15,18,,長谷山拓,4,■,■,■,■,,3,0,0,0.0,0.0,-,0,0,0,-,1,0.25,13,0,2,1,-1.9,0,0,0,-
2020-02-16,18,,長谷山拓,3,,■,■,■,,3,0,0,0.0,0.0,-,0,0,0,-,1,0.33,10,0,0,2,5.0,0,0,0,-
2020-02-22,18,,長谷山拓,2,■,■,,,,0,0,0,,,-,0,0,0,-,1,0.50,7,0,2,2,0.0,0,0,0,-
2020-02-23,18,,長谷山拓,3,■,■,■,,,0,0,0,,,-,0,0,0,-,0,-,13,2,0,4,23.1,0,0,0,-
