試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2021-03-06,東レアローズ,1,,井上奈々朱,4,■,■,■,■,nan,27,8,1,29.6,25.9,2.00,0,0,0,-,0,-,9,0,2,1,-2.8,0,0,0,-,,,,,,,,
2021-03-06,東レアローズ,2,,大野果歩,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,東レアローズ,3,,伊藤望,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,東レアローズ,4,,白井美沙紀,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,11,0,2,3,2.3,0,0,0,-,,,,,,,,
2021-03-06,東レアローズ,5,,中田紫乃,4,■,■,■,■,nan,32,11,5,34.4,18.8,2.75,7,1,3,14.3,1,0.25,12,0,0,2,4.2,19,5,5,39.5,,,,,,,,
2021-03-06,東レアローズ,6,L,中島未来,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,28,18,5,73.2,,,,,,,,
2021-03-06,東レアローズ,8,,小川愛里奈,4,■,■,■,■,nan,26,14,0,53.8,53.8,3.50,9,3,0,33.3,2,0.50,14,1,2,5,12.5,1,0,1,50.0,,,,,,,,
2021-03-06,東レアローズ,11,,水杉玲奈,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,3,0,75.0,,,,,,,,
2021-03-06,東レアローズ,13,,野呂加南子,4,■,■,■,■,nan,41,18,1,43.9,41.5,4.50,0,0,0,-,0,-,12,0,0,5,10.4,33,13,8,51.5,,,,,,,,
2021-03-06,東レアローズ,14,,大崎琴未,4,■,■,■,■,nan,14,2,0,14.3,14.3,0.50,1,0,0,0.0,2,0.50,20,0,3,7,5.0,0,0,0,-,,,,,,,,
2021-03-06,東レアローズ,15,,坂本侑,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,,,,,,,,
2021-03-06,東レアローズ,16,,西川吉野,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2021-03-06,東レアローズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,141,53,7,37.6,32.6,13.25,17,4,3,23.5,6,1.50,79,1,9,23,5.7,85,39,19,57.1,154,64,10,41.6,5,1.25,12.5,50.7
